sales_order_id,item_number,customer_id,material_id,order_date,requested_delivery_date,order_quantity,net_value,currency,sales_org,plant
SO00010375,000010,C001004,MAT010062,2023-08-22,2023-09-12,49,12555.9,USD,SO02,P003
SO00010376,000010,C001047,MAT010194,2023-08-22,2023-09-05,36,65554.1,USD,SO03,P002
SO00010377,000010,C001029,MAT010104,2023-08-22,2023-09-15,50,56378.67,USD,SO03,P002
SO00010378,000010,C001015,MAT010126,2023-08-22,2023-09-16,65,43568.91,USD,SO02,P003
SO00010379,000010,C001018,MAT010101,2023-08-22,2023-09-13,2,3076.18,USD,SO03,P002
SO00010380,000010,C001003,MAT010068,2023-08-23,2023-09-08,73,29203.59,USD,SO01,P003
SO00010381,000010,C001031,MAT010017,2023-08-23,2023-09-17,89,114347.09,USD,SO01,P003
SO00010382,000010,C001037,MAT010134,2023-08-23,2023-09-08,93,50060.68,USD,SO03,P001
SO00010383,000010,C001019,MAT010001,2023-08-23,2023-09-08,88,46454.49,USD,SO02,P002
SO00010384,000010,C001036,MAT010184,2023-08-23,2023-08-31,36,29053.71,USD,SO02,P001
SO00010385,000010,C001033,MAT010029,2023-08-23,2023-09-09,47,63740.16,USD,SO03,P001
SO00010386,000010,C001036,MAT010057,2023-08-23,2023-09-01,62,108219.46,USD,SO01,P003
SO00010387,000010,C001011,MAT010156,2023-08-23,2023-09-19,43,53961.1,USD,SO01,P003
SO00010388,000010,C001017,MAT010057,2023-08-23,2023-08-31,61,86133.92,USD,SO02,P002
SO00010389,000010,C001032,MAT010190,2023-08-23,2023-09-06,12,27911.25,USD,SO03,P001
SO00010390,000010,C001033,MAT010138,2023-08-23,2023-08-30,33,54911.83,USD,SO01,P002
SO00010391,000010,C001004,MAT010136,2023-08-23,2023-09-16,70,67770.28,USD,SO01,P001
SO00010392,000010,C001020,MAT010031,2023-08-23,2023-09-18,41,9170.6,USD,SO03,P003
SO00010393,000010,C001026,MAT010088,2023-08-23,2023-08-30,15,28095.92,USD,SO03,P003
SO00010394,000010,C001024,MAT010058,2023-08-23,2023-09-14,83,116863.64,USD,SO02,P002
SO00010395,000010,C001048,MAT010003,2023-08-23,2023-09-14,1,1282.29,USD,SO02,P001
SO00010396,000010,C001003,MAT010178,2023-08-23,2023-09-19,14,17290.29,USD,SO03,P003
SO00010397,000010,C001025,MAT010076,2023-08-23,2023-09-18,28,60248.08,USD,SO03,P001
SO00010398,000010,C001045,MAT010019,2023-08-23,2023-09-13,42,29263.61,USD,SO03,P002
SO00010399,000010,C001041,MAT010146,2023-08-23,2023-09-20,89,164024.52,USD,SO02,P001
SO00010400,000010,C001014,MAT010063,2023-08-23,2023-09-14,12,10845.38,USD,SO02,P001
SO00010401,000010,C001030,MAT010011,2023-08-23,2023-09-12,67,22909.47,USD,SO02,P003
SO00010402,000010,C001019,MAT010130,2023-08-23,2023-09-15,57,59239.62,USD,SO02,P001
SO00010403,000010,C001047,MAT010065,2023-08-23,2023-09-06,52,21082.78,USD,SO03,P002
SO00010404,000010,C001048,MAT010020,2023-08-23,2023-09-02,27,23175.64,USD,SO01,P001
SO00010405,000010,C001006,MAT010107,2023-08-23,2023-09-12,26,14609.27,USD,SO01,P002
SO00010406,000010,C001002,MAT010142,2023-08-23,2023-09-15,88,11915.57,USD,SO02,P002
SO00010407,000010,C001002,MAT010022,2023-08-23,2023-09-11,4,3418.33,USD,SO02,P002
SO00010408,000010,C001024,MAT010179,2023-08-23,2023-09-13,36,15342.06,USD,SO01,P002
SO00010409,000010,C001004,MAT010146,2023-08-23,2023-09-07,29,41543.03,USD,SO01,P002
SO00010410,000010,C001021,MAT010127,2023-08-23,2023-09-08,73,10693.69,USD,SO01,P001
SO00010411,000010,C001048,MAT010047,2023-08-23,2023-09-11,14,4099.83,USD,SO01,P001
SO00010412,000010,C001034,MAT010161,2023-08-23,2023-09-01,70,100373.46,USD,SO03,P001
SO00010413,000010,C001042,MAT010109,2023-08-23,2023-09-07,68,58614.69,USD,SO03,P001
SO00010414,000010,C001049,MAT010108,2023-08-23,2023-08-30,69,57761.15,USD,SO03,P003
SO00010415,000010,C001012,MAT010013,2023-08-23,2023-09-10,21,12264.15,USD,SO01,P002
SO00010416,000010,C001021,MAT010090,2023-08-23,2023-09-19,42,36281.69,USD,SO02,P002
SO00010417,000010,C001022,MAT010185,2023-08-24,2023-09-19,55,53070.43,USD,SO01,P001
SO00010418,000010,C001045,MAT010095,2023-08-24,2023-09-06,11,4753.24,USD,SO01,P001
SO00010419,000010,C001026,MAT010181,2023-08-24,2023-09-09,41,49609.51,USD,SO01,P002
SO00010420,000010,C001046,MAT010170,2023-08-24,2023-09-20,16,20271.05,USD,SO02,P002
SO00010421,000010,C001041,MAT010062,2023-08-24,2023-09-22,66,15464.5,USD,SO01,P002
SO00010422,000010,C001033,MAT010075,2023-08-24,2023-09-02,55,70309.77,USD,SO03,P001
SO00010423,000010,C001012,MAT010134,2023-08-24,2023-09-23,62,25130.42,USD,SO03,P003
SO00010424,000010,C001036,MAT010136,2023-08-24,2023-09-07,26,39839.88,USD,SO01,P002
SO00010425,000010,C001027,MAT010009,2023-08-24,2023-09-19,56,55378.99,USD,SO02,P001
SO00010426,000010,C001013,MAT010059,2023-08-24,2023-09-08,3,621.01,USD,SO02,P002
SO00010427,000010,C001024,MAT010198,2023-08-24,2023-09-12,58,20074.02,USD,SO01,P002
SO00010428,000010,C001001,MAT010010,2023-08-24,2023-09-05,92,164284.3,USD,SO03,P003
SO00010429,000010,C001033,MAT010014,2023-08-24,2023-09-23,99,134163.89,USD,SO02,P002
SO00010430,000010,C001048,MAT010065,2023-08-24,2023-09-02,9,1873.27,USD,SO03,P002
SO00010431,000010,C001011,MAT010021,2023-08-24,2023-09-15,9,16917.58,USD,SO01,P003
SO00010432,000010,C001023,MAT010087,2023-08-24,2023-09-11,24,15628.19,USD,SO01,P001
SO00010433,000010,C001035,MAT010152,2023-08-24,2023-09-13,33,16448.82,USD,SO02,P003
SO00010434,000010,C001042,MAT010064,2023-08-24,2023-09-23,47,11996.91,USD,SO01,P001
SO00010435,000010,C001026,MAT010155,2023-08-24,2023-09-07,85,116125.68,USD,SO03,P002
SO00010436,000010,C001001,MAT010087,2023-08-24,2023-09-14,95,75346.28,USD,SO03,P001
SO00010437,000010,C001044,MAT010064,2023-08-24,2023-09-21,56,14043.39,USD,SO01,P001
SO00010438,000010,C001034,MAT010020,2023-08-24,2023-09-16,78,72901.29,USD,SO03,P001
SO00010439,000010,C001044,MAT010027,2023-08-24,2023-09-19,91,108842.19,USD,SO01,P002
SO00010440,000010,C001044,MAT010002,2023-08-24,2023-09-10,87,36616.52,USD,SO01,P002
SO00010441,000010,C001013,MAT010031,2023-08-24,2023-09-05,82,16259.35,USD,SO02,P003
SO00010442,000010,C001028,MAT010071,2023-08-24,2023-09-13,92,70448.28,USD,SO01,P003
SO00010443,000010,C001036,MAT010029,2023-08-24,2023-09-23,86,170343.56,USD,SO03,P001
SO00010444,000010,C001020,MAT010174,2023-08-24,2023-09-16,64,114759.25,USD,SO01,P001
SO00010445,000010,C001020,MAT010064,2023-08-24,2023-09-22,65,16622.91,USD,SO02,P002
SO00010446,000010,C001001,MAT010020,2023-08-24,2023-09-08,10,5848.28,USD,SO01,P002
SO00010447,000010,C001025,MAT010026,2023-08-24,2023-09-02,87,43359.57,USD,SO03,P003
SO00010448,000010,C001048,MAT010028,2023-08-24,2023-09-22,41,3327.68,USD,SO03,P001
SO00010449,000010,C001015,MAT010065,2023-08-24,2023-09-11,86,22610.29,USD,SO03,P002
SO00010450,000010,C001034,MAT010014,2023-08-24,2023-09-22,99,124306.59,USD,SO02,P001
SO00010451,000010,C001032,MAT010002,2023-08-24,2023-09-19,17,6203.47,USD,SO01,P003
SO00010452,000010,C001027,MAT010023,2023-08-24,2023-09-03,81,119062.6,USD,SO01,P003
SO00010453,000010,C001005,MAT010139,2023-08-24,2023-09-18,93,139599.17,USD,SO02,P001
SO00010454,000010,C001030,MAT010126,2023-08-24,2023-09-10,82,49036.92,USD,SO01,P001
SO00010455,000010,C001016,MAT010180,2023-08-24,2023-09-17,30,11656.41,USD,SO02,P002
SO00010456,000010,C001027,MAT010103,2023-08-24,2023-09-19,40,2045.7,USD,SO02,P002
SO00010457,000010,C001010,MAT010186,2023-08-24,2023-08-31,98,106427.1,USD,SO03,P002
SO00010458,000010,C001002,MAT010102,2023-08-24,2023-09-01,33,21724.19,USD,SO03,P001
SO00010459,000010,C001028,MAT010115,2023-08-24,2023-09-06,100,194765.47,USD,SO01,P003
SO00010460,000010,C001004,MAT010042,2023-08-24,2023-09-01,46,97784.76,USD,SO02,P003
SO00010461,000010,C001012,MAT010029,2023-08-24,2023-09-10,64,82735.01,USD,SO03,P001
SO00010462,000010,C001049,MAT010065,2023-08-24,2023-09-01,75,15828.57,USD,SO01,P002
SO00010463,000010,C001033,MAT010083,2023-08-25,2023-09-07,94,54037.47,USD,SO01,P003
SO00010464,000010,C001007,MAT010189,2023-08-25,2023-09-13,80,62791.73,USD,SO01,P001
SO00010465,000010,C001020,MAT010111,2023-08-25,2023-09-23,43,5356.16,USD,SO02,P003
SO00010466,000010,C001012,MAT010165,2023-08-25,2023-09-24,45,55663.56,USD,SO02,P001
SO00010467,000010,C001048,MAT010010,2023-08-25,2023-09-16,65,89309.08,USD,SO02,P002
SO00010468,000010,C001034,MAT010078,2023-08-25,2023-09-15,45,93300.45,USD,SO03,P003
SO00010469,000010,C001010,MAT010124,2023-08-25,2023-09-08,29,25785.73,USD,SO03,P001
SO00010470,000010,C001046,MAT010025,2023-08-25,2023-09-10,78,112571.77,USD,SO01,P001
SO00010471,000010,C001020,MAT010018,2023-08-25,2023-09-12,4,3831.73,USD,SO01,P003
SO00010472,000010,C001020,MAT010044,2023-08-25,2023-09-15,65,37437.5,USD,SO03,P002
SO00010473,000010,C001011,MAT010044,2023-08-25,2023-09-17,68,50455.52,USD,SO01,P003
SO00010474,000010,C001013,MAT010127,2023-08-25,2023-09-06,73,8587.92,USD,SO03,P003
SO00010475,000010,C001001,MAT010040,2023-08-25,2023-09-17,32,5242.83,USD,SO01,P001
SO00010476,000010,C001043,MAT010150,2023-08-25,2023-09-18,88,8277.99,USD,SO03,P003
SO00010477,000010,C001003,MAT010192,2023-08-25,2023-09-21,56,39643.94,USD,SO03,P003
SO00010478,000010,C001023,MAT010077,2023-08-25,2023-09-10,99,200322.66,USD,SO02,P003
SO00010479,000010,C001026,MAT010126,2023-08-25,2023-09-15,89,64612.48,USD,SO02,P002
SO00010480,000010,C001021,MAT010033,2023-08-25,2023-09-11,54,6914.22,USD,SO03,P003
SO00010481,000010,C001024,MAT010043,2023-08-25,2023-09-01,49,16548.71,USD,SO01,P001
SO00010482,000010,C001006,MAT010176,2023-08-25,2023-09-18,58,36239.38,USD,SO03,P003
SO00010483,000010,C001008,MAT010025,2023-08-25,2023-09-15,58,71249.05,USD,SO02,P001
SO00010484,000010,C001027,MAT010032,2023-08-25,2023-09-02,75,83875.22,USD,SO03,P001
SO00010485,000010,C001014,MAT010075,2023-08-25,2023-09-22,5,6251.42,USD,SO01,P001
SO00010486,000010,C001012,MAT010191,2023-08-25,2023-09-19,33,20342.52,USD,SO01,P002
SO00010487,000010,C001044,MAT010005,2023-08-25,2023-09-01,37,22471.76,USD,SO03,P002
SO00010488,000010,C001019,MAT010167,2023-08-25,2023-09-09,34,35770.3,USD,SO02,P002
SO00010489,000010,C001021,MAT010154,2023-08-25,2023-09-02,25,35089.09,USD,SO01,P002
SO00010490,000010,C001010,MAT010092,2023-08-25,2023-09-09,81,135757.37,USD,SO01,P003
SO00010491,000010,C001039,MAT010130,2023-08-25,2023-09-04,62,45030.45,USD,SO03,P002
SO00010492,000010,C001022,MAT010080,2023-08-25,2023-09-21,11,19157.28,USD,SO03,P003
SO00010493,000010,C001044,MAT010041,2023-08-25,2023-09-03,87,28467.05,USD,SO01,P001
SO00010494,000010,C001047,MAT010017,2023-08-25,2023-09-13,97,119962.71,USD,SO02,P001
SO00010495,000010,C001041,MAT010071,2023-08-25,2023-09-21,79,51425.71,USD,SO01,P003
SO00010496,000010,C001034,MAT010072,2023-08-25,2023-09-21,51,3416.51,USD,SO02,P001
SO00010497,000010,C001030,MAT010061,2023-08-25,2023-09-21,56,15958.3,USD,SO02,P002
SO00010498,000010,C001010,MAT010153,2023-08-25,2023-09-16,85,18295.56,USD,SO01,P001
SO00010499,000010,C001029,MAT010197,2023-08-25,2023-09-08,63,38438.72,USD,SO02,P001
SO00010500,000010,C001016,MAT010158,2023-08-25,2023-09-12,57,63780.55,USD,SO01,P003
SO00010501,000010,C001019,MAT010022,2023-08-25,2023-09-08,91,48087.82,USD,SO01,P003
SO00010502,000010,C001034,MAT010140,2023-08-25,2023-09-01,98,142131.24,USD,SO03,P001
SO00010503,000010,C001013,MAT010006,2023-08-25,2023-09-03,10,14290.82,USD,SO03,P003
SO00010504,000010,C001030,MAT010169,2023-08-25,2023-09-11,29,6705.18,USD,SO01,P003
SO00010505,000010,C001042,MAT010019,2023-08-25,2023-09-16,6,3119.25,USD,SO02,P001
SO00010506,000010,C001020,MAT010144,2023-08-25,2023-09-13,95,123189.72,USD,SO03,P003
SO00010507,000010,C001000,MAT010028,2023-08-25,2023-09-02,35,3421.01,USD,SO03,P002
SO00010508,000010,C001003,MAT010175,2023-08-25,2023-09-05,4,7923.05,USD,SO03,P003
SO00010509,000010,C001046,MAT010087,2023-08-25,2023-09-16,31,13179.51,USD,SO01,P001
SO00010510,000010,C001011,MAT010105,2023-08-25,2023-09-10,17,16481.56,USD,SO02,P003
SO00010511,000010,C001018,MAT010023,2023-08-25,2023-09-16,33,59051.77,USD,SO01,P001
SO00010512,000010,C001037,MAT010162,2023-08-25,2023-09-13,49,42532.85,USD,SO01,P002
SO00010513,000010,C001027,MAT010123,2023-08-28,2023-09-18,83,11235.72,USD,SO03,P003
SO00010514,000010,C001026,MAT010057,2023-08-28,2023-09-12,80,102352.21,USD,SO01,P003
SO00010515,000010,C001015,MAT010188,2023-08-28,2023-09-18,16,13358.8,USD,SO01,P003
SO00010516,000010,C001010,MAT010076,2023-08-28,2023-09-12,4,6973.3,USD,SO02,P003
SO00010517,000010,C001019,MAT010019,2023-08-28,2023-09-27,69,59989.49,USD,SO01,P003
SO00010518,000010,C001045,MAT010191,2023-08-28,2023-09-27,13,8351.06,USD,SO02,P002
SO00010519,000010,C001019,MAT010150,2023-08-28,2023-09-25,35,2571.68,USD,SO02,P003
SO00010520,000010,C001038,MAT010044,2023-08-28,2023-09-15,43,25300.74,USD,SO02,P002
SO00010521,000010,C001032,MAT010015,2023-08-28,2023-09-11,58,6865.91,USD,SO03,P001
SO00010522,000010,C001042,MAT010055,2023-08-28,2023-09-27,52,46926.3,USD,SO02,P003
SO00010523,000010,C001017,MAT010073,2023-08-28,2023-09-12,76,55384.0,USD,SO02,P003
SO00010524,000010,C001032,MAT010091,2023-08-28,2023-09-04,11,5021.68,USD,SO03,P003
SO00010525,000010,C001034,MAT010138,2023-08-28,2023-09-24,92,180896.15,USD,SO01,P003
SO00010526,000010,C001002,MAT010106,2023-08-28,2023-09-21,62,84417.44,USD,SO03,P002
SO00010527,000010,C001040,MAT010029,2023-08-28,2023-09-05,41,49333.76,USD,SO03,P001
SO00010528,000010,C001026,MAT010177,2023-08-28,2023-09-10,37,22954.36,USD,SO01,P002
SO00010529,000010,C001046,MAT010091,2023-08-28,2023-09-23,28,6897.82,USD,SO03,P001
SO00010530,000010,C001033,MAT010032,2023-08-28,2023-09-05,4,5187.02,USD,SO01,P001
SO00010531,000010,C001041,MAT010019,2023-08-28,2023-09-18,20,13924.04,USD,SO02,P002
SO00010532,000010,C001032,MAT010063,2023-08-28,2023-09-10,34,24962.42,USD,SO03,P003
SO00010533,000010,C001028,MAT010069,2023-08-28,2023-09-26,56,109879.91,USD,SO01,P002
SO00010534,000010,C001003,MAT010181,2023-08-28,2023-09-14,27,44918.63,USD,SO01,P001
SO00010535,000010,C001034,MAT010144,2023-08-28,2023-09-08,61,107597.3,USD,SO03,P001
SO00010536,000010,C001049,MAT010170,2023-08-28,2023-09-15,7,5345.0,USD,SO03,P001
SO00010537,000010,C001002,MAT010125,2023-08-28,2023-09-09,12,4836.64,USD,SO02,P001
SO00010538,000010,C001030,MAT010193,2023-08-28,2023-09-04,88,97020.8,USD,SO03,P001
SO00010539,000010,C001025,MAT010045,2023-08-28,2023-09-21,96,154216.68,USD,SO03,P003
SO00010540,000010,C001017,MAT010198,2023-08-28,2023-09-26,2,766.6,USD,SO03,P003
SO00010541,000010,C001005,MAT010194,2023-08-28,2023-09-06,55,96132.35,USD,SO01,P001
SO00010542,000010,C001025,MAT010158,2023-08-28,2023-09-04,99,113026.37,USD,SO02,P002
SO00010543,000010,C001047,MAT010016,2023-08-28,2023-09-05,90,5190.98,USD,SO02,P002
SO00010544,000010,C001026,MAT010120,2023-08-28,2023-09-18,88,126366.98,USD,SO02,P001
SO00010545,000010,C001000,MAT010019,2023-08-28,2023-09-18,12,6495.71,USD,SO01,P003
SO00010546,000010,C001021,MAT010046,2023-08-28,2023-09-04,52,90742.81,USD,SO03,P003
SO00010547,000010,C001020,MAT010008,2023-08-28,2023-09-25,13,20956.38,USD,SO02,P002
SO00010548,000010,C001048,MAT010005,2023-08-28,2023-09-15,55,56023.58,USD,SO01,P001
SO00010549,000010,C001011,MAT010052,2023-08-28,2023-09-17,43,38346.75,USD,SO02,P001
SO00010550,000010,C001035,MAT010038,2023-08-28,2023-09-06,84,139566.11,USD,SO01,P002
SO00010551,000010,C001021,MAT010014,2023-08-28,2023-09-16,98,95926.9,USD,SO03,P002
SO00010552,000010,C001019,MAT010007,2023-08-28,2023-09-12,68,57794.15,USD,SO02,P003
SO00010553,000010,C001007,MAT010080,2023-08-28,2023-09-19,40,38935.35,USD,SO01,P002
SO00010554,000010,C001030,MAT010185,2023-08-28,2023-09-17,78,86045.84,USD,SO03,P003
SO00010555,000010,C001021,MAT010081,2023-08-28,2023-09-18,43,38012.93,USD,SO02,P001
SO00010556,000010,C001022,MAT010148,2023-08-28,2023-09-18,44,14536.09,USD,SO02,P002
SO00010557,000010,C001047,MAT010155,2023-08-28,2023-09-22,69,82381.85,USD,SO03,P003
SO00010558,000010,C001019,MAT010004,2023-08-28,2023-09-11,63,64215.59,USD,SO03,P003
SO00010559,000010,C001049,MAT010099,2023-08-28,2023-09-24,48,5929.98,USD,SO02,P001
SO00010560,000010,C001004,MAT010161,2023-08-28,2023-09-25,29,43510.22,USD,SO03,P001
SO00010561,000010,C001000,MAT010006,2023-08-28,2023-09-04,85,102727.78,USD,SO01,P002
SO00010562,000010,C001034,MAT010029,2023-08-28,2023-09-23,87,158916.92,USD,SO02,P003
SO00010563,000010,C001025,MAT010148,2023-08-28,2023-09-25,83,47291.02,USD,SO02,P003
SO00010564,000010,C001044,MAT010055,2023-08-28,2023-09-07,10,7411.47,USD,SO03,P003
SO00010565,000010,C001019,MAT010142,2023-08-28,2023-09-24,49,6288.78,USD,SO03,P001
SO00010566,000010,C001030,MAT010058,2023-08-28,2023-09-24,19,23684.97,USD,SO02,P002
SO00010567,000010,C001041,MAT010052,2023-08-28,2023-09-26,63,56114.85,USD,SO03,P002
SO00010568,000010,C001015,MAT010109,2023-08-28,2023-09-15,10,9103.08,USD,SO03,P003
SO00010569,000010,C001018,MAT010021,2023-08-28,2023-09-15,78,178619.84,USD,SO03,P003
SO00010570,000010,C001017,MAT010027,2023-08-29,2023-09-21,30,21678.39,USD,SO02,P001
SO00010571,000010,C001003,MAT010102,2023-08-29,2023-09-26,51,22064.6,USD,SO03,P003
SO00010572,000010,C001002,MAT010110,2023-08-29,2023-09-10,100,117163.29,USD,SO03,P003
SO00010573,000010,C001046,MAT010106,2023-08-29,2023-09-15,98,131559.9,USD,SO03,P003
SO00010574,000010,C001031,MAT010053,2023-08-29,2023-09-06,94,2198.54,USD,SO03,P001
SO00010575,000010,C001012,MAT010105,2023-08-29,2023-09-23,4,4138.26,USD,SO03,P001
SO00010576,000010,C001019,MAT010198,2023-08-29,2023-09-25,45,22055.07,USD,SO03,P001
SO00010577,000010,C001034,MAT010173,2023-08-29,2023-09-13,34,60130.37,USD,SO03,P001
SO00010578,000010,C001035,MAT010067,2023-08-29,2023-09-18,53,75268.67,USD,SO03,P001
SO00010579,000010,C001046,MAT010186,2023-08-29,2023-09-21,89,176542.41,USD,SO02,P002
SO00010580,000010,C001034,MAT010001,2023-08-29,2023-09-12,79,53736.21,USD,SO02,P002
SO00010581,000010,C001031,MAT010067,2023-08-29,2023-09-27,19,28021.12,USD,SO02,P001
SO00010582,000010,C001002,MAT010125,2023-08-29,2023-09-17,91,35358.07,USD,SO01,P001
SO00010583,000010,C001041,MAT010073,2023-08-29,2023-09-14,69,42482.94,USD,SO01,P001
SO00010584,000010,C001023,MAT010078,2023-08-29,2023-09-20,80,133205.03,USD,SO02,P001
SO00010585,000010,C001034,MAT010006,2023-08-29,2023-09-09,78,105005.0,USD,SO02,P003
SO00010586,000010,C001039,MAT010062,2023-08-29,2023-09-21,31,7443.16,USD,SO02,P001
SO00010587,000010,C001034,MAT010152,2023-08-29,2023-09-25,78,40993.08,USD,SO01,P003
SO00010588,000010,C001022,MAT010066,2023-08-29,2023-09-26,43,1983.54,USD,SO01,P003
SO00010589,000010,C001030,MAT010171,2023-08-29,2023-09-22,91,144935.47,USD,SO02,P002
SO00010590,000010,C001009,MAT010113,2023-08-29,2023-09-09,34,30107.56,USD,SO02,P001
SO00010591,000010,C001001,MAT010071,2023-08-29,2023-09-11,57,32378.02,USD,SO01,P001
SO00010592,000010,C001030,MAT010194,2023-08-29,2023-09-08,24,29321.32,USD,SO01,P003
SO00010593,000010,C001008,MAT010022,2023-08-29,2023-09-22,99,103418.69,USD,SO02,P002
SO00010594,000010,C001022,MAT010162,2023-08-29,2023-09-05,52,53254.99,USD,SO02,P001
SO00010595,000010,C001034,MAT010178,2023-08-29,2023-09-28,80,121047.92,USD,SO02,P002
SO00010596,000010,C001005,MAT010166,2023-08-29,2023-09-27,60,89512.67,USD,SO01,P001
SO00010597,000010,C001017,MAT010170,2023-08-29,2023-09-24,39,35344.6,USD,SO02,P003
SO00010598,000010,C001049,MAT010068,2023-08-29,2023-09-08,43,17456.66,USD,SO02,P003
SO00010599,000010,C001047,MAT010167,2023-08-29,2023-09-16,23,12995.31,USD,SO01,P002
SO00010600,000010,C001007,MAT010136,2023-08-29,2023-09-27,14,14537.58,USD,SO03,P001
SO00010601,000010,C001008,MAT010065,2023-08-29,2023-09-15,81,26566.76,USD,SO02,P003
SO00010602,000010,C001020,MAT010038,2023-08-29,2023-09-25,59,67904.66,USD,SO02,P001
SO00010603,000010,C001024,MAT010152,2023-08-29,2023-09-19,81,24523.16,USD,SO02,P003
SO00010604,000010,C001033,MAT010005,2023-08-29,2023-09-06,43,37683.58,USD,SO02,P002
SO00010605,000010,C001031,MAT010002,2023-08-29,2023-09-19,54,24778.1,USD,SO03,P002
SO00010606,000010,C001041,MAT010192,2023-08-29,2023-09-26,15,7024.99,USD,SO01,P001
SO00010607,000010,C001013,MAT010127,2023-08-29,2023-09-06,23,2954.33,USD,SO02,P003
SO00010608,000010,C001044,MAT010104,2023-08-29,2023-09-16,99,91676.16,USD,SO03,P002
SO00010609,000010,C001046,MAT010184,2023-08-29,2023-09-09,70,55994.41,USD,SO02,P002
SO00010610,000010,C001028,MAT010105,2023-08-29,2023-09-22,17,11239.38,USD,SO03,P001
SO00010611,000010,C001025,MAT010084,2023-08-29,2023-09-26,50,61246.55,USD,SO01,P002
SO00010612,000010,C001021,MAT010098,2023-08-29,2023-09-20,32,24526.98,USD,SO02,P003
SO00010613,000010,C001005,MAT010116,2023-08-29,2023-09-08,46,61439.03,USD,SO02,P001
SO00010614,000010,C001040,MAT010127,2023-08-29,2023-09-23,14,2044.18,USD,SO03,P001
SO00010615,000010,C001040,MAT010181,2023-08-29,2023-09-14,5,9035.01,USD,SO03,P002
SO00010616,000010,C001030,MAT010112,2023-08-29,2023-09-26,29,7317.05,USD,SO03,P001
SO00010617,000010,C001000,MAT010069,2023-08-29,2023-09-23,81,100481.59,USD,SO03,P003
SO00010618,000010,C001000,MAT010009,2023-08-29,2023-09-15,31,30689.28,USD,SO03,P002
SO00010619,000010,C001023,MAT010001,2023-08-29,2023-09-27,37,24049.66,USD,SO01,P003
SO00010620,000010,C001011,MAT010007,2023-08-29,2023-09-20,13,7454.07,USD,SO01,P001
SO00010621,000010,C001029,MAT010188,2023-08-29,2023-09-27,57,94086.64,USD,SO01,P002
SO00010622,000010,C001014,MAT010071,2023-08-29,2023-09-15,50,31858.99,USD,SO01,P003
SO00010623,000010,C001008,MAT010145,2023-08-29,2023-09-08,1,1722.49,USD,SO03,P002
SO00010624,000010,C001004,MAT010073,2023-08-29,2023-09-23,37,19246.23,USD,SO02,P001
SO00010625,000010,C001008,MAT010121,2023-08-29,2023-09-11,68,7090.8,USD,SO01,P003
SO00010626,000010,C001009,MAT010184,2023-08-29,2023-09-10,77,92805.04,USD,SO03,P003
SO00010627,000010,C001006,MAT010034,2023-08-29,2023-09-13,6,7346.27,USD,SO01,P003
