company_code,asset_number,sub_number,fiscal_year,acquisition_value,accumulated_depreciation,net_book_value,currency
US01,A0000577,0,2024,83110.25,19341.19,63769.06,USD
US01,A0000577,0,2025,68309.56,22723.1,45586.46,USD
DE01,A0000578,0,2023,40721.9,7536.76,33185.14,USD
DE01,A0000578,0,2024,61923.55,17648.85,44274.7,USD
DE01,A0000578,0,2025,41472.65,15964.56,25508.09,USD
DE01,A0000579,0,2023,51998.83,11673.93,40324.9,USD
DE01,A0000579,0,2024,60412.73,19600.02,40812.71,USD
DE01,A0000579,0,2025,70751.11,30024.43,40726.68,USD
IN01,A0000580,0,2023,32095.54,5887.48,26208.06,USD
IN01,A0000580,0,2024,56513.14,16013.99,40499.15,USD
IN01,A0000580,0,2025,62206.02,23843.51,38362.51,USD
DE01,A0000581,0,2023,48470.09,7643.74,40826.35,USD
DE01,A0000581,0,2024,38562.27,9934.87,28627.4,USD
DE01,A0000581,0,2025,53739.12,19215.14,34523.98,USD
US01,A0000582,0,2023,30107.24,6759.19,23348.05,USD
US01,A0000582,0,2024,19767.16,6413.16,13354.0,USD
US01,A0000582,0,2025,25386.67,10773.26,14613.41,USD
IN01,A0000583,0,2023,53850.04,11632.49,42217.55,USD
IN01,A0000583,0,2024,20137.44,6362.38,13775.06,USD
IN01,A0000583,0,2025,52915.51,22006.48,30909.03,USD
US01,A0000584,0,2023,31803.02,7139.9,24663.12,USD
US01,A0000584,0,2024,70578.6,22898.19,47680.41,USD
US01,A0000584,0,2025,30057.88,12755.57,17302.31,USD
DE01,A0000585,0,2023,66207.35,12416.71,53790.64,USD
DE01,A0000585,0,2024,39808.45,11443.91,28364.54,USD
DE01,A0000585,0,2025,50434.68,19538.69,30895.99,USD
US01,A0000586,0,2023,49819.7,9738.88,40080.82,USD
US01,A0000586,0,2024,46264.6,13667.22,32597.38,USD
US01,A0000586,0,2025,35845.13,14171.22,21673.91,USD
US01,A0000587,0,2023,38621.19,7444.03,31177.16,USD
US01,A0000587,0,2024,35586.3,10415.26,25171.04,USD
US01,A0000587,0,2025,49482.98,19427.4,30055.58,USD
IN01,A0000588,0,2023,49832.83,8540.82,41292.01,USD
IN01,A0000588,0,2024,61239.95,16615.69,44624.26,USD
IN01,A0000588,0,2025,46515.66,17269.06,29246.6,USD
IN01,A0000589,0,2023,42778.36,8795.77,33982.59,USD
IN01,A0000589,0,2024,53316.89,16290.66,37026.23,USD
IN01,A0000589,0,2025,14865.3,6027.52,8837.78,USD
DE01,A0000590,0,2023,49043.89,6740.6,42303.29,USD
DE01,A0000590,0,2024,63726.24,15126.8,48599.44,USD
DE01,A0000590,0,2025,31226.5,10532.8,20693.7,USD
DE01,A0000591,0,2023,33442.72,2554.56,30888.16,USD
DE01,A0000592,0,2023,94255.97,19406.02,74849.95,USD
DE01,A0000592,0,2024,47313.66,14469.37,32844.29,USD
DE01,A0000592,0,2025,14063.46,5706.24,8357.22,USD
DE01,A0000593,0,2023,40111.97,5216.48,34895.49,USD
DE01,A0000593,0,2024,38635.52,8885.38,29750.14,USD
DE01,A0000593,0,2025,49307.74,16267.17,33040.57,USD
DE01,A0000594,0,2023,14083.36,1472.92,12610.44,USD
DE01,A0000594,0,2024,50091.92,10244.67,39847.25,USD
DE01,A0000594,0,2025,44030.39,13405.01,30625.38,USD
IN01,A0000595,0,2023,59044.54,12156.47,46888.07,USD
IN01,A0000595,0,2024,51619.07,15786.04,35833.03,USD
IN01,A0000595,0,2025,42957.85,17430.13,25527.72,USD
IN01,A0000596,0,2023,68059.95,7323.08,60736.87,USD
IN01,A0000596,0,2024,42048.8,8726.35,33322.45,USD
IN01,A0000596,0,2025,41178.85,12660.88,28517.97,USD
DE01,A0000597,0,2023,53995.35,12122.16,41873.19,USD
DE01,A0000597,0,2024,26867.02,8716.61,18150.41,USD
DE01,A0000597,0,2025,75225.81,31923.34,43302.47,USD
IN01,A0000598,0,2023,54077.94,8528.1,45549.84,USD
IN01,A0000598,0,2024,59815.3,15410.32,44404.98,USD
IN01,A0000598,0,2025,40178.44,14366.34,25812.1,USD
DE01,A0000599,0,2023,61883.77,10555.4,51328.37,USD
DE01,A0000599,0,2024,40600.89,10982.53,29618.36,USD
DE01,A0000599,0,2025,21213.24,7858.05,13355.19,USD
IN01,A0000600,0,2023,58660.34,8977.72,49682.62,USD
IN01,A0000600,0,2024,42016.78,10629.3,31387.48,USD
IN01,A0000600,0,2025,41589.08,14677.16,26911.92,USD
IN01,A0000601,0,2023,55397.14,12436.87,42960.27,USD
IN01,A0000601,0,2024,64353.01,20878.39,43474.62,USD
IN01,A0000601,0,2025,23918.82,10150.35,13768.47,USD
DE01,A0000602,0,2023,51152.38,11483.9,39668.48,USD
DE01,A0000602,0,2024,32839.64,10654.34,22185.3,USD
DE01,A0000602,0,2025,47306.86,20075.46,27231.4,USD
IN01,A0000603,0,2023,42481.76,9537.32,32944.44,USD
IN01,A0000603,0,2024,27407.04,8891.81,18515.23,USD
IN01,A0000603,0,2025,18080.98,7672.97,10408.01,USD
US01,A0000604,0,2023,50738.11,6765.08,43973.03,USD
US01,A0000604,0,2024,59367.21,13848.29,45518.92,USD
US01,A0000604,0,2025,67122.75,22365.06,44757.69,USD
US01,A0000605,0,2023,42724.92,4503.52,38221.4,USD
US01,A0000605,0,2024,31879.57,6546.11,25333.46,USD
US01,A0000605,0,2025,26209.16,8000.88,18208.28,USD
IN01,A0000606,0,2023,64310.03,12800.38,51509.65,USD
IN01,A0000606,0,2024,76569.2,22892.15,53677.05,USD
IN01,A0000606,0,2025,55937.03,22313.55,33623.48,USD
US01,A0000607,0,2023,38607.27,4185.76,34421.51,USD
US01,A0000607,0,2024,65787.51,13706.86,52080.65,USD
US01,A0000607,0,2025,56676.8,17472.44,39204.36,USD
US01,A0000608,0,2023,43460.14,9756.97,33703.17,USD
US01,A0000608,0,2024,55023.8,17851.66,37172.14,USD
US01,A0000608,0,2025,62483.52,26515.94,35967.58,USD
IN01,A0000609,0,2023,40047.09,6863.65,33183.44,USD
IN01,A0000609,0,2024,38375.53,10412.09,27963.44,USD
IN01,A0000609,0,2025,64276.05,23862.65,40413.4,USD
US01,A0000610,0,2023,36575.87,4045.63,32530.24,USD
US01,A0000610,0,2024,62230.75,13102.11,49128.64,USD
US01,A0000610,0,2025,73953.65,22960.56,50993.09,USD
DE01,A0000611,0,2023,65508.47,11837.26,53671.21,USD
DE01,A0000611,0,2024,61324.35,17209.43,44114.92,USD
DE01,A0000611,0,2025,34831.77,13255.62,21576.15,USD
US01,A0000612,0,2023,37815.93,6501.96,31313.97,USD
US01,A0000612,0,2024,44591.79,12123.11,32468.68,USD
US01,A0000612,0,2025,55047.1,20466.52,34580.58,USD
IN01,A0000613,0,2023,41067.42,9219.79,31847.63,USD
IN01,A0000613,0,2024,32749.81,10625.2,22124.61,USD
IN01,A0000613,0,2025,61427.35,26067.73,35359.62,USD
US01,A0000614,0,2023,39353.77,7348.19,32005.58,USD
US01,A0000614,0,2024,49839.76,14286.72,35553.04,USD
US01,A0000614,0,2025,82000.7,31700.2,50300.5,USD
DE01,A0000615,0,2023,40809.48,6547.39,34262.09,USD
DE01,A0000615,0,2024,52022.75,13545.14,38477.61,USD
DE01,A0000615,0,2025,35556.39,12811.01,22745.38,USD
US01,A0000616,0,2023,63104.99,6306.18,56798.81,USD
US01,A0000616,0,2024,57442.29,11480.59,45961.7,USD
US01,A0000616,0,2025,26990.46,8091.6,18898.86,USD
IN01,A0000617,0,2023,67105.68,12199.36,54906.32,USD
IN01,A0000617,0,2024,51824.92,14600.37,37224.55,USD
IN01,A0000617,0,2025,27191.68,10377.88,16813.8,USD
US01,A0000618,0,2023,50302.95,8635.17,41667.78,USD
US01,A0000619,0,2023,69934.93,15700.66,54234.27,USD
US01,A0000619,0,2024,42623.64,13828.61,28795.03,USD
US01,A0000619,0,2025,54483.92,23121.17,31362.75,USD
US01,A0000620,0,2023,50988.53,5583.96,45404.57,USD
US01,A0000620,0,2024,39849.07,8346.21,31502.86,USD
US01,A0000620,0,2025,71620.55,22157.76,49462.79,USD
US01,A0000621,0,2023,42008.39,6728.24,35280.15,USD
US01,A0000621,0,2024,8612.62,2240.11,6372.51,USD
US01,A0000621,0,2025,42841.37,15424.07,27417.3,USD
IN01,A0000622,0,2023,57782.89,7198.14,50584.75,USD
IN01,A0000622,0,2024,45343.1,10179.7,35163.4,USD
IN01,A0000622,0,2025,62754.85,20359.89,42394.96,USD
DE01,A0000623,0,2023,53996.28,6075.97,47920.31,USD
DE01,A0000623,0,2024,56977.99,12105.39,44872.6,USD
DE01,A0000623,0,2025,34482.42,10771.92,23710.5,USD
DE01,A0000624,0,2023,48522.89,7160.53,41362.36,USD
DE01,A0000624,0,2024,55113.59,13640.71,41472.88,USD
DE01,A0000624,0,2025,65882.62,22889.81,42992.81,USD
IN01,A0000625,0,2023,41253.12,8143.33,33109.79,USD
IN01,A0000625,0,2024,69568.56,20684.86,48883.7,USD
IN01,A0000625,0,2025,60828.93,24165.03,36663.9,USD
IN01,A0000626,0,2023,27086.75,5673.2,21413.55,USD
IN01,A0000626,0,2024,45581.93,14102.01,31479.92,USD
IN01,A0000626,0,2025,26000.58,10642.26,15358.32,USD
IN01,A0000627,0,2023,46060.1,9407.48,36652.62,USD
IN01,A0000627,0,2024,24287.8,7387.75,16900.05,USD
IN01,A0000627,0,2025,26356.02,10650.65,15705.37,USD
IN01,A0000628,0,2023,33659.7,7556.73,26102.97,USD
IN01,A0000628,0,2024,58977.35,19134.34,39843.01,USD
IN01,A0000628,0,2025,52044.92,22086.14,29958.78,USD
IN01,A0000629,0,2023,45109.13,9855.46,35253.67,USD
IN01,A0000629,0,2024,56997.87,18148.81,38849.06,USD
IN01,A0000629,0,2025,58692.62,24553.68,34138.94,USD
IN01,A0000630,0,2023,50874.04,11421.41,39452.63,USD
IN01,A0000630,0,2024,82100.07,26636.16,55463.91,USD
IN01,A0000630,0,2025,49812.11,21138.61,28673.5,USD
US01,A0000631,0,2023,44495.07,5250.48,39244.59,USD
US01,A0000631,0,2024,68451.16,14917.76,53533.4,USD
US01,A0000631,0,2025,85537.78,27189.42,58348.36,USD
IN01,A0000632,0,2023,42213.66,9477.13,32736.53,USD
IN01,A0000632,0,2024,63242.65,20518.15,42724.5,USD
IN01,A0000632,0,2025,32348.12,13727.47,18620.65,USD
US01,A0000633,0,2023,55447.38,10808.63,44638.75,USD
US01,A0000633,0,2024,29457.14,8685.92,20771.22,USD
US01,A0000633,0,2025,36040.76,14228.82,21811.94,USD
DE01,A0000634,0,2023,66475.18,14923.93,51551.25,USD
DE01,A0000634,0,2024,84976.21,27569.28,57406.93,USD
DE01,A0000634,0,2025,64587.77,27408.91,37178.86,USD
DE01,A0000635,0,2023,47148.69,7977.52,39171.17,USD
DE01,A0000635,0,2024,53866.04,14497.01,39369.03,USD
DE01,A0000635,0,2025,47672.02,17593.94,30078.08,USD
DE01,A0000636,0,2023,51288.56,9913.68,41374.88,USD
DE01,A0000636,0,2024,63164.67,18521.39,44643.28,USD
DE01,A0000636,0,2025,65275.72,25663.5,39612.22,USD
US01,A0000637,0,2023,62509.9,14033.71,48476.19,USD
US01,A0000637,0,2024,63951.95,20748.27,43203.68,USD
US01,A0000637,0,2025,47932.57,20340.99,27591.58,USD
IN01,A0000638,0,2023,74774.25,16787.1,57987.15,USD
IN01,A0000638,0,2024,33847.47,10981.31,22866.16,USD
IN01,A0000638,0,2025,66773.43,28336.43,38437.0,USD
US01,A0000639,0,2023,60241.61,11825.66,48415.95,USD
US01,A0000639,0,2024,64797.5,19195.32,45602.18,USD
US01,A0000639,0,2025,36820.76,14587.17,22233.59,USD
US01,A0000640,0,2023,25917.3,5584.37,20332.93,USD
US01,A0000640,0,2024,40577.52,12798.17,27779.35,USD
US01,A0000640,0,2025,42960.18,17842.74,25117.44,USD
IN01,A0000641,0,2023,30467.63,5572.18,24895.45,USD
IN01,A0000641,0,2024,20129.86,5693.13,14436.73,USD
IN01,A0000641,0,2025,70410.98,26949.91,43461.07,USD
US01,A0000642,0,2023,64706.78,9796.81,54909.97,USD
US01,A0000642,0,2024,40962.44,10295.28,30667.16,USD
US01,A0000642,0,2025,40026.53,14059.97,25966.56,USD
DE01,A0000643,0,2023,28877.83,6483.18,22394.65,USD
DE01,A0000643,0,2024,41402.66,13432.49,27970.17,USD
DE01,A0000643,0,2025,67129.32,28487.46,38641.86,USD
IN01,A0000644,0,2023,50247.25,11280.7,38966.55,USD
IN01,A0000644,0,2024,60621.68,19667.81,40953.87,USD
IN01,A0000644,0,2025,28331.77,12023.06,16308.71,USD
IN01,A0000645,0,2023,60147.6,8381.97,51765.63,USD
IN01,A0000645,0,2024,50353.09,12048.9,38304.19,USD
IN01,A0000645,0,2025,58689.12,19908.51,38780.61,USD
US01,A0000646,0,2023,49164.03,8062.77,41101.26,USD
US01,A0000646,0,2024,61231.08,16160.65,45070.43,USD
US01,A0000646,0,2025,55624.53,20239.56,35384.97,USD
DE01,A0000647,0,2023,40562.29,9106.39,31455.9,USD
DE01,A0000647,0,2024,64025.28,20772.06,43253.22,USD
DE01,A0000647,0,2025,41476.42,17601.22,23875.2,USD
DE01,A0000648,0,2023,44623.01,6426.2,38196.81,USD
DE01,A0000648,0,2024,50825.92,12398.6,38427.32,USD
DE01,A0000648,0,2025,45381.22,15605.42,29775.8,USD
US01,A0000649,0,2023,49969.01,8208.46,41760.55,USD
US01,A0000649,0,2024,19541.89,5163.02,14378.87,USD
US01,A0000649,0,2025,77696.62,28291.99,49404.63,USD
US01,A0000650,0,2023,50456.09,11327.58,39128.51,USD
US01,A0000650,0,2024,61937.04,20094.56,41842.48,USD
US01,A0000650,0,2025,36684.2,15567.56,21116.64,USD
US01,A0000651,0,2023,54459.59,10645.9,43813.69,USD
US01,A0000651,0,2024,62350.87,18419.33,43931.54,USD
US01,A0000651,0,2025,22540.48,8911.28,13629.2,USD
DE01,A0000652,0,2023,48026.89,8126.11,39900.78,USD
DE01,A0000652,0,2024,60701.1,16336.53,44364.57,USD
DE01,A0000652,0,2025,41105.11,15170.35,25934.76,USD
DE01,A0000653,0,2023,21340.94,4791.12,16549.82,USD
DE01,A0000653,0,2024,49186.28,15957.77,33228.51,USD
DE01,A0000653,0,2025,42503.63,18037.13,24466.5,USD
DE01,A0000654,0,2023,47795.4,7550.43,40244.97,USD
DE01,A0000654,0,2024,69954.73,18041.71,51913.02,USD
DE01,A0000654,0,2025,42486.93,15203.4,27283.53,USD
IN01,A0000655,0,2023,55266.8,12407.6,42859.2,USD
IN01,A0000655,0,2024,65326.32,21194.17,44132.15,USD
IN01,A0000655,0,2025,45956.65,19502.48,26454.17,USD
DE01,A0000656,0,2023,66068.22,10599.86,55468.36,USD
DE01,A0000656,0,2024,62380.93,16242.1,46138.83,USD
DE01,A0000656,0,2025,60526.64,21807.82,38718.82,USD
DE01,A0000657,0,2023,45829.69,6788.19,39041.5,USD
DE01,A0000657,0,2024,33824.66,8390.18,25434.48,USD
DE01,A0000657,0,2025,63248.76,22009.36,41239.4,USD
IN01,A0000658,0,2023,35681.2,7033.67,28647.53,USD
IN01,A0000658,0,2024,55910.62,16608.63,39301.99,USD
IN01,A0000658,0,2025,11264.85,4472.01,6792.84,USD
US01,A0000659,0,2023,66741.3,14398.94,52342.36,USD
US01,A0000659,0,2024,23023.05,7267.78,15755.27,USD
US01,A0000659,0,2025,50937.74,21170.02,29767.72,USD
DE01,A0000660,0,2023,43798.24,4724.57,39073.67,USD
DE01,A0000660,0,2024,49691.64,10326.07,39365.57,USD
DE01,A0000660,0,2025,38154.73,11741.52,26413.21,USD
DE01,A0000661,0,2023,63465.94,14248.34,49217.6,USD
DE01,A0000661,0,2024,49732.36,16134.93,33597.43,USD
DE01,A0000661,0,2025,32002.65,13580.86,18421.79,USD
DE01,A0000662,0,2023,74033.23,10661.6,63371.63,USD
DE01,A0000662,0,2024,68304.88,16662.46,51642.42,USD
DE01,A0000662,0,2025,35503.7,12208.8,23294.9,USD
DE01,A0000663,0,2023,51092.86,11470.54,39622.32,USD
DE01,A0000663,0,2024,68933.59,22364.49,46569.1,USD
DE01,A0000663,0,2025,57569.81,24430.72,33139.09,USD
US01,A0000664,0,2023,42104.73,5325.77,36778.96,USD
US01,A0000664,0,2024,40708.02,9217.12,31490.9,USD
US01,A0000664,0,2025,51404.19,16775.85,34628.34,USD
IN01,A0000665,0,2023,71506.84,13312.7,58194.14,USD
IN01,A0000665,0,2024,44628.45,12768.44,31860.01,USD
IN01,A0000665,0,2025,39669.21,15313.78,24355.43,USD
US01,A0000666,0,2023,14372.4,1715.64,12656.76,USD
US01,A0000666,0,2024,63591.36,13945.7,49645.66,USD
US01,A0000666,0,2025,58493.11,18672.95,39820.16,USD
US01,A0000667,0,2023,44048.41,9889.03,34159.38,USD
US01,A0000667,0,2024,62840.47,20387.67,42452.8,USD
US01,A0000667,0,2025,55588.74,23590.02,31998.72,USD
DE01,A0000668,0,2023,49353.11,8890.99,40462.12,USD
DE01,A0000668,0,2024,71106.8,19915.74,51191.06,USD
DE01,A0000668,0,2025,53000.85,20141.05,32859.8,USD
IN01,A0000669,0,2023,45873.35,10298.74,35574.61,USD
IN01,A0000669,0,2024,36128.49,11721.36,24407.13,USD
IN01,A0000669,0,2025,46475.81,19722.79,26753.02,USD
US01,A0000670,0,2023,59860.23,6948.87,52911.36,USD
US01,A0000670,0,2024,39122.3,8451.06,30671.24,USD
US01,A0000670,0,2025,83428.93,26359.2,57069.73,USD
IN01,A0000671,0,2023,48320.68,10848.17,37472.51,USD
IN01,A0000671,0,2024,44231.85,14350.37,29881.48,USD
IN01,A0000671,0,2025,31123.94,13207.97,17915.97,USD
DE01,A0000672,0,2023,32864.49,7153.26,25711.23,USD
DE01,A0000672,0,2024,44315.25,14074.11,30241.14,USD
DE01,A0000672,0,2025,16206.95,6766.76,9440.19,USD
IN01,A0000673,0,2023,76455.21,8519.44,67935.77,USD
IN01,A0000673,0,2024,47192.17,9974.64,37217.53,USD
IN01,A0000673,0,2025,48636.6,15140.26,33496.34,USD
IN01,A0000674,0,2023,54835.96,6635.86,48200.1,USD
IN01,A0000674,0,2024,37176.47,8213.94,28962.53,USD
IN01,A0000674,0,2025,57325.91,18394.52,38931.39,USD
IN01,A0000675,0,2023,54465.05,12227.61,42237.44,USD
IN01,A0000675,0,2024,55483.17,18000.7,37482.47,USD
IN01,A0000675,0,2025,74717.29,31707.54,43009.75,USD
DE01,A0000676,0,2023,58431.97,8030.9,50401.07,USD
DE01,A0000676,0,2024,51392.13,12199.04,39193.09,USD
DE01,A0000676,0,2025,47011.86,15857.25,31154.61,USD
US01,A0000677,0,2023,49696.08,6136.33,43559.75,USD
US01,A0000677,0,2024,48192.57,10766.64,37425.93,USD
US01,A0000677,0,2025,58077.1,18778.66,39298.44,USD
US01,A0000678,0,2023,62551.32,13734.75,48816.57,USD
US01,A0000678,0,2024,58674.63,18746.97,39927.66,USD
US01,A0000678,0,2025,59482.16,24949.12,34533.04,USD
US01,A0000679,0,2023,32561.57,7096.24,25465.33,USD
US01,A0000679,0,2024,60033.61,19082.55,40951.06,USD
US01,A0000679,0,2025,36785.43,15368.81,21416.62,USD
DE01,A0000680,0,2023,17988.84,2132.56,15856.28,USD
DE01,A0000681,0,2023,39297.35,6638.32,32659.03,USD
DE01,A0000681,0,2024,45651.7,12273.78,33377.92,USD
DE01,A0000681,0,2025,38631.82,14246.97,24384.85,USD
US01,A0000682,0,2023,54021.81,11418.16,42603.65,USD
US01,A0000682,0,2024,64839.75,20184.2,44655.55,USD
US01,A0000682,0,2025,71240.38,29295.84,41944.54,USD
US01,A0000683,0,2023,37584.28,5680.09,31904.19,USD
US01,A0000683,0,2024,52901.21,13281.43,39619.78,USD
US01,A0000683,0,2025,58411.93,20502.15,37909.78,USD
DE01,A0000684,0,2023,54051.33,12134.73,41916.6,USD
DE01,A0000684,0,2024,31984.78,10376.99,21607.79,USD
DE01,A0000684,0,2025,35074.11,14884.29,20189.82,USD
DE01,A0000685,0,2023,63689.39,14298.51,49390.88,USD
DE01,A0000685,0,2024,63240.84,20517.56,42723.28,USD
DE01,A0000685,0,2025,33060.71,14029.87,19030.84,USD
US01,A0000686,0,2023,38855.54,5297.76,33557.78,USD
US01,A0000686,0,2024,61385.26,14503.9,46881.36,USD
US01,A0000686,0,2025,45766.77,15387.16,30379.61,USD
DE01,A0000687,0,2023,65119.9,14619.66,50500.24,USD
DE01,A0000687,0,2024,18971.46,6155.01,12816.45,USD
DE01,A0000687,0,2025,41028.85,17411.28,23617.57,USD
DE01,A0000688,0,2023,65547.39,7842.36,57705.03,USD
DE01,A0000688,0,2024,54172.03,11894.86,42277.17,USD
DE01,A0000688,0,2025,30829.82,9850.35,20979.47,USD
DE01,A0000689,0,2023,38069.71,8546.79,29522.92,USD
DE01,A0000689,0,2024,53246.16,17274.93,35971.23,USD
DE01,A0000689,0,2025,38468.16,16324.61,22143.55,USD
US01,A0000690,0,2023,53690.59,12053.74,41636.85,USD
US01,A0000690,0,2024,55030.97,17853.99,37176.98,USD
US01,A0000690,0,2025,55878.12,23712.82,32165.3,USD
DE01,A0000691,0,2023,55214.08,12395.77,42818.31,USD
DE01,A0000691,0,2024,56700.41,18395.62,38304.79,USD
DE01,A0000691,0,2025,40322.03,17111.33,23210.7,USD
US01,A0000692,0,2023,38259.22,6861.0,31398.22,USD
US01,A0000692,0,2024,62871.03,17557.41,45313.62,USD
US01,A0000692,0,2025,50730.48,19236.61,31493.87,USD
US01,A0000693,0,2023,47941.42,7127.23,40814.19,USD
US01,A0000693,0,2024,38834.13,9654.04,29180.09,USD
US01,A0000693,0,2025,45485.04,15852.83,29632.21,USD
DE01,A0000694,0,2023,61268.18,13754.94,47513.24,USD
DE01,A0000694,0,2024,43508.15,14115.58,29392.57,USD
DE01,A0000694,0,2025,31331.76,13296.16,18035.6,USD
DE01,A0000695,0,2023,68032.52,11511.05,56521.47,USD
DE01,A0000695,0,2024,48780.03,13128.21,35651.82,USD
DE01,A0000695,0,2025,70110.4,25875.1,44235.3,USD
DE01,A0000696,0,2023,28272.15,4806.85,23465.3,USD
DE01,A0000696,0,2024,51588.55,13926.44,37662.11,USD
DE01,A0000696,0,2025,67173.6,24846.42,42327.18,USD
US01,A0000697,0,2023,53027.04,5502.33,47524.71,USD
IN01,A0000698,0,2023,68404.66,11817.48,56587.18,USD
IN01,A0000698,0,2024,38370.0,10463.11,27906.89,USD
IN01,A0000698,0,2025,53701.21,20010.22,33690.99,USD
IN01,A0000699,0,2023,8542.35,201.13,8341.22,USD
IN01,A0000700,0,2023,51379.45,6062.85,45316.6,USD
IN01,A0000700,0,2024,11781.32,2567.54,9213.78,USD
IN01,A0000700,0,2025,60247.88,19150.66,41097.22,USD
US01,A0000701,0,2023,47555.4,10676.37,36879.03,USD
US01,A0000701,0,2024,32286.71,10474.95,21811.76,USD
US01,A0000701,0,2025,31469.55,13354.63,18114.92,USD
US01,A0000702,0,2023,59439.1,9699.03,49740.07,USD
US01,A0000702,0,2024,37172.86,9780.46,27392.4,USD
US01,A0000702,0,2025,24623.04,8939.12,15683.92,USD
DE01,A0000703,0,2023,30060.28,6748.65,23311.63,USD
DE01,A0000703,0,2024,41380.27,13425.22,27955.05,USD
DE01,A0000703,0,2025,63277.76,26852.99,36424.77,USD
IN01,A0000704,0,2023,49471.82,11106.61,38365.21,USD
IN01,A0000704,0,2024,47454.29,15395.85,32058.44,USD
IN01,A0000704,0,2025,39432.75,16733.95,22698.8,USD
IN01,A0000705,0,2023,58834.43,11662.18,47172.25,USD
IN01,A0000705,0,2024,42842.47,12773.57,30068.9,USD
IN01,A0000705,0,2025,45927.72,18283.07,27644.65,USD
DE01,A0000706,0,2023,30617.81,3680.01,26937.8,USD
DE01,A0000706,0,2024,41142.71,9056.47,32086.24,USD
DE01,A0000706,0,2025,31165.23,9974.58,21190.65,USD
US01,A0000707,0,2023,61215.2,6469.29,54745.91,USD
US01,A0000707,0,2024,38296.35,7874.21,30422.14,USD
US01,A0000707,0,2025,57445.19,17552.04,39893.15,USD
IN01,A0000708,0,2023,42691.88,7515.64,35176.24,USD
IN01,A0000708,0,2024,32204.54,8887.66,23316.88,USD
IN01,A0000708,0,2025,66509.56,25001.4,41508.16,USD
US01,A0000709,0,2023,60984.49,10836.12,50148.37,USD
US01,A0000709,0,2024,41921.79,11638.25,30283.54,USD
US01,A0000709,0,2025,59501.93,22464.93,37037.0,USD
IN01,A0000710,0,2023,35717.84,7128.9,28588.94,USD
IN01,A0000710,0,2024,61781.98,18504.99,43276.99,USD
IN01,A0000710,0,2025,69136.36,27616.69,41519.67,USD
DE01,A0000711,0,2023,45894.91,6420.89,39474.02,USD
DE01,A0000711,0,2024,57942.51,13896.68,44045.83,USD
DE01,A0000711,0,2025,57031.04,19377.28,37653.76,USD
IN01,A0000712,0,2023,51875.0,5354.38,46520.62,USD
IN01,A0000712,0,2024,35172.18,7145.18,28027.0,USD
IN01,A0000712,0,2025,58689.6,17787.65,40901.95,USD
IN01,A0000713,0,2023,62824.34,10922.23,51902.11,USD
IN01,A0000713,0,2024,65727.54,17995.22,47732.32,USD
IN01,A0000713,0,2025,52097.95,19469.87,32628.08,USD
IN01,A0000714,0,2023,52245.51,8110.39,44135.12,USD
IN01,A0000714,0,2024,47500.18,12120.51,35379.67,USD
IN01,A0000714,0,2025,22308.21,7921.63,14386.58,USD
US01,A0000715,0,2023,40725.39,4794.5,35930.89,USD
US01,A0000715,0,2024,44387.27,9661.29,34725.98,USD
US01,A0000715,0,2025,59381.17,18858.91,40522.26,USD
DE01,A0000716,0,2023,43341.56,8864.11,34477.45,USD
DE01,A0000716,0,2024,49078.41,14941.87,34136.54,USD
DE01,A0000716,0,2025,51973.94,21017.25,30956.69,USD
US01,A0000717,0,2023,62126.12,13947.55,48178.57,USD
US01,A0000717,0,2024,81783.18,26533.35,55249.83,USD
US01,A0000717,0,2025,33111.86,14051.58,19060.28,USD
US01,A0000718,0,2023,23030.09,5170.34,17859.75,USD
US01,A0000718,0,2024,70042.74,22724.34,47318.4,USD
US01,A0000718,0,2025,59109.97,25084.31,34025.66,USD
IN01,A0000719,0,2023,45718.7,6358.69,39360.01,USD
IN01,A0000719,0,2024,72144.95,17243.68,54901.27,USD
IN01,A0000719,0,2025,59678.99,20227.95,39451.04,USD
IN01,A0000720,0,2023,64219.27,4553.81,59665.46,USD
IN01,A0000721,0,2023,56578.45,9449.1,47129.35,USD
