vendor_id,company_code,document_number,line_item,posting_date,document_date,clearing_date,amount_in_doc_currency,currency,debit_credit_indicator,clearing_document,open_item_status,due_date
VEND289,US01,POINV00001721,1,2023-04-26,2023-04-26,2023-05-11,-1180.94,USD,H,VPAY00001722,Cleared,2023-06-18
VEND289,US01,VPAY00001722,1,2023-05-11,2023-05-11,2023-05-11,1180.94,USD,S,POINV00001721,Cleared,
VEND124,IN01,POINV00001723,1,2023-04-26,2023-04-26,2023-05-01,-709.15,INR,H,VPAY00001724,Cleared,2023-06-13
VEND124,IN01,VPAY00001724,1,2023-05-01,2023-05-01,2023-05-01,709.15,INR,S,POINV00001723,Cleared,
VEND172,IN01,POINV00001725,1,2023-04-26,2023-04-26,2023-06-02,-486.44,INR,H,VPAY00001726,Cleared,2023-06-21
VEND172,IN01,VPAY00001726,1,2023-06-02,2023-06-02,2023-06-02,486.44,INR,S,POINV00001725,Cleared,
VEND405,IN01,POINV00001727,1,2023-04-26,2023-04-26,2023-06-15,-1410.6,INR,H,VPAY00001728,Cleared,2023-06-18
VEND405,IN01,VPAY00001728,1,2023-06-15,2023-06-15,2023-06-15,1410.6,INR,S,POINV00001727,Cleared,
VEND406,DE01,POINV00001729,1,2023-04-26,2023-04-26,,-672.55,EUR,H,,Open,2023-06-11
VEND082,US01,POINV00001730,1,2023-04-26,2023-04-26,2023-06-16,-592.34,USD,H,VPAY00001731,Cleared,2023-06-18
VEND082,US01,VPAY00001731,1,2023-06-16,2023-06-16,2023-06-16,592.34,USD,S,POINV00001730,Cleared,
VEND399,DE01,POINV00001732,1,2023-04-26,2023-04-26,2023-06-12,-785.79,EUR,H,VPAY00001733,Cleared,2023-06-16
VEND399,DE01,VPAY00001733,1,2023-06-12,2023-06-12,2023-06-12,785.79,EUR,S,POINV00001732,Cleared,
VEND206,DE01,POINV00001734,1,2023-04-26,2023-04-26,2023-05-21,-899.06,EUR,H,VPAY00001735,Cleared,2023-06-20
VEND206,DE01,VPAY00001735,1,2023-05-21,2023-05-21,2023-05-21,899.06,EUR,S,POINV00001734,Cleared,
VEND144,DE01,POINV00001736,1,2023-04-26,2023-04-26,2023-05-23,-948.49,EUR,H,VPAY00001737,Cleared,2023-06-12
VEND144,DE01,VPAY00001737,1,2023-05-23,2023-05-23,2023-05-23,948.49,EUR,S,POINV00001736,Cleared,
VEND252,IN01,POINV00001738,1,2023-04-26,2023-04-26,2023-05-19,-300.94,INR,H,VPAY00001739,Cleared,2023-06-24
VEND252,IN01,VPAY00001739,1,2023-05-19,2023-05-19,2023-05-19,300.94,INR,S,POINV00001738,Cleared,
VEND414,IN01,POINV00001740,1,2023-04-26,2023-04-26,,-967.7,INR,H,,Open,2023-06-14
VEND488,US01,POINV00001741,1,2023-04-26,2023-04-26,2023-05-10,-623.06,USD,H,VPAY00001742,Cleared,2023-06-19
VEND488,US01,VPAY00001742,1,2023-05-10,2023-05-10,2023-05-10,623.06,USD,S,POINV00001741,Cleared,
VEND172,DE01,POINV00001743,1,2023-04-26,2023-04-26,2023-06-01,-1343.27,EUR,H,VPAY00001744,Cleared,2023-06-11
VEND172,DE01,VPAY00001744,1,2023-06-01,2023-06-01,2023-06-01,1343.27,EUR,S,POINV00001743,Cleared,
VEND004,DE01,POINV00001745,1,2023-04-27,2023-04-27,2023-05-31,-499.36,EUR,H,VPAY00001746,Cleared,2023-06-19
VEND004,DE01,VPAY00001746,1,2023-05-31,2023-05-31,2023-05-31,499.36,EUR,S,POINV00001745,Cleared,
VEND117,IN01,POINV00001747,1,2023-04-27,2023-04-27,,-924.8,INR,H,,Open,2023-06-26
VEND464,IN01,POINV00001748,1,2023-04-27,2023-04-27,2023-06-02,-735.85,INR,H,VPAY00001749,Cleared,2023-06-17
VEND464,IN01,VPAY00001749,1,2023-06-02,2023-06-02,2023-06-02,735.85,INR,S,POINV00001748,Cleared,
VEND383,US01,POINV00001750,1,2023-04-27,2023-04-27,2023-05-04,-1293.38,USD,H,VPAY00001751,Cleared,2023-06-25
VEND383,US01,VPAY00001751,1,2023-05-04,2023-05-04,2023-05-04,1293.38,USD,S,POINV00001750,Cleared,
VEND054,US01,POINV00001752,1,2023-04-27,2023-04-27,2023-06-18,-199.86,USD,H,VPAY00001753,Cleared,2023-06-21
VEND054,US01,VPAY00001753,1,2023-06-18,2023-06-18,2023-06-18,199.86,USD,S,POINV00001752,Cleared,
VEND142,US01,POINV00001754,1,2023-04-27,2023-04-27,2023-05-22,-426.77,USD,H,VPAY00001755,Cleared,2023-06-21
VEND142,US01,VPAY00001755,1,2023-05-22,2023-05-22,2023-05-22,426.77,USD,S,POINV00001754,Cleared,
VEND176,DE01,POINV00001756,1,2023-04-27,2023-04-27,2023-06-12,-945.75,EUR,H,VPAY00001757,Cleared,2023-06-23
VEND176,DE01,VPAY00001757,1,2023-06-12,2023-06-12,2023-06-12,945.75,EUR,S,POINV00001756,Cleared,
VEND432,IN01,POINV00001758,1,2023-04-27,2023-04-27,2023-06-08,-1079.52,INR,H,VPAY00001759,Cleared,2023-06-19
VEND432,IN01,VPAY00001759,1,2023-06-08,2023-06-08,2023-06-08,1079.52,INR,S,POINV00001758,Cleared,
VEND185,DE01,POINV00001760,1,2023-04-27,2023-04-27,2023-05-07,-419.03,EUR,H,VPAY00001761,Cleared,2023-06-18
VEND185,DE01,VPAY00001761,1,2023-05-07,2023-05-07,2023-05-07,419.03,EUR,S,POINV00001760,Cleared,
VEND345,IN01,POINV00001762,1,2023-04-27,2023-04-27,2023-05-08,-540.19,INR,H,VPAY00001763,Cleared,2023-06-22
VEND345,IN01,VPAY00001763,1,2023-05-08,2023-05-08,2023-05-08,540.19,INR,S,POINV00001762,Cleared,
VEND466,DE01,POINV00001764,1,2023-04-27,2023-04-27,2023-06-23,-1336.48,EUR,H,VPAY00001765,Cleared,2023-06-16
VEND466,DE01,VPAY00001765,1,2023-06-23,2023-06-23,2023-06-23,1336.48,EUR,S,POINV00001764,Cleared,
VEND019,US01,POINV00001766,1,2023-04-27,2023-04-27,2023-06-09,-737.04,USD,H,VPAY00001767,Cleared,2023-06-21
VEND019,US01,VPAY00001767,1,2023-06-09,2023-06-09,2023-06-09,737.04,USD,S,POINV00001766,Cleared,
VEND473,US01,POINV00001768,1,2023-04-27,2023-04-27,2023-05-03,-858.22,USD,H,VPAY00001769,Cleared,2023-06-11
VEND473,US01,VPAY00001769,1,2023-05-03,2023-05-03,2023-05-03,858.22,USD,S,POINV00001768,Cleared,
VEND210,IN01,POINV00001770,1,2023-04-27,2023-04-27,2023-05-21,-896.84,INR,H,VPAY00001771,Cleared,2023-06-23
VEND210,IN01,VPAY00001771,1,2023-05-21,2023-05-21,2023-05-21,896.84,INR,S,POINV00001770,Cleared,
VEND404,US01,POINV00001772,1,2023-04-27,2023-04-27,2023-05-21,-743.05,USD,H,VPAY00001773,Cleared,2023-06-25
VEND404,US01,VPAY00001773,1,2023-05-21,2023-05-21,2023-05-21,743.05,USD,S,POINV00001772,Cleared,
VEND133,IN01,POINV00001774,1,2023-04-27,2023-04-27,2023-06-12,-1026.93,INR,H,VPAY00001775,Cleared,2023-06-21
VEND133,IN01,VPAY00001775,1,2023-06-12,2023-06-12,2023-06-12,1026.93,INR,S,POINV00001774,Cleared,
VEND316,DE01,POINV00001776,1,2023-04-27,2023-04-27,2023-06-08,-926.81,EUR,H,VPAY00001777,Cleared,2023-06-14
VEND316,DE01,VPAY00001777,1,2023-06-08,2023-06-08,2023-06-08,926.81,EUR,S,POINV00001776,Cleared,
VEND485,US01,POINV00001778,1,2023-04-27,2023-04-27,2023-05-13,-1073.69,USD,H,VPAY00001779,Cleared,2023-06-12
VEND485,US01,VPAY00001779,1,2023-05-13,2023-05-13,2023-05-13,1073.69,USD,S,POINV00001778,Cleared,
VEND352,IN01,POINV00001780,1,2023-04-27,2023-04-27,2023-06-22,-629.24,INR,H,VPAY00001781,Cleared,2023-06-11
VEND352,IN01,VPAY00001781,1,2023-06-22,2023-06-22,2023-06-22,629.24,INR,S,POINV00001780,Cleared,
VEND296,US01,POINV00001782,1,2023-04-27,2023-04-27,2023-06-24,-599.69,USD,H,VPAY00001783,Cleared,2023-06-15
VEND296,US01,VPAY00001783,1,2023-06-24,2023-06-24,2023-06-24,599.69,USD,S,POINV00001782,Cleared,
VEND038,DE01,POINV00001784,1,2023-04-27,2023-04-27,,-277.74,EUR,H,,Open,2023-06-21
VEND190,DE01,POINV00001785,1,2023-04-27,2023-04-27,,-677.7,EUR,H,,Open,2023-06-14
VEND145,IN01,POINV00001786,1,2023-04-27,2023-04-27,,-935.3,INR,H,,Open,2023-06-23
VEND167,US01,POINV00001787,1,2023-04-27,2023-04-27,2023-06-12,-648.41,USD,H,VPAY00001788,Cleared,2023-06-21
VEND167,US01,VPAY00001788,1,2023-06-12,2023-06-12,2023-06-12,648.41,USD,S,POINV00001787,Cleared,
VEND138,DE01,POINV00001789,1,2023-04-27,2023-04-27,2023-06-14,-490.78,EUR,H,VPAY00001790,Cleared,2023-06-24
VEND138,DE01,VPAY00001790,1,2023-06-14,2023-06-14,2023-06-14,490.78,EUR,S,POINV00001789,Cleared,
VEND022,US01,POINV00001791,1,2023-04-27,2023-04-27,2023-05-28,-357.16,USD,H,VPAY00001792,Cleared,2023-06-23
VEND022,US01,VPAY00001792,1,2023-05-28,2023-05-28,2023-05-28,357.16,USD,S,POINV00001791,Cleared,
VEND342,IN01,POINV00001793,1,2023-04-27,2023-04-27,2023-05-09,-1236.8,INR,H,VPAY00001794,Cleared,2023-06-11
VEND342,IN01,VPAY00001794,1,2023-05-09,2023-05-09,2023-05-09,1236.8,INR,S,POINV00001793,Cleared,
VEND161,IN01,POINV00001795,1,2023-04-27,2023-04-27,2023-05-02,-976.89,INR,H,VPAY00001796,Cleared,2023-06-24
VEND161,IN01,VPAY00001796,1,2023-05-02,2023-05-02,2023-05-02,976.89,INR,S,POINV00001795,Cleared,
VEND270,IN01,POINV00001797,1,2023-04-27,2023-04-27,2023-05-27,-1054.49,INR,H,VPAY00001798,Cleared,2023-06-12
VEND270,IN01,VPAY00001798,1,2023-05-27,2023-05-27,2023-05-27,1054.49,INR,S,POINV00001797,Cleared,
VEND450,IN01,POINV00001799,1,2023-04-27,2023-04-27,2023-06-16,-411.42,INR,H,VPAY00001800,Cleared,2023-06-11
VEND450,IN01,VPAY00001800,1,2023-06-16,2023-06-16,2023-06-16,411.42,INR,S,POINV00001799,Cleared,
VEND466,DE01,POINV00001801,1,2023-04-27,2023-04-27,2023-05-06,-714.55,EUR,H,VPAY00001802,Cleared,2023-06-19
VEND466,DE01,VPAY00001802,1,2023-05-06,2023-05-06,2023-05-06,714.55,EUR,S,POINV00001801,Cleared,
VEND338,IN01,POINV00001803,1,2023-04-27,2023-04-27,,-869.62,INR,H,,Open,2023-06-14
VEND297,DE01,POINV00001804,1,2023-04-27,2023-04-27,2023-06-26,-816.46,EUR,H,VPAY00001805,Cleared,2023-06-24
VEND297,DE01,VPAY00001805,1,2023-06-26,2023-06-26,2023-06-26,816.46,EUR,S,POINV00001804,Cleared,
VEND046,US01,POINV00001806,1,2023-04-27,2023-04-27,2023-06-07,-887.17,USD,H,VPAY00001807,Cleared,2023-06-24
VEND046,US01,VPAY00001807,1,2023-06-07,2023-06-07,2023-06-07,887.17,USD,S,POINV00001806,Cleared,
VEND413,DE01,POINV00001808,1,2023-04-27,2023-04-27,2023-06-09,-1230.6,EUR,H,VPAY00001809,Cleared,2023-06-22
VEND413,DE01,VPAY00001809,1,2023-06-09,2023-06-09,2023-06-09,1230.6,EUR,S,POINV00001808,Cleared,
VEND350,DE01,POINV00001810,1,2023-04-27,2023-04-27,2023-06-05,-890.86,EUR,H,VPAY00001811,Cleared,2023-06-21
VEND350,DE01,VPAY00001811,1,2023-06-05,2023-06-05,2023-06-05,890.86,EUR,S,POINV00001810,Cleared,
VEND067,IN01,POINV00001812,1,2023-04-27,2023-04-27,2023-05-10,-1196.65,INR,H,VPAY00001813,Cleared,2023-06-19
VEND067,IN01,VPAY00001813,1,2023-05-10,2023-05-10,2023-05-10,1196.65,INR,S,POINV00001812,Cleared,
VEND371,US01,POINV00001814,1,2023-04-27,2023-04-27,,-864.46,USD,H,,Open,2023-06-24
VEND454,US01,POINV00001815,1,2023-04-27,2023-04-27,2023-06-05,-773.3,USD,H,VPAY00001816,Cleared,2023-06-25
VEND454,US01,VPAY00001816,1,2023-06-05,2023-06-05,2023-06-05,773.3,USD,S,POINV00001815,Cleared,
VEND092,DE01,POINV00001817,1,2023-04-27,2023-04-27,2023-05-08,-1315.58,EUR,H,VPAY00001818,Cleared,2023-06-26
VEND092,DE01,VPAY00001818,1,2023-05-08,2023-05-08,2023-05-08,1315.58,EUR,S,POINV00001817,Cleared,
VEND137,IN01,POINV00001819,1,2023-04-27,2023-04-27,2023-05-16,-521.65,INR,H,VPAY00001820,Cleared,2023-06-25
VEND137,IN01,VPAY00001820,1,2023-05-16,2023-05-16,2023-05-16,521.65,INR,S,POINV00001819,Cleared,
VEND258,IN01,POINV00001821,1,2023-04-27,2023-04-27,,-533.76,INR,H,,Open,2023-06-18
VEND322,IN01,POINV00001822,1,2023-04-27,2023-04-27,2023-05-03,-1657.33,INR,H,VPAY00001823,Cleared,2023-06-24
VEND322,IN01,VPAY00001823,1,2023-05-03,2023-05-03,2023-05-03,1657.33,INR,S,POINV00001822,Cleared,
VEND057,IN01,POINV00001824,1,2023-04-27,2023-04-27,2023-05-04,-620.18,INR,H,VPAY00001825,Cleared,2023-06-24
VEND057,IN01,VPAY00001825,1,2023-05-04,2023-05-04,2023-05-04,620.18,INR,S,POINV00001824,Cleared,
VEND159,IN01,POINV00001826,1,2023-04-27,2023-04-27,2023-05-13,-1030.24,INR,H,VPAY00001827,Cleared,2023-06-16
VEND159,IN01,VPAY00001827,1,2023-05-13,2023-05-13,2023-05-13,1030.24,INR,S,POINV00001826,Cleared,
VEND288,DE01,POINV00001828,1,2023-04-27,2023-04-27,2023-05-04,-787.62,EUR,H,VPAY00001829,Cleared,2023-06-20
VEND288,DE01,VPAY00001829,1,2023-05-04,2023-05-04,2023-05-04,787.62,EUR,S,POINV00001828,Cleared,
VEND093,DE01,POINV00001830,1,2023-04-27,2023-04-27,2023-05-30,-883.87,EUR,H,VPAY00001831,Cleared,2023-06-17
VEND093,DE01,VPAY00001831,1,2023-05-30,2023-05-30,2023-05-30,883.87,EUR,S,POINV00001830,Cleared,
VEND211,US01,POINV00001832,1,2023-04-27,2023-04-27,2023-05-28,-527.54,USD,H,VPAY00001833,Cleared,2023-06-15
VEND211,US01,VPAY00001833,1,2023-05-28,2023-05-28,2023-05-28,527.54,USD,S,POINV00001832,Cleared,
VEND357,US01,POINV00001834,1,2023-04-27,2023-04-27,2023-05-15,-270.35,USD,H,VPAY00001835,Cleared,2023-06-18
VEND357,US01,VPAY00001835,1,2023-05-15,2023-05-15,2023-05-15,270.35,USD,S,POINV00001834,Cleared,
VEND064,IN01,POINV00001836,1,2023-04-27,2023-04-27,,-1271.78,INR,H,,Open,2023-06-26
VEND365,DE01,POINV00001837,1,2023-04-27,2023-04-27,2023-05-04,-855.78,EUR,H,VPAY00001838,Cleared,2023-06-17
VEND365,DE01,VPAY00001838,1,2023-05-04,2023-05-04,2023-05-04,855.78,EUR,S,POINV00001837,Cleared,
VEND346,IN01,POINV00001839,1,2023-04-27,2023-04-27,2023-05-09,-155.83,INR,H,VPAY00001840,Cleared,2023-06-12
VEND346,IN01,VPAY00001840,1,2023-05-09,2023-05-09,2023-05-09,155.83,INR,S,POINV00001839,Cleared,
VEND481,DE01,POINV00001841,1,2023-04-27,2023-04-27,2023-06-21,-1039.11,EUR,H,VPAY00001842,Cleared,2023-06-11
VEND481,DE01,VPAY00001842,1,2023-06-21,2023-06-21,2023-06-21,1039.11,EUR,S,POINV00001841,Cleared,
VEND131,IN01,POINV00001843,1,2023-04-27,2023-04-27,2023-06-26,-716.71,INR,H,VPAY00001844,Cleared,2023-06-23
VEND131,IN01,VPAY00001844,1,2023-06-26,2023-06-26,2023-06-26,716.71,INR,S,POINV00001843,Cleared,
VEND205,DE01,POINV00001845,1,2023-04-28,2023-04-28,2023-06-18,-726.04,EUR,H,VPAY00001846,Cleared,2023-06-15
VEND205,DE01,VPAY00001846,1,2023-06-18,2023-06-18,2023-06-18,726.04,EUR,S,POINV00001845,Cleared,
VEND087,US01,POINV00001847,1,2023-04-28,2023-04-28,,-818.21,USD,H,,Open,2023-06-18
VEND419,DE01,POINV00001848,1,2023-04-28,2023-04-28,,-477.46,EUR,H,,Open,2023-06-22
VEND020,IN01,POINV00001849,1,2023-04-28,2023-04-28,,-1318.64,INR,H,,Open,2023-06-14
VEND065,DE01,POINV00001850,1,2023-04-28,2023-04-28,2023-06-27,-1237.95,EUR,H,VPAY00001851,Cleared,2023-06-14
VEND065,DE01,VPAY00001851,1,2023-06-27,2023-06-27,2023-06-27,1237.95,EUR,S,POINV00001850,Cleared,
VEND080,DE01,POINV00001852,1,2023-04-28,2023-04-28,2023-06-09,-721.37,EUR,H,VPAY00001853,Cleared,2023-06-15
VEND080,DE01,VPAY00001853,1,2023-06-09,2023-06-09,2023-06-09,721.37,EUR,S,POINV00001852,Cleared,
VEND292,IN01,POINV00001854,1,2023-04-28,2023-04-28,,-1417.1,INR,H,,Open,2023-06-16
VEND404,IN01,POINV00001855,1,2023-04-28,2023-04-28,2023-06-18,-1058.9,INR,H,VPAY00001856,Cleared,2023-06-12
VEND404,IN01,VPAY00001856,1,2023-06-18,2023-06-18,2023-06-18,1058.9,INR,S,POINV00001855,Cleared,
VEND079,IN01,POINV00001857,1,2023-04-28,2023-04-28,2023-06-11,-1155.45,INR,H,VPAY00001858,Cleared,2023-06-26
VEND079,IN01,VPAY00001858,1,2023-06-11,2023-06-11,2023-06-11,1155.45,INR,S,POINV00001857,Cleared,
VEND151,DE01,POINV00001859,1,2023-04-28,2023-04-28,2023-06-23,-1415.34,EUR,H,VPAY00001860,Cleared,2023-06-25
VEND151,DE01,VPAY00001860,1,2023-06-23,2023-06-23,2023-06-23,1415.34,EUR,S,POINV00001859,Cleared,
VEND214,IN01,POINV00001861,1,2023-04-28,2023-04-28,2023-06-25,-782.06,INR,H,VPAY00001862,Cleared,2023-06-20
VEND214,IN01,VPAY00001862,1,2023-06-25,2023-06-25,2023-06-25,782.06,INR,S,POINV00001861,Cleared,
VEND135,US01,POINV00001863,1,2023-04-28,2023-04-28,,-468.58,USD,H,,Open,2023-06-19
VEND481,IN01,POINV00001864,1,2023-04-28,2023-04-28,2023-05-23,-255.67,INR,H,VPAY00001865,Cleared,2023-06-19
VEND481,IN01,VPAY00001865,1,2023-05-23,2023-05-23,2023-05-23,255.67,INR,S,POINV00001864,Cleared,
VEND181,DE01,POINV00001866,1,2023-04-28,2023-04-28,2023-06-26,-91.49,EUR,H,VPAY00001867,Cleared,2023-06-19
VEND181,DE01,VPAY00001867,1,2023-06-26,2023-06-26,2023-06-26,91.49,EUR,S,POINV00001866,Cleared,
VEND437,US01,POINV00001868,1,2023-04-28,2023-04-28,2023-06-06,-684.93,USD,H,VPAY00001869,Cleared,2023-06-19
VEND437,US01,VPAY00001869,1,2023-06-06,2023-06-06,2023-06-06,684.93,USD,S,POINV00001868,Cleared,
VEND037,US01,POINV00001870,1,2023-04-28,2023-04-28,2023-05-21,-755.72,USD,H,VPAY00001871,Cleared,2023-06-16
VEND037,US01,VPAY00001871,1,2023-05-21,2023-05-21,2023-05-21,755.72,USD,S,POINV00001870,Cleared,
VEND321,US01,POINV00001872,1,2023-04-28,2023-04-28,2023-06-07,-788.36,USD,H,VPAY00001873,Cleared,2023-06-16
VEND321,US01,VPAY00001873,1,2023-06-07,2023-06-07,2023-06-07,788.36,USD,S,POINV00001872,Cleared,
VEND457,IN01,POINV00001874,1,2023-04-28,2023-04-28,2023-05-21,-1011.16,INR,H,VPAY00001875,Cleared,2023-06-14
VEND457,IN01,VPAY00001875,1,2023-05-21,2023-05-21,2023-05-21,1011.16,INR,S,POINV00001874,Cleared,
VEND272,US01,POINV00001876,1,2023-04-28,2023-04-28,2023-06-16,-1128.47,USD,H,VPAY00001877,Cleared,2023-06-26
VEND272,US01,VPAY00001877,1,2023-06-16,2023-06-16,2023-06-16,1128.47,USD,S,POINV00001876,Cleared,
VEND318,IN01,POINV00001878,1,2023-04-28,2023-04-28,,-636.07,INR,H,,Open,2023-06-25
VEND060,IN01,POINV00001879,1,2023-04-28,2023-04-28,,-811.6,INR,H,,Open,2023-06-23
VEND364,DE01,POINV00001880,1,2023-04-28,2023-04-28,2023-05-10,-611.68,EUR,H,VPAY00001881,Cleared,2023-06-22
VEND364,DE01,VPAY00001881,1,2023-05-10,2023-05-10,2023-05-10,611.68,EUR,S,POINV00001880,Cleared,
VEND017,US01,POINV00001882,1,2023-04-28,2023-04-28,2023-05-15,-908.81,USD,H,VPAY00001883,Cleared,2023-06-15
VEND017,US01,VPAY00001883,1,2023-05-15,2023-05-15,2023-05-15,908.81,USD,S,POINV00001882,Cleared,
VEND120,DE01,POINV00001884,1,2023-04-28,2023-04-28,2023-06-25,-983.49,EUR,H,VPAY00001885,Cleared,2023-06-26
VEND120,DE01,VPAY00001885,1,2023-06-25,2023-06-25,2023-06-25,983.49,EUR,S,POINV00001884,Cleared,
VEND267,DE01,POINV00001886,1,2023-04-28,2023-04-28,,-987.3,EUR,H,,Open,2023-06-25
VEND454,US01,POINV00001887,1,2023-04-28,2023-04-28,2023-05-14,-165.01,USD,H,VPAY00001888,Cleared,2023-06-27
VEND454,US01,VPAY00001888,1,2023-05-14,2023-05-14,2023-05-14,165.01,USD,S,POINV00001887,Cleared,
VEND306,IN01,POINV00001889,1,2023-04-28,2023-04-28,2023-06-08,-842.5,INR,H,VPAY00001890,Cleared,2023-06-25
VEND306,IN01,VPAY00001890,1,2023-06-08,2023-06-08,2023-06-08,842.5,INR,S,POINV00001889,Cleared,
VEND487,IN01,POINV00001891,1,2023-04-28,2023-04-28,2023-05-24,-470.09,INR,H,VPAY00001892,Cleared,2023-06-26
VEND487,IN01,VPAY00001892,1,2023-05-24,2023-05-24,2023-05-24,470.09,INR,S,POINV00001891,Cleared,
VEND119,US01,POINV00001893,1,2023-04-28,2023-04-28,2023-06-07,-1224.18,USD,H,VPAY00001894,Cleared,2023-06-24
VEND119,US01,VPAY00001894,1,2023-06-07,2023-06-07,2023-06-07,1224.18,USD,S,POINV00001893,Cleared,
VEND414,IN01,POINV00001895,1,2023-04-28,2023-04-28,2023-06-05,-737.0,INR,H,VPAY00001896,Cleared,2023-06-18
VEND414,IN01,VPAY00001896,1,2023-06-05,2023-06-05,2023-06-05,737.0,INR,S,POINV00001895,Cleared,
VEND175,US01,POINV00001897,1,2023-04-28,2023-04-28,2023-05-26,-1146.22,USD,H,VPAY00001898,Cleared,2023-06-20
VEND175,US01,VPAY00001898,1,2023-05-26,2023-05-26,2023-05-26,1146.22,USD,S,POINV00001897,Cleared,
VEND062,US01,POINV00001899,1,2023-04-28,2023-04-28,2023-06-08,-1267.32,USD,H,VPAY00001900,Cleared,2023-06-24
VEND062,US01,VPAY00001900,1,2023-06-08,2023-06-08,2023-06-08,1267.32,USD,S,POINV00001899,Cleared,
VEND302,IN01,POINV00001901,1,2023-04-28,2023-04-28,2023-06-10,-660.73,INR,H,VPAY00001902,Cleared,2023-06-12
VEND302,IN01,VPAY00001902,1,2023-06-10,2023-06-10,2023-06-10,660.73,INR,S,POINV00001901,Cleared,
VEND410,DE01,POINV00001903,1,2023-04-28,2023-04-28,2023-06-26,-601.45,EUR,H,VPAY00001904,Cleared,2023-06-25
VEND410,DE01,VPAY00001904,1,2023-06-26,2023-06-26,2023-06-26,601.45,EUR,S,POINV00001903,Cleared,
VEND158,US01,POINV00001905,1,2023-04-28,2023-04-28,2023-05-15,-675.45,USD,H,VPAY00001906,Cleared,2023-06-18
VEND158,US01,VPAY00001906,1,2023-05-15,2023-05-15,2023-05-15,675.45,USD,S,POINV00001905,Cleared,
VEND301,IN01,POINV00001907,1,2023-04-28,2023-04-28,2023-05-10,-665.22,INR,H,VPAY00001908,Cleared,2023-06-20
VEND301,IN01,VPAY00001908,1,2023-05-10,2023-05-10,2023-05-10,665.22,INR,S,POINV00001907,Cleared,
VEND005,IN01,POINV00001909,1,2023-04-28,2023-04-28,2023-06-24,-885.91,INR,H,VPAY00001910,Cleared,2023-06-17
VEND005,IN01,VPAY00001910,1,2023-06-24,2023-06-24,2023-06-24,885.91,INR,S,POINV00001909,Cleared,
VEND068,DE01,POINV00001911,1,2023-04-28,2023-04-28,2023-06-22,-624.77,EUR,H,VPAY00001912,Cleared,2023-06-27
VEND068,DE01,VPAY00001912,1,2023-06-22,2023-06-22,2023-06-22,624.77,EUR,S,POINV00001911,Cleared,
VEND484,DE01,POINV00001913,1,2023-04-28,2023-04-28,2023-06-14,-1251.68,EUR,H,VPAY00001914,Cleared,2023-06-15
VEND484,DE01,VPAY00001914,1,2023-06-14,2023-06-14,2023-06-14,1251.68,EUR,S,POINV00001913,Cleared,
VEND060,US01,POINV00001915,1,2023-04-28,2023-04-28,2023-06-07,-781.38,USD,H,VPAY00001916,Cleared,2023-06-13
VEND060,US01,VPAY00001916,1,2023-06-07,2023-06-07,2023-06-07,781.38,USD,S,POINV00001915,Cleared,
VEND296,IN01,POINV00001917,1,2023-04-28,2023-04-28,2023-05-19,-659.88,INR,H,VPAY00001918,Cleared,2023-06-25
VEND296,IN01,VPAY00001918,1,2023-05-19,2023-05-19,2023-05-19,659.88,INR,S,POINV00001917,Cleared,
VEND293,IN01,POINV00001919,1,2023-04-28,2023-04-28,,-318.95,INR,H,,Open,2023-06-14
VEND239,IN01,POINV00001920,1,2023-04-28,2023-04-28,2023-05-13,-808.09,INR,H,VPAY00001921,Cleared,2023-06-20
VEND239,IN01,VPAY00001921,1,2023-05-13,2023-05-13,2023-05-13,808.09,INR,S,POINV00001920,Cleared,
VEND188,US01,POINV00001922,1,2023-04-28,2023-04-28,2023-05-09,-701.32,USD,H,VPAY00001923,Cleared,2023-06-26
VEND188,US01,VPAY00001923,1,2023-05-09,2023-05-09,2023-05-09,701.32,USD,S,POINV00001922,Cleared,
VEND261,DE01,POINV00001924,1,2023-04-28,2023-04-28,2023-06-22,-1133.97,EUR,H,VPAY00001925,Cleared,2023-06-21
VEND261,DE01,VPAY00001925,1,2023-06-22,2023-06-22,2023-06-22,1133.97,EUR,S,POINV00001924,Cleared,
VEND227,US01,POINV00001926,1,2023-04-28,2023-04-28,2023-06-23,-641.95,USD,H,VPAY00001927,Cleared,2023-06-17
VEND227,US01,VPAY00001927,1,2023-06-23,2023-06-23,2023-06-23,641.95,USD,S,POINV00001926,Cleared,
VEND397,DE01,POINV00001928,1,2023-04-28,2023-04-28,2023-06-09,-1188.3,EUR,H,VPAY00001929,Cleared,2023-06-13
VEND397,DE01,VPAY00001929,1,2023-06-09,2023-06-09,2023-06-09,1188.3,EUR,S,POINV00001928,Cleared,
VEND338,US01,POINV00001930,1,2023-04-28,2023-04-28,2023-06-11,-816.98,USD,H,VPAY00001931,Cleared,2023-06-21
VEND338,US01,VPAY00001931,1,2023-06-11,2023-06-11,2023-06-11,816.98,USD,S,POINV00001930,Cleared,
VEND029,IN01,POINV00001932,1,2023-04-28,2023-04-28,2023-05-07,-719.81,INR,H,VPAY00001933,Cleared,2023-06-27
VEND029,IN01,VPAY00001933,1,2023-05-07,2023-05-07,2023-05-07,719.81,INR,S,POINV00001932,Cleared,
VEND280,DE01,POINV00001934,1,2023-04-28,2023-04-28,2023-05-27,-407.28,EUR,H,VPAY00001935,Cleared,2023-06-22
VEND280,DE01,VPAY00001935,1,2023-05-27,2023-05-27,2023-05-27,407.28,EUR,S,POINV00001934,Cleared,
