ar_item_id,document_number,company_code,fiscal_year,line_item,customer_number,posting_date,clearing_date,due_date,amount_local,currency,debit_credit_indicator,is_open
4840,AR00004840,CO03,2023,1,CUST04054,17-10-2023,22-10-2023,01-12-2023,46229.66,USD,S,FALSE
4841,AR00004841,CO01,2023,1,CUST00099,17-10-2023,30-10-2023,29-11-2023,24735.53,USD,S,FALSE
4842,AR00004842,CO01,2023,1,CUST05917,17-10-2023,03-11-2023,23-11-2023,38739.46,USD,S,FALSE
4843,AR00004843,CO03,2023,1,CUST00276,17-10-2023,05-11-2023,02-12-2023,20870.27,USD,S,FALSE
4844,AR00004844,CO03,2023,1,CUST06388,17-10-2023,09-11-2023,30-11-2023,13424.5,USD,S,FALSE
4845,AR00004845,CO01,2023,1,CUST01190,17-10-2023,,01-12-2023,33599.52,USD,S,TRUE
4846,AR00004846,CO03,2023,1,CUST05767,17-10-2023,22-10-2023,30-11-2023,17448.34,USD,S,FALSE
4847,AR00004847,CO02,2023,1,CUST05827,17-10-2023,09-12-2023,02-12-2023,21711.08,USD,S,FALSE
4848,AR00004848,CO01,2023,1,CUST06075,17-10-2023,02-11-2023,02-12-2023,14079.33,USD,S,FALSE
4849,AR00004849,CO03,2023,1,CUST03835,17-10-2023,28-10-2023,27-11-2023,35983.86,USD,S,FALSE
4850,AR00004850,CO01,2023,1,CUST04888,17-10-2023,14-11-2023,11-12-2023,40557.21,USD,S,FALSE
4851,AR00004851,CO03,2023,1,CUST03372,17-10-2023,04-11-2023,27-11-2023,8854.75,USD,S,FALSE
4852,AR00004852,CO01,2023,1,CUST02993,18-10-2023,27-10-2023,26-11-2023,33834.28,USD,S,FALSE
4853,AR00004853,CO01,2023,1,CUST04371,18-10-2023,26-10-2023,01-12-2023,43183.72,USD,S,FALSE
4854,AR00004854,CO03,2023,1,CUST04699,18-10-2023,13-11-2023,06-12-2023,25632.7,USD,S,FALSE
4855,AR00004855,CO01,2023,1,CUST06462,18-10-2023,30-10-2023,10-12-2023,32938.62,USD,S,FALSE
4856,AR00004856,CO03,2023,1,CUST06224,18-10-2023,25-10-2023,29-11-2023,10548.82,USD,S,FALSE
4857,AR00004857,CO01,2023,1,CUST06856,18-10-2023,15-11-2023,06-12-2023,40735.73,USD,S,FALSE
4858,AR00004858,CO02,2023,1,CUST02980,18-10-2023,03-12-2023,26-11-2023,46066.99,USD,S,FALSE
4859,AR00004859,CO01,2023,1,CUST02051,18-10-2023,30-10-2023,03-12-2023,36044.33,USD,S,FALSE
4860,AR00004860,CO01,2023,1,CUST01658,18-10-2023,28-10-2023,01-12-2023,1760.4,USD,S,FALSE
4861,AR00004861,CO03,2023,1,CUST06949,18-10-2023,07-11-2023,09-12-2023,7036.24,USD,S,FALSE
4862,AR00004862,CO01,2023,1,CUST02404,18-10-2023,07-11-2023,01-12-2023,1525.98,USD,S,FALSE
4863,AR00004863,CO02,2023,1,CUST06508,18-10-2023,12-11-2023,02-12-2023,2574.39,USD,S,FALSE
4864,AR00004864,CO02,2023,1,CUST03565,18-10-2023,17-11-2023,02-12-2023,25803.47,USD,S,FALSE
4865,AR00004865,CO01,2023,1,CUST05149,18-10-2023,05-11-2023,01-12-2023,28354.47,USD,S,FALSE
4866,AR00004866,CO03,2023,1,CUST06688,18-10-2023,24-10-2023,26-11-2023,36019.43,USD,S,FALSE
4867,AR00004867,CO01,2023,1,CUST06244,18-10-2023,08-11-2023,26-11-2023,17286.43,USD,S,FALSE
4868,AR00004868,CO01,2023,1,CUST00726,18-10-2023,27-10-2023,04-12-2023,11281.81,USD,S,FALSE
4869,AR00004869,CO02,2023,1,CUST00692,18-10-2023,15-11-2023,01-12-2023,31439.39,USD,S,FALSE
4870,AR00004870,CO02,2023,1,CUST06062,18-10-2023,01-11-2023,03-12-2023,13019.86,USD,S,FALSE
4871,AR00004871,CO03,2023,1,CUST03407,18-10-2023,29-10-2023,03-12-2023,49673.04,USD,S,FALSE
4872,AR00004872,CO03,2023,1,CUST05779,18-10-2023,16-11-2023,25-11-2023,31134.81,USD,S,FALSE
4873,AR00004873,CO01,2023,1,CUST00909,18-10-2023,03-11-2023,03-12-2023,16032.63,USD,S,FALSE
4874,AR00004874,CO02,2023,1,CUST01447,18-10-2023,,28-11-2023,5938.61,USD,S,TRUE
4875,AR00004875,CO01,2023,1,CUST03656,18-10-2023,13-11-2023,06-12-2023,41986.05,USD,S,FALSE
4876,AR00004876,CO01,2023,1,CUST00929,18-10-2023,15-11-2023,08-12-2023,18618.47,USD,S,FALSE
4877,AR00004877,CO03,2023,1,CUST00441,18-10-2023,17-12-2023,08-12-2023,4292.19,USD,S,FALSE
4878,AR00004878,CO01,2023,1,CUST03819,18-10-2023,04-11-2023,05-12-2023,39602.63,USD,S,FALSE
4879,AR00004879,CO01,2023,1,CUST04615,18-10-2023,18-12-2023,05-12-2023,6784.62,USD,S,FALSE
4880,AR00004880,CO03,2023,1,CUST06779,18-10-2023,08-11-2023,28-11-2023,8134.06,USD,S,FALSE
4881,AR00004881,CO01,2023,1,CUST06242,18-10-2023,30-10-2023,03-12-2023,27816.58,USD,S,FALSE
4882,AR00004882,CO03,2023,1,CUST04014,18-10-2023,,08-12-2023,43194.71,USD,S,TRUE
4883,AR00004883,CO02,2023,1,CUST00713,18-10-2023,01-11-2023,01-12-2023,18237.25,USD,S,FALSE
4884,AR00004884,CO02,2023,1,CUST05171,18-10-2023,06-11-2023,05-12-2023,18028.32,USD,S,FALSE
4885,AR00004885,CO01,2023,1,CUST01979,18-10-2023,27-10-2023,29-11-2023,4517.75,USD,S,FALSE
4886,AR00004886,CO02,2023,1,CUST03059,18-10-2023,16-11-2023,29-11-2023,37417.84,USD,S,FALSE
4887,AR00004887,CO03,2023,1,CUST04752,18-10-2023,09-11-2023,04-12-2023,18641.17,USD,S,FALSE
4888,AR00004888,CO02,2023,1,CUST05562,18-10-2023,07-11-2023,02-12-2023,18957.04,USD,S,FALSE
4889,AR00004889,CO03,2023,1,CUST05949,18-10-2023,13-11-2023,30-11-2023,22230.9,USD,S,FALSE
4890,AR00004890,CO01,2023,1,CUST06995,18-10-2023,08-11-2023,03-12-2023,33885.42,USD,S,FALSE
4891,AR00004891,CO01,2023,1,CUST03838,18-10-2023,14-11-2023,10-12-2023,35720.09,USD,S,FALSE
4892,AR00004892,CO01,2023,1,CUST04612,18-10-2023,,15-12-2023,1293.77,USD,S,TRUE
4893,AR00004893,CO01,2023,1,CUST02586,18-10-2023,02-11-2023,01-12-2023,16583.52,USD,S,FALSE
4894,AR00004894,CO02,2023,1,CUST03729,18-10-2023,14-11-2023,05-12-2023,40519.35,USD,S,FALSE
4895,AR00004895,CO01,2023,1,CUST03320,19-10-2023,02-11-2023,03-12-2023,40367.2,USD,S,FALSE
4896,AR00004896,CO02,2023,1,CUST01153,19-10-2023,10-11-2023,09-12-2023,22538.7,USD,S,FALSE
4897,AR00004897,CO03,2023,1,CUST01311,19-10-2023,08-11-2023,26-11-2023,3692.53,USD,S,FALSE
4898,AR00004898,CO03,2023,1,CUST00290,19-10-2023,06-11-2023,15-12-2023,3026.45,USD,S,FALSE
4899,AR00004899,CO03,2023,1,CUST02069,19-10-2023,24-10-2023,29-11-2023,11439,USD,S,FALSE
4900,AR00004900,CO01,2023,1,CUST06819,19-10-2023,17-11-2023,06-12-2023,45241.89,USD,S,FALSE
4901,AR00004901,CO03,2023,1,CUST01345,19-10-2023,26-10-2023,28-11-2023,28823.62,USD,S,FALSE
4902,AR00004902,CO01,2023,1,CUST06138,19-10-2023,17-11-2023,10-12-2023,37630.06,USD,S,FALSE
4903,AR00004903,CO02,2023,1,CUST01486,19-10-2023,28-10-2023,05-12-2023,1373.32,USD,S,FALSE
4904,AR00004904,CO03,2023,1,CUST06319,19-10-2023,05-12-2023,02-12-2023,22385.59,USD,S,FALSE
4905,AR00004905,CO03,2023,1,CUST05660,19-10-2023,04-11-2023,14-12-2023,28748.05,USD,S,FALSE
4906,AR00004906,CO03,2023,1,CUST06453,19-10-2023,12-11-2023,03-12-2023,33089.52,USD,S,FALSE
4907,AR00004907,CO02,2023,1,CUST03603,19-10-2023,08-11-2023,21-11-2023,15468.1,USD,S,FALSE
4908,AR00004908,CO02,2023,1,CUST01183,19-10-2023,17-11-2023,01-12-2023,36367.63,USD,S,FALSE
4909,AR00004909,CO03,2023,1,CUST06949,19-10-2023,26-10-2023,28-11-2023,28841.84,USD,S,FALSE
4910,AR00004910,CO02,2023,1,CUST00191,19-10-2023,07-11-2023,03-12-2023,9224.67,USD,S,FALSE
4911,AR00004911,CO03,2023,1,CUST06046,19-10-2023,03-11-2023,09-12-2023,1063.34,USD,S,FALSE
4912,AR00004912,CO02,2023,1,CUST05917,19-10-2023,06-11-2023,02-12-2023,16959.49,USD,S,FALSE
4913,AR00004913,CO01,2023,1,CUST04585,19-10-2023,15-11-2023,12-12-2023,48767.14,USD,S,FALSE
4914,AR00004914,CO03,2023,1,CUST03551,19-10-2023,,08-12-2023,47342.26,USD,S,TRUE
4915,AR00004915,CO03,2023,1,CUST01870,19-10-2023,24-10-2023,07-12-2023,32001.22,USD,S,FALSE
4916,AR00004916,CO02,2023,1,CUST05076,19-10-2023,08-11-2023,08-12-2023,41473.4,USD,S,FALSE
4917,AR00004917,CO01,2023,1,CUST04569,19-10-2023,04-11-2023,04-12-2023,14912.42,USD,S,FALSE
4918,AR00004918,CO03,2023,1,CUST00739,19-10-2023,07-11-2023,30-11-2023,48612.18,USD,S,FALSE
4919,AR00004919,CO03,2023,1,CUST06280,19-10-2023,29-10-2023,10-12-2023,23117.39,USD,S,FALSE
4920,AR00004920,CO03,2023,1,CUST02292,19-10-2023,05-11-2023,07-12-2023,44458.36,USD,S,FALSE
4921,AR00004921,CO02,2023,1,CUST02867,19-10-2023,26-10-2023,04-12-2023,2198.27,USD,S,FALSE
4922,AR00004922,CO02,2023,1,CUST05997,19-10-2023,16-11-2023,09-12-2023,49731.56,USD,S,FALSE
4923,AR00004923,CO03,2023,1,CUST01313,19-10-2023,06-11-2023,28-11-2023,46296.28,USD,S,FALSE
4924,AR00004924,CO02,2023,1,CUST01930,19-10-2023,,06-12-2023,28807.74,USD,S,TRUE
4925,AR00004925,CO02,2023,1,CUST02008,19-10-2023,01-11-2023,05-12-2023,49555.26,USD,S,FALSE
4926,AR00004926,CO02,2023,1,CUST04269,19-10-2023,09-11-2023,04-12-2023,504.5,USD,S,FALSE
4927,AR00004927,CO02,2023,1,CUST01659,19-10-2023,12-11-2023,08-12-2023,33986.16,USD,S,FALSE
4928,AR00004928,CO03,2023,1,CUST00616,19-10-2023,25-10-2023,04-12-2023,32146.49,USD,S,FALSE
4929,AR00004929,CO03,2023,1,CUST04467,19-10-2023,07-11-2023,03-12-2023,27821.43,USD,S,FALSE
4930,AR00004930,CO03,2023,1,CUST00984,19-10-2023,13-11-2023,08-12-2023,22443.01,USD,S,FALSE
4931,AR00004931,CO03,2023,1,CUST00944,20-10-2023,,06-12-2023,30625.25,USD,S,TRUE
4932,AR00004932,CO02,2023,1,CUST03063,20-10-2023,03-12-2023,01-12-2023,39720.6,USD,S,FALSE
4933,AR00004933,CO03,2023,1,CUST03116,20-10-2023,07-11-2023,03-12-2023,45021.91,USD,S,FALSE
4934,AR00004934,CO01,2023,1,CUST01775,20-10-2023,06-11-2023,06-12-2023,27326.69,USD,S,FALSE
4935,AR00004935,CO02,2023,1,CUST05824,20-10-2023,09-11-2023,04-12-2023,33440.76,USD,S,FALSE
4936,AR00004936,CO02,2023,1,CUST06501,20-10-2023,30-10-2023,08-12-2023,8003.12,USD,S,FALSE
4937,AR00004937,CO03,2023,1,CUST05529,20-10-2023,19-11-2023,26-11-2023,29713.29,USD,S,FALSE
4938,AR00004938,CO01,2023,1,CUST02920,20-10-2023,10-11-2023,08-12-2023,15027.02,USD,S,FALSE
4939,AR00004939,CO02,2023,1,CUST06223,20-10-2023,02-11-2023,11-12-2023,20210.73,USD,S,FALSE
4940,AR00004940,CO03,2023,1,CUST00038,20-10-2023,10-11-2023,26-11-2023,24947.57,USD,S,FALSE
4941,AR00004941,CO01,2023,1,CUST02065,20-10-2023,18-12-2023,03-12-2023,49175.23,USD,S,FALSE
4942,AR00004942,CO01,2023,1,CUST00894,20-10-2023,12-11-2023,04-12-2023,30551.4,USD,S,FALSE
4943,AR00004943,CO03,2023,1,CUST06449,20-10-2023,10-12-2023,01-12-2023,20378.05,USD,S,FALSE
4944,AR00004944,CO01,2023,1,CUST05627,20-10-2023,27-10-2023,06-12-2023,25934.95,USD,S,FALSE
4945,AR00004945,CO02,2023,1,CUST06336,20-10-2023,25-10-2023,30-11-2023,26491.44,USD,S,FALSE
4946,AR00004946,CO03,2023,1,CUST02124,20-10-2023,31-10-2023,03-12-2023,3112.41,USD,S,FALSE
4947,AR00004947,CO01,2023,1,CUST03864,20-10-2023,08-11-2023,15-12-2023,34491.68,USD,S,FALSE
4948,AR00004948,CO01,2023,1,CUST02453,20-10-2023,26-10-2023,01-12-2023,43868.84,USD,S,FALSE
4949,AR00004949,CO01,2023,1,CUST06897,20-10-2023,27-10-2023,09-12-2023,27453.59,USD,S,FALSE
4950,AR00004950,CO01,2023,1,CUST06551,20-10-2023,03-11-2023,24-11-2023,11206.87,USD,S,FALSE
4951,AR00004951,CO02,2023,1,CUST02022,20-10-2023,18-11-2023,05-12-2023,4972.39,USD,S,FALSE
4952,AR00004952,CO03,2023,1,CUST06394,20-10-2023,09-11-2023,26-11-2023,17037.36,USD,S,FALSE
4953,AR00004953,CO02,2023,1,CUST02799,20-10-2023,28-10-2023,30-11-2023,15853.52,USD,S,FALSE
4954,AR00004954,CO02,2023,1,CUST03892,20-10-2023,05-11-2023,03-12-2023,661.23,USD,S,FALSE
4955,AR00004955,CO02,2023,1,CUST01419,20-10-2023,25-10-2023,06-12-2023,34748.81,USD,S,FALSE
4956,AR00004956,CO02,2023,1,CUST02623,20-10-2023,11-11-2023,06-12-2023,27921.44,USD,S,FALSE
4957,AR00004957,CO03,2023,1,CUST02861,20-10-2023,19-11-2023,06-12-2023,23635.48,USD,S,FALSE
4958,AR00004958,CO03,2023,1,CUST06105,20-10-2023,12-11-2023,09-12-2023,15566.8,USD,S,FALSE
4959,AR00004959,CO01,2023,1,CUST04451,20-10-2023,08-11-2023,27-11-2023,39737.11,USD,S,FALSE
4960,AR00004960,CO03,2023,1,CUST01864,20-10-2023,26-10-2023,21-11-2023,27643.72,USD,S,FALSE
4961,AR00004961,CO02,2023,1,CUST05220,20-10-2023,04-11-2023,28-11-2023,46846.08,USD,S,FALSE
4962,AR00004962,CO01,2023,1,CUST05148,20-10-2023,01-11-2023,29-11-2023,49582.66,USD,S,FALSE
4963,AR00004963,CO02,2023,1,CUST02693,20-10-2023,09-12-2023,30-11-2023,11851.92,USD,S,FALSE
4964,AR00004964,CO01,2023,1,CUST04172,20-10-2023,02-11-2023,05-12-2023,17117.81,USD,S,FALSE
4965,AR00004965,CO03,2023,1,CUST00794,20-10-2023,17-11-2023,04-12-2023,41926.78,USD,S,FALSE
4966,AR00004966,CO01,2023,1,CUST00363,20-10-2023,07-11-2023,07-12-2023,33571.76,USD,S,FALSE
4967,AR00004967,CO02,2023,1,CUST01132,20-10-2023,02-11-2023,14-12-2023,40262.43,USD,S,FALSE
4968,AR00004968,CO03,2023,1,CUST00136,21-10-2023,29-10-2023,05-12-2023,23240.56,USD,S,FALSE
4969,AR00004969,CO03,2023,1,CUST00233,21-10-2023,12-11-2023,30-11-2023,6901.49,USD,S,FALSE
4970,AR00004970,CO01,2023,1,CUST05067,21-10-2023,01-11-2023,13-12-2023,23581.1,USD,S,FALSE
4971,AR00004971,CO01,2023,1,CUST02093,21-10-2023,14-11-2023,03-12-2023,10779.68,USD,S,FALSE
4972,AR00004972,CO03,2023,1,CUST01746,21-10-2023,27-10-2023,02-12-2023,38691.47,USD,S,FALSE
4973,AR00004973,CO03,2023,1,CUST02849,21-10-2023,09-11-2023,04-12-2023,48519.43,USD,S,FALSE
4974,AR00004974,CO03,2023,1,CUST04735,21-10-2023,28-10-2023,16-12-2023,12437.76,USD,S,FALSE
4975,AR00004975,CO03,2023,1,CUST04323,21-10-2023,27-10-2023,30-11-2023,18607.01,USD,S,FALSE
4976,AR00004976,CO01,2023,1,CUST05315,22-10-2023,13-11-2023,07-12-2023,32314.09,USD,S,FALSE
4977,AR00004977,CO02,2023,1,CUST01622,22-10-2023,19-11-2023,18-12-2023,25423.56,USD,S,FALSE
4978,AR00004978,CO02,2023,1,CUST03867,22-10-2023,29-10-2023,11-12-2023,9227.83,USD,S,FALSE
4979,AR00004979,CO03,2023,1,CUST03812,22-10-2023,08-11-2023,06-12-2023,35489.53,USD,S,FALSE
4980,AR00004980,CO03,2023,1,CUST01362,22-10-2023,08-11-2023,08-12-2023,39475.21,USD,S,FALSE
4981,AR00004981,CO03,2023,1,CUST01777,22-10-2023,19-11-2023,02-12-2023,40580.59,USD,S,FALSE
4982,AR00004982,CO03,2023,1,CUST01017,22-10-2023,17-11-2023,14-12-2023,38215.79,USD,S,FALSE
4983,AR00004983,CO02,2023,1,CUST05169,23-10-2023,22-11-2023,06-12-2023,20433.44,USD,S,FALSE
4984,AR00004984,CO02,2023,1,CUST00578,23-10-2023,12-11-2023,08-12-2023,11669.39,USD,S,FALSE
4985,AR00004985,CO03,2023,1,CUST05225,23-10-2023,11-11-2023,10-12-2023,18247.25,USD,S,FALSE
4986,AR00004986,CO02,2023,1,CUST01373,23-10-2023,12-11-2023,08-12-2023,11577.13,USD,S,FALSE
4987,AR00004987,CO03,2023,1,CUST00864,23-10-2023,04-11-2023,03-12-2023,7178.99,USD,S,FALSE
4988,AR00004988,CO01,2023,1,CUST05697,23-10-2023,18-11-2023,08-12-2023,42933.13,USD,S,FALSE
4989,AR00004989,CO03,2023,1,CUST01330,23-10-2023,11-11-2023,18-12-2023,10372.26,USD,S,FALSE
4990,AR00004990,CO01,2023,1,CUST02310,23-10-2023,28-10-2023,12-12-2023,14627.11,USD,S,FALSE
4991,AR00004991,CO01,2023,1,CUST02443,23-10-2023,07-11-2023,04-12-2023,47260.39,USD,S,FALSE
4992,AR00004992,CO02,2023,1,CUST03777,23-10-2023,31-10-2023,09-12-2023,47024.23,USD,S,FALSE
4993,AR00004993,CO03,2023,1,CUST03470,23-10-2023,29-10-2023,07-12-2023,33224.83,USD,S,FALSE
4994,AR00004994,CO01,2023,1,CUST03056,23-10-2023,05-11-2023,28-11-2023,19503.14,USD,S,FALSE
4995,AR00004995,CO01,2023,1,CUST03122,23-10-2023,18-11-2023,08-12-2023,39215.53,USD,S,FALSE
4996,AR00004996,CO02,2023,1,CUST06900,23-10-2023,22-12-2023,11-12-2023,18786.49,USD,S,FALSE
4997,AR00004997,CO03,2023,1,CUST05649,23-10-2023,03-11-2023,10-12-2023,19989.42,USD,S,FALSE
4998,AR00004998,CO01,2023,1,CUST02888,23-10-2023,04-11-2023,24-11-2023,29661.47,USD,S,FALSE
4999,AR00004999,CO02,2023,1,CUST05659,23-10-2023,16-11-2023,26-11-2023,45257.11,USD,S,FALSE
5000,AR00005000,CO03,2023,1,CUST05188,23-10-2023,10-11-2023,14-12-2023,29574.25,USD,S,FALSE
5001,AR00005001,CO02,2023,1,CUST06350,23-10-2023,,04-12-2023,3782.96,USD,S,TRUE
5002,AR00005002,CO02,2023,1,CUST02356,23-10-2023,13-12-2023,07-12-2023,36545.51,USD,S,FALSE
5003,AR00005003,CO02,2023,1,CUST06922,23-10-2023,16-11-2023,30-11-2023,1615.48,USD,S,FALSE
5004,AR00005004,CO03,2023,1,CUST00838,23-10-2023,22-11-2023,12-12-2023,44168.22,USD,S,FALSE
5005,AR00005005,CO03,2023,1,CUST04004,23-10-2023,02-11-2023,02-12-2023,15672.65,USD,S,FALSE
5006,AR00005006,CO01,2023,1,CUST01053,23-10-2023,04-11-2023,15-12-2023,36383.38,USD,S,FALSE
5007,AR00005007,CO02,2023,1,CUST05254,23-10-2023,11-12-2023,27-11-2023,44538.45,USD,S,FALSE
5008,AR00005008,CO03,2023,1,CUST06147,23-10-2023,22-11-2023,04-12-2023,24144.91,USD,S,FALSE
5009,AR00005009,CO03,2023,1,CUST05061,23-10-2023,,05-12-2023,39052.39,USD,S,TRUE
5010,AR00005010,CO03,2023,1,CUST05061,23-10-2023,13-11-2023,20-12-2023,27500.87,USD,S,FALSE
5011,AR00005011,CO03,2023,1,CUST04873,23-10-2023,04-11-2023,10-12-2023,37023.28,USD,S,FALSE
5012,AR00005012,CO03,2023,1,CUST02960,23-10-2023,10-11-2023,08-12-2023,21243.04,USD,S,FALSE
5013,AR00005013,CO03,2023,1,CUST00143,23-10-2023,14-11-2023,03-12-2023,39861.64,USD,S,FALSE
5014,AR00005014,CO03,2023,1,CUST04123,23-10-2023,08-11-2023,09-12-2023,22683.31,USD,S,FALSE
5015,AR00005015,CO02,2023,1,CUST02029,23-10-2023,06-11-2023,03-12-2023,10559.4,USD,S,FALSE
5016,AR00005016,CO01,2023,1,CUST03684,23-10-2023,31-10-2023,04-12-2023,24913.77,USD,S,FALSE
5017,AR00005017,CO01,2023,1,CUST00149,23-10-2023,20-11-2023,05-12-2023,11070.66,USD,S,FALSE
5018,AR00005018,CO01,2023,1,CUST06212,23-10-2023,19-11-2023,06-12-2023,40839.2,USD,S,FALSE
5019,AR00005019,CO01,2023,1,CUST02051,23-10-2023,14-11-2023,16-12-2023,29576.4,USD,S,FALSE
5020,AR00005020,CO02,2023,1,CUST02004,23-10-2023,08-11-2023,29-11-2023,31697.25,USD,S,FALSE
5021,AR00005021,CO01,2023,1,CUST04430,23-10-2023,07-11-2023,09-12-2023,20076.82,USD,S,FALSE
5022,AR00005022,CO03,2023,1,CUST05666,24-10-2023,31-10-2023,03-12-2023,15360.58,USD,S,FALSE
5023,AR00005023,CO01,2023,1,CUST03193,24-10-2023,23-12-2023,10-12-2023,43929.09,USD,S,FALSE
5024,AR00005024,CO02,2023,1,CUST01886,24-10-2023,11-11-2023,07-12-2023,2033.59,USD,S,FALSE
5025,AR00005025,CO03,2023,1,CUST05544,24-10-2023,08-11-2023,30-11-2023,37219.54,USD,S,FALSE
5026,AR00005026,CO03,2023,1,CUST03975,24-10-2023,03-11-2023,11-12-2023,19290.66,USD,S,FALSE
5027,AR00005027,CO03,2023,1,CUST00146,24-10-2023,02-11-2023,02-12-2023,47046.01,USD,S,FALSE
5028,AR00005028,CO01,2023,1,CUST05023,24-10-2023,04-12-2023,03-12-2023,42370.28,USD,S,FALSE
5029,AR00005029,CO02,2023,1,CUST03142,24-10-2023,31-10-2023,26-11-2023,19854.88,USD,S,FALSE
5030,AR00005030,CO03,2023,1,CUST00484,24-10-2023,10-11-2023,04-12-2023,28261.31,USD,S,FALSE
5031,AR00005031,CO01,2023,1,CUST04543,24-10-2023,16-11-2023,03-12-2023,26182.85,USD,S,FALSE
5032,AR00005032,CO01,2023,1,CUST02708,24-10-2023,19-11-2023,14-12-2023,16261.72,USD,S,FALSE
5033,AR00005033,CO01,2023,1,CUST00842,24-10-2023,23-11-2023,01-12-2023,6773.63,USD,S,FALSE
5034,AR00005034,CO01,2023,1,CUST05267,24-10-2023,,09-12-2023,34412.79,USD,S,TRUE
5035,AR00005035,CO03,2023,1,CUST03507,24-10-2023,22-11-2023,14-12-2023,49658.15,USD,S,FALSE
5036,AR00005036,CO02,2023,1,CUST06186,24-10-2023,04-11-2023,02-12-2023,30626.47,USD,S,FALSE
5037,AR00005037,CO02,2023,1,CUST02935,24-10-2023,01-11-2023,13-12-2023,47253.91,USD,S,FALSE
5038,AR00005038,CO02,2023,1,CUST05214,24-10-2023,01-11-2023,20-12-2023,12988.92,USD,S,FALSE
5039,AR00005039,CO02,2023,1,CUST00492,24-10-2023,22-11-2023,16-12-2023,28027.55,USD,S,FALSE
5040,AR00005040,CO02,2023,1,CUST02687,24-10-2023,,14-12-2023,35780.18,USD,S,TRUE
5041,AR00005041,CO03,2023,1,CUST00147,24-10-2023,13-11-2023,08-12-2023,12823.83,USD,S,FALSE
5042,AR00005042,CO02,2023,1,CUST00438,24-10-2023,29-10-2023,09-12-2023,40499.04,USD,S,FALSE
5043,AR00005043,CO01,2023,1,CUST04810,24-10-2023,07-11-2023,04-12-2023,29071.52,USD,S,FALSE
5044,AR00005044,CO03,2023,1,CUST05009,24-10-2023,29-10-2023,12-12-2023,29849.97,USD,S,FALSE
5045,AR00005045,CO02,2023,1,CUST00269,24-10-2023,30-10-2023,12-12-2023,39961,USD,S,FALSE
5046,AR00005046,CO02,2023,1,CUST02009,24-10-2023,08-11-2023,09-12-2023,37360.14,USD,S,FALSE
5047,AR00005047,CO03,2023,1,CUST02134,24-10-2023,03-11-2023,14-12-2023,19796.14,USD,S,FALSE
5048,AR00005048,CO02,2023,1,CUST06690,24-10-2023,,09-12-2023,35776.7,USD,S,TRUE
5049,AR00005049,CO02,2023,1,CUST01028,24-10-2023,14-11-2023,11-12-2023,16103.86,USD,S,FALSE
5050,AR00005050,CO01,2023,1,CUST02678,24-10-2023,20-11-2023,13-12-2023,15063.03,USD,S,FALSE
5051,AR00005051,CO03,2023,1,CUST04171,24-10-2023,09-11-2023,08-12-2023,15886.36,USD,S,FALSE
5052,AR00005052,CO02,2023,1,CUST04096,24-10-2023,17-11-2023,11-12-2023,40149.66,USD,S,FALSE
5053,AR00005053,CO02,2023,1,CUST03778,24-10-2023,13-11-2023,01-12-2023,48643.68,USD,S,FALSE
5054,AR00005054,CO01,2023,1,CUST06647,24-10-2023,13-11-2023,03-12-2023,9597.23,USD,S,FALSE
5055,AR00005055,CO03,2023,1,CUST06195,24-10-2023,23-11-2023,05-12-2023,12191.03,USD,S,FALSE
5056,AR00005056,CO03,2023,1,CUST06226,24-10-2023,20-11-2023,11-12-2023,12522.56,USD,S,FALSE
5057,AR00005057,CO01,2023,1,CUST01334,24-10-2023,23-11-2023,03-12-2023,17517.42,USD,S,FALSE
5058,AR00005058,CO02,2023,1,CUST02970,24-10-2023,11-12-2023,30-11-2023,4368.57,USD,S,FALSE
5059,AR00005059,CO01,2023,1,CUST06901,24-10-2023,15-11-2023,30-11-2023,21171.66,USD,S,FALSE
5060,AR00005060,CO01,2023,1,CUST06509,24-10-2023,09-11-2023,08-12-2023,20357.57,USD,S,FALSE
5061,AR00005061,CO01,2023,1,CUST01980,24-10-2023,,05-12-2023,41757.21,USD,S,TRUE
5062,AR00005062,CO01,2023,1,CUST01885,25-10-2023,09-11-2023,09-12-2023,37220.23,USD,S,FALSE
5063,AR00005063,CO01,2023,1,CUST05125,25-10-2023,04-11-2023,09-12-2023,35062.97,USD,S,FALSE
5064,AR00005064,CO03,2023,1,CUST01639,25-10-2023,,06-12-2023,17950.13,USD,S,TRUE
5065,AR00005065,CO03,2023,1,CUST04934,25-10-2023,02-11-2023,12-12-2023,47142.96,USD,S,FALSE
5066,AR00005066,CO01,2023,1,CUST03547,25-10-2023,02-11-2023,15-12-2023,24884.65,USD,S,FALSE
5067,AR00005067,CO01,2023,1,CUST03482,25-10-2023,09-11-2023,09-12-2023,21944.11,USD,S,FALSE
5068,AR00005068,CO02,2023,1,CUST06590,25-10-2023,16-11-2023,18-12-2023,20766.05,USD,S,FALSE
5069,AR00005069,CO03,2023,1,CUST02337,25-10-2023,20-11-2023,05-12-2023,3956.3,USD,S,FALSE
5070,AR00005070,CO02,2023,1,CUST05316,25-10-2023,13-11-2023,20-12-2023,40020.57,USD,S,FALSE
5071,AR00005071,CO02,2023,1,CUST06199,25-10-2023,04-11-2023,29-11-2023,23748.02,USD,S,FALSE
5072,AR00005072,CO03,2023,1,CUST01340,25-10-2023,14-11-2023,15-12-2023,8981.91,USD,S,FALSE
