ap_item_id,document_number,company_code,fiscal_year,line_item,vendor_number,posting_date,clearing_date,due_date,amount_local,currency,debit_credit_indicator,is_open
3171,AP00003171,CO02,2023,1,VEND00464,25-09-2023,30-09-2023,17-11-2023,3078.6,USD,H,FALSE
3172,AP00003172,CO01,2023,1,VEND00205,25-09-2023,03-10-2023,16-11-2023,5391.63,USD,H,FALSE
3173,AP00003173,CO01,2023,1,VEND00011,25-09-2023,22-10-2023,23-11-2023,7781,USD,H,FALSE
3174,AP00003174,CO03,2023,1,VEND00697,25-09-2023,11-10-2023,14-11-2023,18703.08,USD,H,FALSE
3175,AP00003175,CO03,2023,1,VEND00342,25-09-2023,19-11-2023,14-11-2023,261.71,USD,H,FALSE
3176,AP00003176,CO01,2023,1,VEND00615,25-09-2023,22-11-2023,19-11-2023,3380.89,USD,H,FALSE
3177,AP00003177,CO02,2023,1,VEND01043,25-09-2023,01-10-2023,24-11-2023,15884.38,USD,H,FALSE
3178,AP00003178,CO03,2023,1,VEND00543,25-09-2023,22-10-2023,21-11-2023,10466.08,USD,H,FALSE
3179,AP00003179,CO03,2023,1,VEND01187,25-09-2023,11-10-2023,12-11-2023,2890.57,USD,H,FALSE
3180,AP00003180,CO01,2023,1,VEND00554,26-09-2023,,18-11-2023,14557.84,USD,H,TRUE
3181,AP00003181,CO03,2023,1,VEND00433,26-09-2023,24-10-2023,20-11-2023,6875.42,USD,H,FALSE
3182,AP00003182,CO03,2023,1,VEND00575,26-09-2023,23-10-2023,30-11-2023,5121.31,USD,H,FALSE
3183,AP00003183,CO01,2023,1,VEND00124,26-09-2023,20-10-2023,20-11-2023,2333.68,USD,H,FALSE
3184,AP00003184,CO03,2023,1,VEND00561,26-09-2023,21-11-2023,16-11-2023,11539.77,USD,H,FALSE
3185,AP00003185,CO03,2023,1,VEND00015,26-09-2023,10-10-2023,20-11-2023,5504.46,USD,H,FALSE
3186,AP00003186,CO03,2023,1,VEND00559,26-09-2023,04-10-2023,18-11-2023,11588,USD,H,FALSE
3187,AP00003187,CO01,2023,1,VEND00513,26-09-2023,10-10-2023,19-11-2023,16281.8,USD,H,FALSE
3188,AP00003188,CO01,2023,1,VEND00545,26-09-2023,28-11-2023,21-11-2023,7235.24,USD,H,FALSE
3189,AP00003189,CO03,2023,1,VEND00625,26-09-2023,03-10-2023,19-11-2023,11374.11,USD,H,FALSE
3190,AP00003190,CO01,2023,1,VEND01402,26-09-2023,14-10-2023,23-11-2023,19126.09,USD,H,FALSE
3191,AP00003191,CO01,2023,1,VEND00724,26-09-2023,14-10-2023,23-11-2023,1913.8,USD,H,FALSE
3192,AP00003192,CO01,2023,1,VEND00290,26-09-2023,28-11-2023,19-11-2023,2386.45,USD,H,FALSE
3193,AP00003193,CO03,2023,1,VEND00394,26-09-2023,20-10-2023,16-11-2023,4664.55,USD,H,FALSE
3194,AP00003194,CO03,2023,1,VEND00372,26-09-2023,05-10-2023,27-11-2023,15259.82,USD,H,FALSE
3195,AP00003195,CO01,2023,1,VEND00558,26-09-2023,16-10-2023,17-11-2023,16021.68,USD,H,FALSE
3196,AP00003196,CO02,2023,1,VEND01260,26-09-2023,02-10-2023,21-11-2023,6989.36,USD,H,FALSE
3197,AP00003197,CO03,2023,1,VEND00934,26-09-2023,01-10-2023,14-11-2023,17637,USD,H,FALSE
3198,AP00003198,CO01,2023,1,VEND00475,26-09-2023,23-10-2023,14-11-2023,1633.81,USD,H,FALSE
3199,AP00003199,CO01,2023,1,VEND00535,26-09-2023,01-10-2023,23-11-2023,18966.71,USD,H,FALSE
3200,AP00003200,CO02,2023,1,VEND01151,26-09-2023,04-10-2023,15-11-2023,2094.84,USD,H,FALSE
3201,AP00003201,CO01,2023,1,VEND00567,26-09-2023,12-10-2023,23-11-2023,8820.11,USD,H,FALSE
3202,AP00003202,CO02,2023,1,VEND00461,26-09-2023,03-10-2023,15-11-2023,18474.24,USD,H,FALSE
3203,AP00003203,CO02,2023,1,VEND01296,26-09-2023,12-10-2023,21-11-2023,16073.51,USD,H,FALSE
3204,AP00003204,CO03,2023,1,VEND00370,27-09-2023,26-10-2023,18-11-2023,9512.21,USD,H,FALSE
3205,AP00003205,CO02,2023,1,VEND00160,27-09-2023,13-10-2023,23-11-2023,18199.43,USD,H,FALSE
3206,AP00003206,CO01,2023,1,VEND00963,27-09-2023,05-10-2023,24-11-2023,17014.21,USD,H,FALSE
3207,AP00003207,CO03,2023,1,VEND00772,27-09-2023,20-11-2023,19-11-2023,18159.26,USD,H,FALSE
3208,AP00003208,CO03,2023,1,VEND01275,27-09-2023,10-10-2023,20-11-2023,15833.85,USD,H,FALSE
3209,AP00003209,CO01,2023,1,VEND01056,27-09-2023,20-11-2023,16-11-2023,18540.88,USD,H,FALSE
3210,AP00003210,CO03,2023,1,VEND00508,27-09-2023,18-11-2023,17-11-2023,3656.58,USD,H,FALSE
3211,AP00003211,CO01,2023,1,VEND01028,27-09-2023,06-10-2023,13-11-2023,14281.74,USD,H,FALSE
3212,AP00003212,CO03,2023,1,VEND00055,27-09-2023,07-10-2023,16-11-2023,16693.68,USD,H,FALSE
3213,AP00003213,CO01,2023,1,VEND01123,27-09-2023,20-10-2023,16-11-2023,17079.83,USD,H,FALSE
3214,AP00003214,CO02,2023,1,VEND00450,27-09-2023,23-10-2023,18-11-2023,2875.7,USD,H,FALSE
3215,AP00003215,CO02,2023,1,VEND00789,27-09-2023,02-12-2023,23-11-2023,14605.02,USD,H,FALSE
3216,AP00003216,CO02,2023,1,VEND00876,27-09-2023,27-10-2023,26-11-2023,3675.43,USD,H,FALSE
3217,AP00003217,CO02,2023,1,VEND01094,27-09-2023,24-10-2023,19-11-2023,9519.42,USD,H,FALSE
3218,AP00003218,CO02,2023,1,VEND01439,27-09-2023,09-10-2023,27-11-2023,9049.32,USD,H,FALSE
3219,AP00003219,CO02,2023,1,VEND00972,27-09-2023,13-10-2023,20-11-2023,5046.19,USD,H,FALSE
3220,AP00003220,CO01,2023,1,VEND00737,27-09-2023,21-10-2023,17-11-2023,10597.12,USD,H,FALSE
3221,AP00003221,CO01,2023,1,VEND00379,27-09-2023,12-10-2023,14-11-2023,17043.26,USD,H,FALSE
3222,AP00003222,CO01,2023,1,VEND00708,27-09-2023,08-10-2023,23-11-2023,15541,USD,H,FALSE
3223,AP00003223,CO01,2023,1,VEND00600,27-09-2023,19-10-2023,25-11-2023,3594.58,USD,H,FALSE
3224,AP00003224,CO02,2023,1,VEND01117,28-09-2023,08-10-2023,20-11-2023,12537.28,USD,H,FALSE
3225,AP00003225,CO03,2023,1,VEND00848,28-09-2023,10-10-2023,18-11-2023,16248.55,USD,H,FALSE
3226,AP00003226,CO01,2023,1,VEND00128,28-09-2023,,24-11-2023,19813.84,USD,H,TRUE
3227,AP00003227,CO03,2023,1,VEND00323,28-09-2023,21-10-2023,20-11-2023,4025.46,USD,H,FALSE
3228,AP00003228,CO03,2023,1,VEND00953,28-09-2023,23-10-2023,19-11-2023,723.12,USD,H,FALSE
3229,AP00003229,CO03,2023,1,VEND01451,28-09-2023,22-11-2023,19-11-2023,13557.91,USD,H,FALSE
3230,AP00003230,CO03,2023,1,VEND01151,28-09-2023,05-10-2023,20-11-2023,17790.35,USD,H,FALSE
3231,AP00003231,CO03,2023,1,VEND00953,28-09-2023,28-11-2023,26-11-2023,18322.24,USD,H,FALSE
3232,AP00003232,CO03,2023,1,VEND00281,28-09-2023,14-10-2023,25-11-2023,5305.66,USD,H,FALSE
3233,AP00003233,CO03,2023,1,VEND01219,28-09-2023,23-10-2023,26-11-2023,7198.78,USD,H,FALSE
3234,AP00003234,CO03,2023,1,VEND00344,28-09-2023,26-10-2023,13-11-2023,9387.82,USD,H,FALSE
3235,AP00003235,CO02,2023,1,VEND01342,28-09-2023,09-10-2023,24-11-2023,16598.39,USD,H,FALSE
3236,AP00003236,CO01,2023,1,VEND00886,28-09-2023,22-11-2023,21-11-2023,8626.9,USD,H,FALSE
3237,AP00003237,CO03,2023,1,VEND01306,28-09-2023,19-11-2023,12-11-2023,11228.96,USD,H,FALSE
3238,AP00003238,CO02,2023,1,VEND00939,28-09-2023,18-10-2023,18-11-2023,15476.95,USD,H,FALSE
3239,AP00003239,CO03,2023,1,VEND00061,28-09-2023,19-11-2023,16-11-2023,12108.09,USD,H,FALSE
3240,AP00003240,CO02,2023,1,VEND01232,28-09-2023,03-10-2023,04-12-2023,11743.89,USD,H,FALSE
3241,AP00003241,CO03,2023,1,VEND00931,28-09-2023,03-10-2023,18-11-2023,19905.9,USD,H,FALSE
3242,AP00003242,CO01,2023,1,VEND00421,28-09-2023,06-10-2023,22-11-2023,1278.11,USD,H,FALSE
3243,AP00003243,CO01,2023,1,VEND01459,28-09-2023,23-11-2023,21-11-2023,15361.39,USD,H,FALSE
3244,AP00003244,CO01,2023,1,VEND00277,28-09-2023,27-10-2023,26-11-2023,17799.75,USD,H,FALSE
3245,AP00003245,CO03,2023,1,VEND01115,28-09-2023,03-10-2023,16-11-2023,7741.36,USD,H,FALSE
3246,AP00003246,CO01,2023,1,VEND00066,28-09-2023,24-10-2023,22-11-2023,5420.07,USD,H,FALSE
3247,AP00003247,CO03,2023,1,VEND01488,28-09-2023,05-10-2023,17-11-2023,12589.49,USD,H,FALSE
3248,AP00003248,CO03,2023,1,VEND00963,28-09-2023,06-10-2023,22-11-2023,3468.13,USD,H,FALSE
3249,AP00003249,CO03,2023,1,VEND01163,29-09-2023,28-10-2023,21-11-2023,17655.29,USD,H,FALSE
3250,AP00003250,CO03,2023,1,VEND00777,29-09-2023,11-10-2023,03-12-2023,12815.73,USD,H,FALSE
3251,AP00003251,CO01,2023,1,VEND01261,29-09-2023,29-10-2023,21-11-2023,13192.85,USD,H,FALSE
3252,AP00003252,CO02,2023,1,VEND01477,29-09-2023,09-12-2023,02-12-2023,2878.63,USD,H,FALSE
3253,AP00003253,CO02,2023,1,VEND00513,29-09-2023,,17-11-2023,16837.31,USD,H,TRUE
3254,AP00003254,CO01,2023,1,VEND00368,29-09-2023,26-10-2023,18-11-2023,13044.12,USD,H,FALSE
3255,AP00003255,CO02,2023,1,VEND00282,29-09-2023,23-10-2023,27-11-2023,6449.06,USD,H,FALSE
3256,AP00003256,CO02,2023,1,VEND01205,29-09-2023,29-10-2023,01-12-2023,6054.08,USD,H,FALSE
3257,AP00003257,CO03,2023,1,VEND01107,29-09-2023,29-10-2023,01-12-2023,19796.44,USD,H,FALSE
3258,AP00003258,CO03,2023,1,VEND01248,29-09-2023,16-10-2023,21-11-2023,7578.99,USD,H,FALSE
3259,AP00003259,CO01,2023,1,VEND00738,29-09-2023,05-12-2023,01-12-2023,14190.16,USD,H,FALSE
3260,AP00003260,CO01,2023,1,VEND00593,29-09-2023,19-10-2023,23-11-2023,19411.8,USD,H,FALSE
3261,AP00003261,CO01,2023,1,VEND00015,29-09-2023,,23-11-2023,9210.28,USD,H,TRUE
3262,AP00003262,CO03,2023,1,VEND00924,29-09-2023,29-10-2023,19-11-2023,15371.04,USD,H,FALSE
3263,AP00003263,CO03,2023,1,VEND00178,29-09-2023,17-10-2023,21-11-2023,12464.58,USD,H,FALSE
3264,AP00003264,CO03,2023,1,VEND00307,29-09-2023,11-10-2023,20-11-2023,7611.76,USD,H,FALSE
3265,AP00003265,CO02,2023,1,VEND00187,29-09-2023,17-10-2023,13-11-2023,7897.82,USD,H,FALSE
3266,AP00003266,CO02,2023,1,VEND00016,29-09-2023,20-10-2023,22-11-2023,19212.52,USD,H,FALSE
3267,AP00003267,CO01,2023,1,VEND00070,29-09-2023,12-10-2023,24-11-2023,10352.98,USD,H,FALSE
3268,AP00003268,CO01,2023,1,VEND00810,29-09-2023,11-10-2023,21-11-2023,2080.52,USD,H,FALSE
3269,AP00003269,CO02,2023,1,VEND01314,29-09-2023,09-10-2023,25-11-2023,16863.9,USD,H,FALSE
3270,AP00003270,CO01,2023,1,VEND00089,29-09-2023,22-10-2023,23-11-2023,11679.83,USD,H,FALSE
3271,AP00003271,CO02,2023,1,VEND00384,29-09-2023,04-10-2023,27-11-2023,8958.68,USD,H,FALSE
3272,AP00003272,CO01,2023,1,VEND00615,29-09-2023,23-11-2023,21-11-2023,15663.31,USD,H,FALSE
3273,AP00003273,CO01,2023,1,VEND00323,29-09-2023,21-10-2023,21-11-2023,3759.27,USD,H,FALSE
3274,AP00003274,CO02,2023,1,VEND00131,30-09-2023,01-12-2023,21-11-2023,4657.72,USD,H,FALSE
3275,AP00003275,CO03,2023,1,VEND00414,30-09-2023,05-12-2023,28-11-2023,5814.44,USD,H,FALSE
3276,AP00003276,CO01,2023,1,VEND01440,30-09-2023,09-10-2023,26-11-2023,4668.75,USD,H,FALSE
3277,AP00003277,CO03,2023,1,VEND00233,30-09-2023,25-11-2023,24-11-2023,15266.4,USD,H,FALSE
3278,AP00003278,CO03,2023,1,VEND00467,01-10-2023,27-10-2023,18-11-2023,19294.34,USD,H,FALSE
3279,AP00003279,CO02,2023,1,VEND00030,01-10-2023,25-10-2023,23-11-2023,10788.78,USD,H,FALSE
3280,AP00003280,CO03,2023,1,VEND00139,01-10-2023,20-10-2023,27-11-2023,6628.95,USD,H,FALSE
3281,AP00003281,CO01,2023,1,VEND00959,01-10-2023,25-10-2023,02-12-2023,14398.37,USD,H,FALSE
3282,AP00003282,CO02,2023,1,VEND01075,02-10-2023,24-10-2023,23-11-2023,18740.3,USD,H,FALSE
3283,AP00003283,CO02,2023,1,VEND00657,02-10-2023,21-10-2023,24-11-2023,8184.59,USD,H,FALSE
3284,AP00003284,CO03,2023,1,VEND00576,02-10-2023,22-10-2023,04-12-2023,14088.66,USD,H,FALSE
3285,AP00003285,CO03,2023,1,VEND00366,02-10-2023,31-10-2023,26-11-2023,2607.82,USD,H,FALSE
3286,AP00003286,CO02,2023,1,VEND00317,02-10-2023,26-11-2023,25-11-2023,7376.59,USD,H,FALSE
3287,AP00003287,CO03,2023,1,VEND01178,02-10-2023,31-10-2023,26-11-2023,4139.03,USD,H,FALSE
3288,AP00003288,CO01,2023,1,VEND01411,02-10-2023,20-10-2023,30-11-2023,10573.15,USD,H,FALSE
3289,AP00003289,CO01,2023,1,VEND00371,02-10-2023,13-10-2023,29-11-2023,18940.47,USD,H,FALSE
3290,AP00003290,CO02,2023,1,VEND01357,02-10-2023,24-10-2023,26-11-2023,4822.23,USD,H,FALSE
3291,AP00003291,CO03,2023,1,VEND01369,02-10-2023,12-10-2023,24-11-2023,17968.06,USD,H,FALSE
3292,AP00003292,CO02,2023,1,VEND00913,02-10-2023,01-12-2023,29-11-2023,10133.58,USD,H,FALSE
3293,AP00003293,CO01,2023,1,VEND00162,02-10-2023,23-10-2023,04-12-2023,2497.38,USD,H,FALSE
3294,AP00003294,CO03,2023,1,VEND01157,02-10-2023,,26-11-2023,2503.36,USD,H,TRUE
3295,AP00003295,CO01,2023,1,VEND00192,02-10-2023,31-10-2023,02-12-2023,16799.49,USD,H,FALSE
3296,AP00003296,CO02,2023,1,VEND00799,02-10-2023,03-12-2023,01-12-2023,11694.35,USD,H,FALSE
3297,AP00003297,CO02,2023,1,VEND00825,02-10-2023,14-10-2023,22-11-2023,11996.21,USD,H,FALSE
3298,AP00003298,CO03,2023,1,VEND00942,02-10-2023,,21-11-2023,647.34,USD,H,TRUE
3299,AP00003299,CO02,2023,1,VEND00878,02-10-2023,01-12-2023,24-11-2023,11841.73,USD,H,FALSE
3300,AP00003300,CO02,2023,1,VEND01254,02-10-2023,02-12-2023,30-11-2023,4893.26,USD,H,FALSE
3301,AP00003301,CO03,2023,1,VEND01445,02-10-2023,19-10-2023,01-12-2023,15641.54,USD,H,FALSE
3302,AP00003302,CO02,2023,1,VEND00820,03-10-2023,24-10-2023,25-11-2023,17516.13,USD,H,FALSE
3303,AP00003303,CO01,2023,1,VEND00845,03-10-2023,29-10-2023,29-11-2023,11899.36,USD,H,FALSE
3304,AP00003304,CO02,2023,1,VEND00385,03-10-2023,19-10-2023,29-11-2023,8369.61,USD,H,FALSE
3305,AP00003305,CO01,2023,1,VEND00311,03-10-2023,16-10-2023,27-11-2023,13553.65,USD,H,FALSE
3306,AP00003306,CO02,2023,1,VEND00450,03-10-2023,29-10-2023,23-11-2023,6601.11,USD,H,FALSE
3307,AP00003307,CO01,2023,1,VEND01100,03-10-2023,16-10-2023,24-11-2023,2443.45,USD,H,FALSE
3308,AP00003308,CO02,2023,1,VEND00531,03-10-2023,08-10-2023,22-11-2023,4167.32,USD,H,FALSE
3309,AP00003309,CO01,2023,1,VEND00296,03-10-2023,02-11-2023,22-11-2023,13010.76,USD,H,FALSE
3310,AP00003310,CO02,2023,1,VEND01335,03-10-2023,21-10-2023,25-11-2023,2289.9,USD,H,FALSE
3311,AP00003311,CO03,2023,1,VEND00081,03-10-2023,16-10-2023,26-11-2023,4579.79,USD,H,FALSE
3312,AP00003312,CO01,2023,1,VEND00062,03-10-2023,15-10-2023,22-11-2023,11039.35,USD,H,FALSE
3313,AP00003313,CO02,2023,1,VEND00573,03-10-2023,28-10-2023,19-11-2023,9302.76,USD,H,FALSE
3314,AP00003314,CO03,2023,1,VEND00517,03-10-2023,24-10-2023,27-11-2023,16968.22,USD,H,FALSE
3315,AP00003315,CO01,2023,1,VEND01393,03-10-2023,20-11-2023,17-11-2023,1208.41,USD,H,FALSE
3316,AP00003316,CO02,2023,1,VEND01460,03-10-2023,20-10-2023,29-11-2023,9966.84,USD,H,FALSE
3317,AP00003317,CO01,2023,1,VEND00240,03-10-2023,14-10-2023,24-11-2023,835.25,USD,H,FALSE
3318,AP00003318,CO02,2023,1,VEND00349,03-10-2023,08-10-2023,18-11-2023,524.46,USD,H,FALSE
3319,AP00003319,CO01,2023,1,VEND01491,03-10-2023,09-10-2023,02-12-2023,12197.67,USD,H,FALSE
3320,AP00003320,CO02,2023,1,VEND00076,03-10-2023,17-10-2023,28-11-2023,6003.31,USD,H,FALSE
3321,AP00003321,CO01,2023,1,VEND01254,03-10-2023,27-11-2023,22-11-2023,17798.37,USD,H,FALSE
3322,AP00003322,CO02,2023,1,VEND01024,03-10-2023,25-10-2023,27-11-2023,16550.2,USD,H,FALSE
3323,AP00003323,CO03,2023,1,VEND00083,03-10-2023,29-11-2023,26-11-2023,19600.88,USD,H,FALSE
3324,AP00003324,CO02,2023,1,VEND00322,03-10-2023,31-10-2023,27-11-2023,14495.29,USD,H,FALSE
3325,AP00003325,CO03,2023,1,VEND01252,03-10-2023,18-10-2023,01-12-2023,9131.45,USD,H,FALSE
3326,AP00003326,CO02,2023,1,VEND00521,03-10-2023,09-10-2023,28-11-2023,19011.46,USD,H,FALSE
3327,AP00003327,CO01,2023,1,VEND01322,03-10-2023,20-10-2023,24-11-2023,16346.7,USD,H,FALSE
3328,AP00003328,CO01,2023,1,VEND00644,03-10-2023,29-10-2023,19-11-2023,19551.28,USD,H,FALSE
3329,AP00003329,CO02,2023,1,VEND00795,03-10-2023,29-10-2023,27-11-2023,2922.58,USD,H,FALSE
3330,AP00003330,CO01,2023,1,VEND00563,03-10-2023,20-10-2023,26-11-2023,13625.96,USD,H,FALSE
3331,AP00003331,CO03,2023,1,VEND00864,04-10-2023,20-10-2023,24-11-2023,13610.49,USD,H,FALSE
3332,AP00003332,CO03,2023,1,VEND01149,04-10-2023,04-12-2023,03-12-2023,14786.74,USD,H,FALSE
3333,AP00003333,CO03,2023,1,VEND00307,04-10-2023,21-10-2023,23-11-2023,18344.96,USD,H,FALSE
3334,AP00003334,CO01,2023,1,VEND00193,04-10-2023,29-10-2023,06-12-2023,11075.11,USD,H,FALSE
3335,AP00003335,CO01,2023,1,VEND01179,04-10-2023,21-10-2023,01-12-2023,17631.05,USD,H,FALSE
3336,AP00003336,CO03,2023,1,VEND00816,04-10-2023,13-10-2023,23-11-2023,14181.62,USD,H,FALSE
3337,AP00003337,CO03,2023,1,VEND00063,04-10-2023,24-10-2023,02-12-2023,9550.99,USD,H,FALSE
3338,AP00003338,CO01,2023,1,VEND00533,04-10-2023,09-12-2023,29-11-2023,11333.12,USD,H,FALSE
3339,AP00003339,CO02,2023,1,VEND01032,04-10-2023,01-11-2023,30-11-2023,8627.84,USD,H,FALSE
3340,AP00003340,CO02,2023,1,VEND01175,04-10-2023,02-11-2023,23-11-2023,14483.36,USD,H,FALSE
3341,AP00003341,CO03,2023,1,VEND00724,04-10-2023,03-12-2023,01-12-2023,6307.83,USD,H,FALSE
3342,AP00003342,CO03,2023,1,VEND00892,04-10-2023,09-12-2023,30-11-2023,2802.27,USD,H,FALSE
3343,AP00003343,CO03,2023,1,VEND00144,04-10-2023,26-11-2023,23-11-2023,621.4,USD,H,FALSE
3344,AP00003344,CO01,2023,1,VEND00659,04-10-2023,28-10-2023,30-11-2023,11161.4,USD,H,FALSE
3345,AP00003345,CO03,2023,1,VEND01443,04-10-2023,01-12-2023,23-11-2023,4743.16,USD,H,FALSE
3346,AP00003346,CO03,2023,1,VEND01485,04-10-2023,28-10-2023,24-11-2023,15641.85,USD,H,FALSE
3347,AP00003347,CO03,2023,1,VEND00887,04-10-2023,01-12-2023,24-11-2023,10230.65,USD,H,FALSE
3348,AP00003348,CO02,2023,1,VEND00590,04-10-2023,01-11-2023,29-11-2023,17104.95,USD,H,FALSE
3349,AP00003349,CO01,2023,1,VEND00611,04-10-2023,15-10-2023,06-12-2023,18567.87,USD,H,FALSE
3350,AP00003350,CO01,2023,1,VEND01256,04-10-2023,14-10-2023,03-12-2023,13090.86,USD,H,FALSE
3351,AP00003351,CO02,2023,1,VEND01335,04-10-2023,19-10-2023,28-11-2023,10403.17,USD,H,FALSE
3352,AP00003352,CO02,2023,1,VEND01320,04-10-2023,30-10-2023,02-12-2023,11707.09,USD,H,FALSE
3353,AP00003353,CO03,2023,1,VEND01108,04-10-2023,18-10-2023,25-11-2023,15821,USD,H,FALSE
3354,AP00003354,CO03,2023,1,VEND00050,04-10-2023,09-10-2023,11-11-2023,6298.8,USD,H,FALSE
3355,AP00003355,CO03,2023,1,VEND00812,04-10-2023,20-10-2023,20-11-2023,6328.55,USD,H,FALSE
3356,AP00003356,CO02,2023,1,VEND00860,04-10-2023,13-10-2023,25-11-2023,12670.55,USD,H,FALSE
3357,AP00003357,CO03,2023,1,VEND00364,04-10-2023,16-10-2023,16-11-2023,9751.64,USD,H,FALSE
3358,AP00003358,CO03,2023,1,VEND01362,05-10-2023,20-10-2023,03-12-2023,4328.3,USD,H,FALSE
3359,AP00003359,CO03,2023,1,VEND00630,05-10-2023,29-10-2023,24-11-2023,5123.78,USD,H,FALSE
3360,AP00003360,CO03,2023,1,VEND00918,05-10-2023,23-10-2023,29-11-2023,12821.46,USD,H,FALSE
3361,AP00003361,CO01,2023,1,VEND00236,05-10-2023,,25-11-2023,1447.06,USD,H,TRUE
3362,AP00003362,CO01,2023,1,VEND00630,05-10-2023,14-10-2023,28-11-2023,911.87,USD,H,FALSE
3363,AP00003363,CO03,2023,1,VEND00380,05-10-2023,04-11-2023,25-11-2023,154.61,USD,H,FALSE
3364,AP00003364,CO03,2023,1,VEND00412,05-10-2023,24-10-2023,29-11-2023,12509.82,USD,H,FALSE
3365,AP00003365,CO03,2023,1,VEND01216,05-10-2023,01-12-2023,28-11-2023,19712.33,USD,H,FALSE
3366,AP00003366,CO02,2023,1,VEND00790,05-10-2023,18-10-2023,26-11-2023,17701.1,USD,H,FALSE
3367,AP00003367,CO03,2023,1,VEND00690,05-10-2023,03-11-2023,03-12-2023,14386.11,USD,H,FALSE
3368,AP00003368,CO03,2023,1,VEND00956,05-10-2023,26-10-2023,23-11-2023,17045.84,USD,H,FALSE
3369,AP00003369,CO02,2023,1,VEND01200,05-10-2023,27-10-2023,26-11-2023,2057.98,USD,H,FALSE
3370,AP00003370,CO01,2023,1,VEND01270,05-10-2023,29-11-2023,26-11-2023,9634.79,USD,H,FALSE
3371,AP00003371,CO01,2023,1,VEND00156,05-10-2023,28-11-2023,23-11-2023,17954.32,USD,H,FALSE
3372,AP00003372,CO01,2023,1,VEND00559,05-10-2023,16-10-2023,04-12-2023,5865.17,USD,H,FALSE
3373,AP00003373,CO03,2023,1,VEND01411,05-10-2023,27-10-2023,08-12-2023,9004.58,USD,H,FALSE
3374,AP00003374,CO03,2023,1,VEND00062,05-10-2023,21-10-2023,27-11-2023,14577.05,USD,H,FALSE
3375,AP00003375,CO01,2023,1,VEND01498,05-10-2023,10-12-2023,08-12-2023,786.16,USD,H,FALSE
3376,AP00003376,CO02,2023,1,VEND01280,05-10-2023,,21-11-2023,6051.88,USD,H,TRUE
3377,AP00003377,CO02,2023,1,VEND00798,05-10-2023,30-11-2023,28-11-2023,252.82,USD,H,FALSE
3378,AP00003378,CO02,2023,1,VEND01008,05-10-2023,13-12-2023,06-12-2023,11416.87,USD,H,FALSE
3379,AP00003379,CO03,2023,1,VEND00071,05-10-2023,30-10-2023,29-11-2023,16573.49,USD,H,FALSE
3380,AP00003380,CO01,2023,1,VEND01420,05-10-2023,20-10-2023,02-12-2023,14504.21,USD,H,FALSE
3381,AP00003381,CO03,2023,1,VEND00180,05-10-2023,17-10-2023,28-11-2023,2339.49,USD,H,FALSE
3382,AP00003382,CO03,2023,1,VEND01031,05-10-2023,14-10-2023,27-11-2023,16986.02,USD,H,FALSE
3383,AP00003383,CO03,2023,1,VEND00721,05-10-2023,23-10-2023,22-11-2023,2147.8,USD,H,FALSE
3384,AP00003384,CO02,2023,1,VEND01341,05-10-2023,07-12-2023,29-11-2023,12507.97,USD,H,FALSE
3385,AP00003385,CO03,2023,1,VEND01152,06-10-2023,11-10-2023,29-11-2023,10438.61,USD,H,FALSE
3386,AP00003386,CO03,2023,1,VEND00025,06-10-2023,27-10-2023,25-11-2023,140.98,USD,H,FALSE
3387,AP00003387,CO02,2023,1,VEND00308,06-10-2023,31-10-2023,19-11-2023,11712.12,USD,H,FALSE
3388,AP00003388,CO01,2023,1,VEND00012,06-10-2023,25-10-2023,07-12-2023,12537.14,USD,H,FALSE
3389,AP00003389,CO03,2023,1,VEND00792,06-10-2023,23-10-2023,29-11-2023,6750.99,USD,H,FALSE
3390,AP00003390,CO02,2023,1,VEND01469,06-10-2023,29-10-2023,02-12-2023,8890.85,USD,H,FALSE
3391,AP00003391,CO02,2023,1,VEND00166,06-10-2023,13-10-2023,04-12-2023,16018.89,USD,H,FALSE
3392,AP00003392,CO02,2023,1,VEND00718,06-10-2023,,04-12-2023,13565.95,USD,H,TRUE
3393,AP00003393,CO03,2023,1,VEND00977,06-10-2023,18-10-2023,22-11-2023,16571.65,USD,H,FALSE
3394,AP00003394,CO01,2023,1,VEND01262,06-10-2023,03-12-2023,23-11-2023,15076.8,USD,H,FALSE
3395,AP00003395,CO01,2023,1,VEND01184,06-10-2023,04-12-2023,28-11-2023,17145.3,USD,H,FALSE
3396,AP00003396,CO01,2023,1,VEND01487,06-10-2023,21-10-2023,29-11-2023,8420.02,USD,H,FALSE
3397,AP00003397,CO01,2023,1,VEND00901,06-10-2023,11-12-2023,06-12-2023,4833.43,USD,H,FALSE
3398,AP00003398,CO01,2023,1,VEND00286,06-10-2023,06-12-2023,05-12-2023,7735.89,USD,H,FALSE
3399,AP00003399,CO03,2023,1,VEND00525,06-10-2023,04-12-2023,28-11-2023,9704.37,USD,H,FALSE
3400,AP00003400,CO01,2023,1,VEND00325,06-10-2023,01-12-2023,23-11-2023,15445.53,USD,H,FALSE
3401,AP00003401,CO02,2023,1,VEND00796,06-10-2023,14-12-2023,07-12-2023,6416.9,USD,H,FALSE
3402,AP00003402,CO02,2023,1,VEND00738,06-10-2023,12-10-2023,25-11-2023,8020.46,USD,H,FALSE
3403,AP00003403,CO02,2023,1,VEND01018,06-10-2023,16-10-2023,26-11-2023,12245.86,USD,H,FALSE
