customer_id,customer_name,customer_tier,payment_terms
CUST-01852,"Boone, Blake and Barry",B,NET60
CUST-01853,"Garner, Taylor and Cooke",C,NET60
CUST-01854,Williams PLC,C,NET30
CUST-01855,Johnson-Moore,C,NET45
CUST-01856,Lane-Thomas,C,NET30
CUST-01857,"Huerta, White and Moreno",C,NET60
CUST-01858,Adams LLC,C,NET30
CUST-01859,Morgan Inc,C,NET45
CUST-01860,Franklin-Davis,B,NET30
CUST-01861,Joseph-Elliott,C,NET30
CUST-01862,Nelson-Brown,A,NET45
CUST-01863,"Wilson, Boyd and Carson",C,NET30
CUST-01864,"Perkins, Morrison and Turner",C,NET30
CUST-01865,Keller-Terry,B,NET30
CUST-01866,Cervantes LLC,C,NET30
CUST-01867,Palmer LLC,C,NET45
CUST-01868,"Black, Johnson and Phillips",C,NET30
CUST-01869,"White, Allen and Gallagher",C,NET45
CUST-01870,Cox-Sanchez,A,NET45
CUST-01871,Moore-Oconnell,B,NET30
CUST-01872,Young-Vargas,B,NET45
CUST-01873,Schmidt Group,B,NET30
CUST-01874,"Robinson, Wolfe and Thompson",C,NET30
CUST-01875,"Cooper, Malone and Mitchell",B,NET60
CUST-01876,"Hernandez, Murphy and Garcia",B,NET30
CUST-01877,Roberts-Oneill,C,NET30
CUST-01878,Wiley-Howard,A,NET30
CUST-01879,Decker-Price,C,NET30
CUST-01880,"Brewer, Alexander and Wagner",A,NET30
CUST-01881,"Jennings, King and Lynch",C,NET60
CUST-01882,"Williams, Taylor and Velasquez",B,NET45
CUST-01883,"Roth, Long and Navarro",C,NET30
CUST-01884,"Gates, Lawrence and Garcia",A,NET30
CUST-01885,"Flores, Meyers and Norton",C,NET30
CUST-01886,Dillon-Garcia,C,NET60
CUST-01887,"Garcia, Walker and Maynard",C,NET30
CUST-01888,Bell-Wang,A,NET30
CUST-01889,Chang-Wilson,B,NET30
CUST-01890,"Rivas, Hansen and Allen",B,NET30
CUST-01891,Johnson-Krause,A,NET45
CUST-01892,"Payne, Baird and Dudley",C,NET30
CUST-01893,Duncan-Garcia,C,NET30
CUST-01894,Gaines-Martinez,B,NET30
CUST-01895,"Brown, Moore and Blackwell",B,NET60
CUST-01896,"Miller, Nelson and Mata",B,NET30
CUST-01897,Armstrong-Young,C,NET45
CUST-01898,"Smith, Giles and Winters",C,NET60
CUST-01899,Barrett-Glass,C,NET45
CUST-01900,Beck and Sons,C,NET45
CUST-01901,Peters LLC,A,NET30
CUST-01902,Adams-Robinson,A,NET45
CUST-01903,Valdez and Sons,B,NET30
CUST-01904,Cooke-Mcdonald,B,NET45
CUST-01905,"Hampton, Jones and Williams",C,NET45
CUST-01906,Lynch-Campbell,B,NET30
CUST-01907,Crosby Group,C,NET30
CUST-01908,Chapman PLC,C,NET30
CUST-01909,"Weber, Fletcher and Davis",C,NET30
CUST-01910,Bradley and Sons,B,NET45
CUST-01911,"Dixon, Gonzalez and Sanders",B,NET30
CUST-01912,"Le, Casey and Sanchez",C,NET45
CUST-01913,"Gonzalez, Young and Keller",C,NET30
CUST-01914,Peterson-Dunlap,C,NET45
CUST-01915,"Watkins, Mullins and Scott",C,NET60
CUST-01916,"Holt, Smith and Boyer",A,NET30
CUST-01917,"Stone, Conner and Shaw",C,NET30
CUST-01918,"Rodriguez, Morris and Nash",A,NET30
CUST-01919,"Franklin, Johnson and Hall",C,NET60
CUST-01920,Small-Green,B,NET30
CUST-01921,Lawson-Lucero,B,NET30
CUST-01922,Sharp Ltd,C,NET30
CUST-01923,Bonilla-Jackson,B,NET30
CUST-01924,"Lopez, Carr and Brady",C,NET30
CUST-01925,"Thompson, Moran and Molina",A,NET30
CUST-01926,Rios and Sons,A,NET30
CUST-01927,"Wu, Paul and Parker",B,NET45
CUST-01928,Coleman Inc,C,NET45
CUST-01929,Jones-Garcia,B,NET30
CUST-01930,Scott-Miller,B,NET30
CUST-01931,Luna Group,C,NET30
CUST-01932,"Le, Wade and Copeland",C,NET30
CUST-01933,Espinoza Ltd,A,NET30
CUST-01934,Henry-Johnson,C,NET45
CUST-01935,Smith Inc,B,NET45
CUST-01936,"Reed, Davis and Gutierrez",C,NET30
CUST-01937,"Mitchell, Riley and Coleman",B,NET30
CUST-01938,"Fletcher, Medina and Guerra",B,NET30
CUST-01939,Fuller-Barajas,A,NET30
CUST-01940,Buckley-Weaver,C,NET30
CUST-01941,Weaver and Sons,B,NET45
CUST-01942,Chavez-Arnold,C,NET60
CUST-01943,Mclaughlin-Rogers,C,NET30
CUST-01944,Parker and Sons,C,NET30
CUST-01945,Wells-Harrison,C,NET45
CUST-01946,Frank Ltd,A,NET30
CUST-01947,Durham Inc,A,NET30
CUST-01948,Hudson-Oconnor,C,NET30
CUST-01949,"Johnson, Martin and Martin",A,NET30
CUST-01950,Simpson Ltd,C,NET30
CUST-01951,"Cooper, Hopkins and Garcia",C,NET30
CUST-01952,Miller Group,C,NET30
CUST-01953,Kramer LLC,B,NET30
CUST-01954,"Garza, Thompson and Brown",C,NET30
CUST-01955,Hawkins-Craig,A,NET30
CUST-01956,Clark Inc,B,NET30
CUST-01957,Brown-Ward,A,NET45
CUST-01958,"Rojas, Owens and Morton",C,NET30
CUST-01959,Hall-Shaw,C,NET30
CUST-01960,Roberts-Robinson,C,NET30
CUST-01961,"Cordova, Day and Montgomery",C,NET30
CUST-01962,"Nelson, Williams and Spencer",C,NET30
CUST-01963,"Jones, Roberts and Johnson",A,NET30
CUST-01964,Murray-Gill,B,NET60
CUST-01965,"Green, Manning and Olson",C,NET60
CUST-01966,"Anderson, White and Cisneros",C,NET30
CUST-01967,Logan-Strickland,A,NET45
CUST-01968,"Ellison, Aguilar and Hernandez",B,NET30
CUST-01969,Brennan-Castro,B,NET45
CUST-01970,Vaughan and Sons,B,NET60
CUST-01971,"Nguyen, Harding and Phillips",A,NET30
CUST-01972,"Jones, Khan and Gregory",B,NET30
CUST-01973,Lee and Sons,C,NET45
CUST-01974,Moreno LLC,B,NET60
CUST-01975,Hensley LLC,A,NET30
CUST-01976,Washington-Peterson,C,NET30
CUST-01977,Lopez-Flores,B,NET30
CUST-01978,Rose-Stephens,C,NET30
CUST-01979,Schaefer Group,C,NET30
CUST-01980,Walsh Ltd,C,NET30
CUST-01981,"Hansen, Ochoa and Marshall",C,NET60
CUST-01982,"Sullivan, Green and Lane",A,NET30
CUST-01983,Lee-Bishop,C,NET30
CUST-01984,Reyes-Howard,C,NET30
CUST-01985,"Sanchez, Clark and Day",C,NET30
CUST-01986,"Camacho, Reeves and Hill",B,NET30
CUST-01987,Snow Group,C,NET45
CUST-01988,Mitchell Inc,C,NET30
CUST-01989,Hobbs Group,C,NET30
CUST-01990,Jensen-Diaz,B,NET45
CUST-01991,"Horn, Taylor and Shaw",C,NET60
CUST-01992,Rogers PLC,B,NET30
CUST-01993,"Cantrell, Mullins and Duran",C,NET45
CUST-01994,Decker Ltd,C,NET30
CUST-01995,Williams-Davis,B,NET30
CUST-01996,Walker and Sons,A,NET60
CUST-01997,Schwartz-Harris,C,NET60
CUST-01998,Webb Inc,C,NET45
CUST-01999,Smith LLC,C,NET45
CUST-02000,Monroe Ltd,B,NET30
CUST-02001,Alvarez Group,A,NET60
CUST-02002,"Brown, Kelly and Wall",C,NET60
CUST-02003,Bryant-Anderson,C,NET30
CUST-02004,Calderon-Bennett,C,NET30
CUST-02005,Simpson PLC,A,NET30
CUST-02006,Ramirez-Hernandez,A,NET30
CUST-02007,Ruiz and Sons,C,NET60
CUST-02008,Adams LLC,A,NET30
CUST-02009,Levine Ltd,C,NET30
CUST-02010,Martin and Sons,C,NET30
CUST-02011,Hammond-Thomas,C,NET30
CUST-02012,Park Ltd,B,NET30
CUST-02013,Chen-Dorsey,B,NET30
CUST-02014,Wilson Ltd,C,NET30
CUST-02015,Morgan-Turner,C,NET45
CUST-02016,Martin Ltd,A,NET60
CUST-02017,Reilly-Fuentes,B,NET30
CUST-02018,"Tyler, Potts and Lopez",B,NET30
CUST-02019,"Martinez, Lopez and Miller",C,NET45
CUST-02020,Young Inc,B,NET45
CUST-02021,"Peters, Ruiz and Bates",C,NET30
CUST-02022,Reynolds Ltd,B,NET45
CUST-02023,Russell PLC,A,NET30
CUST-02024,"Soto, Payne and Davis",C,NET45
CUST-02025,"Martin, Coleman and Mitchell",B,NET30
CUST-02026,Davis Inc,C,NET30
CUST-02027,"Hill, Perkins and Kirk",C,NET45
CUST-02028,Kirby Inc,A,NET30
CUST-02029,Arroyo Group,A,NET30
CUST-02030,Ruiz-Terry,B,NET30
CUST-02031,King-Chan,B,NET30
CUST-02032,"Johnson, Smith and Mcknight",C,NET30
CUST-02033,Rosario Ltd,C,NET45
CUST-02034,Jackson PLC,C,NET60
CUST-02035,Murphy-Foster,C,NET30
CUST-02036,Green PLC,B,NET30
CUST-02037,"Bowman, Hill and Martin",C,NET30
CUST-02038,Walker-Garcia,C,NET30
CUST-02039,Johnson-Wilson,C,NET30
CUST-02040,Walls-Gallegos,B,NET30
CUST-02041,Stephens-Foley,C,NET30
CUST-02042,Peterson-Ramirez,B,NET45
CUST-02043,"Morgan, Hale and Taylor",C,NET45
CUST-02044,Hernandez Group,C,NET45
CUST-02045,"Lopez, Schmidt and Ingram",B,NET30
CUST-02046,"Jarvis, Bauer and Alvarez",C,NET60
CUST-02047,Hoffman Ltd,B,NET30
CUST-02048,Osborne Group,C,NET45
CUST-02049,"Morris, Fleming and Mckinney",B,NET45
CUST-02050,Sutton LLC,C,NET30
CUST-02051,"Oneal, Tapia and Hardy",C,NET30
CUST-02052,Perez Group,C,NET30
CUST-02053,Foster Group,B,NET30
CUST-02054,Clark PLC,C,NET30
CUST-02055,Andrews-Murphy,B,NET30
CUST-02056,Watson PLC,A,NET30
CUST-02057,Howell-Santos,C,NET30
CUST-02058,Myers and Sons,C,NET30
CUST-02059,"Fisher, Maldonado and Rios",C,NET30
CUST-02060,"Holmes, Anderson and Fox",C,NET30
CUST-02061,Farley-Sanders,B,NET30
CUST-02062,Chambers-Wilkins,C,NET30
CUST-02063,Ritter LLC,C,NET30
CUST-02064,Pierce PLC,C,NET30
CUST-02065,Snyder-Cook,C,NET45
CUST-02066,Brooks Ltd,B,NET30
CUST-02067,Johnson and Sons,A,NET60
CUST-02068,"Johnson, Flores and Carr",B,NET30
CUST-02069,Owens LLC,B,NET45
CUST-02070,Jackson-Fields,B,NET60
CUST-02071,"Fernandez, Phillips and Patel",B,NET45
CUST-02072,Mathis Inc,C,NET30
CUST-02073,Walters-Miller,B,NET30
CUST-02074,Gibson-Frazier,B,NET30
CUST-02075,"Ortiz, Davis and Perez",A,NET30
CUST-02076,Schmidt Group,C,NET30
CUST-02077,Owens Ltd,C,NET30
CUST-02078,Clark and Sons,C,NET30
CUST-02079,"Carroll, Gallagher and Lopez",B,NET60
CUST-02080,Thomas-Wilson,A,NET45
CUST-02081,Pearson Inc,B,NET30
CUST-02082,"Waters, Alvarez and Bell",C,NET30
CUST-02083,"Sanchez, Ryan and Norris",A,NET30
CUST-02084,"Whitney, Wiggins and Erickson",C,NET30
CUST-02085,Thompson Group,C,NET60
CUST-02086,Ballard-Austin,C,NET30
CUST-02087,Livingston PLC,C,NET45
CUST-02088,Marshall Group,A,NET30
CUST-02089,Aguilar Inc,C,NET30
CUST-02090,"Anderson, Bennett and Roberson",C,NET45
CUST-02091,Wolfe-Mendoza,C,NET30
CUST-02092,Howard LLC,C,NET60
CUST-02093,Johnson-Watson,A,NET30
CUST-02094,"Burton, Atkinson and Rios",C,NET30
CUST-02095,Chaney and Sons,B,NET30
CUST-02096,Miller-Neal,C,NET30
CUST-02097,"Cochran, Newman and Reyes",C,NET30
CUST-02098,"Leon, Cervantes and Griffith",A,NET30
CUST-02099,"Lewis, Gray and Bradley",C,NET30
CUST-02100,Mcdonald Ltd,C,NET30
CUST-02101,Simpson LLC,C,NET45
CUST-02102,Lee-Coleman,A,NET30
CUST-02103,Perry Ltd,B,NET30
CUST-02104,"Parker, Anderson and Brown",A,NET30
CUST-02105,Hamilton Group,C,NET30
CUST-02106,Schwartz-Walker,C,NET45
CUST-02107,Sanders-Woodard,B,NET30
CUST-02108,Martinez Ltd,C,NET30
CUST-02109,Mccullough LLC,B,NET30
CUST-02110,"King, Lopez and Frazier",C,NET30
CUST-02111,Ford-Bryant,B,NET30
CUST-02112,Woods Group,A,NET30
CUST-02113,Cunningham and Sons,B,NET30
CUST-02114,Jones Inc,B,NET30
CUST-02115,Williams Group,B,NET30
CUST-02116,Jackson-Smith,A,NET30
CUST-02117,"Robinson, Caldwell and Aguirre",A,NET30
CUST-02118,Davis-Smith,B,NET45
CUST-02119,"Robinson, Jackson and Jacobson",A,NET60
CUST-02120,"Richardson, Allen and Williams",C,NET60
CUST-02121,"Morton, Martin and Lin",C,NET45
CUST-02122,Moss PLC,B,NET30
CUST-02123,Clark-Murphy,B,NET45
CUST-02124,Richard Ltd,B,NET30
CUST-02125,Murphy-Ellison,A,NET45
CUST-02126,"Phelps, Harrison and Munoz",C,NET30
CUST-02127,Reid-Fuentes,B,NET30
CUST-02128,Medina Ltd,B,NET45
CUST-02129,"Burns, Morrison and Lee",A,NET45
CUST-02130,Hunt and Sons,C,NET30
CUST-02131,"Johnson, Davis and Melendez",B,NET30
CUST-02132,"Reeves, Flowers and Doyle",B,NET30
CUST-02133,Torres Inc,A,NET45
CUST-02134,Franklin Inc,B,NET30
CUST-02135,Marsh PLC,C,NET45
CUST-02136,Bell Ltd,A,NET60
CUST-02137,Carson-Howard,A,NET30
CUST-02138,"Wallace, Klein and Brewer",B,NET30
CUST-02139,Murray Group,A,NET30
CUST-02140,Callahan PLC,C,NET30
CUST-02141,Rich-Gregory,C,NET30
CUST-02142,Watkins-Jones,C,NET30
CUST-02143,"Nguyen, French and Gibson",C,NET45
CUST-02144,Garcia LLC,C,NET60
CUST-02145,Jenkins-Ford,B,NET30
CUST-02146,Gonzales-Macdonald,C,NET30
CUST-02147,Williams LLC,C,NET45
CUST-02148,Wilson LLC,C,NET60
CUST-02149,Peterson Inc,C,NET30
CUST-02150,Morgan-Garza,C,NET30
CUST-02151,Lopez Group,C,NET30
CUST-02152,Wells-Archer,B,NET30
CUST-02153,Snyder and Sons,A,NET30
CUST-02154,Day PLC,C,NET30
CUST-02155,"Mendoza, Owen and Thompson",C,NET30
CUST-02156,"Davis, Greene and Hernandez",B,NET30
CUST-02157,"Davenport, Rios and Smith",B,NET45
CUST-02158,"Baker, Boyd and Levy",C,NET45
CUST-02159,"Myers, Hughes and Andrade",C,NET30
CUST-02160,Pearson Inc,B,NET30
CUST-02161,"Manning, Scott and Taylor",B,NET30
CUST-02162,"Anthony, Brown and Bean",B,NET30
CUST-02163,Parks LLC,C,NET30
CUST-02164,Mejia-Richardson,C,NET30
CUST-02165,"Hess, Harris and Love",C,NET30
CUST-02166,Robinson-Reynolds,B,NET30
CUST-02167,"Schroeder, Jones and Phillips",C,NET30
CUST-02168,Ruiz-Evans,C,NET60
CUST-02169,Hill-Miller,C,NET30
CUST-02170,Hunter-Jones,C,NET45
CUST-02171,"Clark, Smith and Garcia",B,NET30
CUST-02172,Hale-Gould,A,NET30
CUST-02173,"Leblanc, Williams and Wheeler",B,NET60
CUST-02174,"Weaver, Heath and Duran",B,NET30
CUST-02175,"Rivers, Cooper and Robinson",B,NET30
CUST-02176,Wallace Ltd,A,NET30
CUST-02177,Thomas-Green,C,NET30
CUST-02178,"Brown, Peck and Ford",C,NET30
CUST-02179,Hall Ltd,A,NET45
CUST-02180,Terry Group,A,NET30
CUST-02181,Bennett Inc,C,NET45
CUST-02182,Marquez-Navarro,C,NET30
CUST-02183,Phillips-Boone,B,NET30
CUST-02184,Long-Henderson,C,NET30
CUST-02185,Smith-Davis,C,NET30
CUST-02186,Ramos-Holmes,C,NET30
CUST-02187,Smith Inc,B,NET30
CUST-02188,"Flores, Rodriguez and Owens",B,NET30
CUST-02189,Porter-Martin,C,NET30
CUST-02190,"Mason, Palmer and Buckley",C,NET45
CUST-02191,Cantrell-Erickson,C,NET30
CUST-02192,"Combs, Young and Sanders",B,NET30
CUST-02193,"Bruce, Benson and Jones",B,NET45
CUST-02194,"Meza, Munoz and Smith",C,NET30
CUST-02195,"Simon, Hamilton and Johnson",C,NET45
CUST-02196,Bates and Sons,C,NET30
CUST-02197,Matthews LLC,B,NET30
CUST-02198,Mejia-Brown,C,NET30
CUST-02199,"Owens, Cruz and Sanchez",C,NET45
CUST-02200,"Meyer, Gonzales and Miranda",B,NET30
CUST-02201,Young-Hernandez,C,NET45
CUST-02202,"Paul, Chase and Gaines",A,NET30
CUST-02203,Clark PLC,C,NET30
CUST-02204,"Santiago, Best and Turner",C,NET30
CUST-02205,Porter and Sons,B,NET30
CUST-02206,"Beck, Jenkins and Johnson",C,NET30
CUST-02207,"Miller, Dickerson and Gonzalez",B,NET30
CUST-02208,Anderson LLC,C,NET30
CUST-02209,"Williams, Carter and Salas",C,NET30
CUST-02210,Taylor and Sons,A,NET45
CUST-02211,Garcia-Nelson,C,NET30
CUST-02212,Hill-Mccall,A,NET30
CUST-02213,Knight-Cooper,A,NET45
CUST-02214,"Lara, Beasley and Miller",C,NET30
CUST-02215,Dean and Sons,C,NET30
CUST-02216,Trevino-Powell,B,NET45
CUST-02217,"Green, Waters and Rivera",B,NET30
CUST-02218,"Elliott, Curtis and Lucas",C,NET30
CUST-02219,Cobb Group,A,NET30
CUST-02220,Jackson Inc,C,NET30
CUST-02221,Simmons LLC,C,NET60
CUST-02222,"Parker, Liu and Fitzgerald",C,NET30
CUST-02223,"Smith, Miller and Mitchell",C,NET30
CUST-02224,Robbins-Anderson,A,NET30
CUST-02225,"Jones, Green and Abbott",A,NET60
CUST-02226,Gutierrez Ltd,A,NET60
CUST-02227,Morse LLC,C,NET30
CUST-02228,Davidson Ltd,B,NET30
CUST-02229,Mcguire LLC,C,NET45
CUST-02230,Wilson PLC,A,NET30
CUST-02231,Hatfield Ltd,C,NET45
CUST-02232,"Ellis, Terry and Martin",B,NET30
CUST-02233,"Nunez, Allen and Price",C,NET30
CUST-02234,Woods LLC,C,NET30
CUST-02235,"Smith, Smith and Lee",B,NET30
CUST-02236,"Anderson, Boyd and Jones",C,NET45
CUST-02237,Reese Group,B,NET30
CUST-02238,Green-Parker,C,NET45
CUST-02239,Hartman-Dean,B,NET30
CUST-02240,Vasquez-Gates,A,NET60
CUST-02241,"Martinez, Campbell and Andrews",A,NET30
CUST-02242,Carter-Richardson,C,NET30
CUST-02243,Davila LLC,B,NET60
CUST-02244,Woodward and Sons,A,NET30
CUST-02245,Waller-Barrett,B,NET30
CUST-02246,"Proctor, Wilson and Washington",B,NET30
CUST-02247,Jones-Black,C,NET30
CUST-02248,Pittman-Tran,A,NET30
CUST-02249,"Meyers, Murray and Young",C,NET45
CUST-02250,Fernandez-Meyer,C,NET45
CUST-02251,Case Ltd,B,NET30
CUST-02252,Trevino LLC,C,NET30
CUST-02253,Scott and Sons,C,NET30
CUST-02254,Pruitt-Robinson,B,NET30
CUST-02255,"Hoover, George and Williams",C,NET30
CUST-02256,"Jones, Schultz and Harvey",B,NET30
CUST-02257,Gibbs-Beasley,B,NET45
CUST-02258,"Andrews, Scott and Coleman",B,NET30
CUST-02259,"Roberts, Hayes and Ellis",B,NET30
CUST-02260,"Walters, Sanchez and Perez",C,NET30
CUST-02261,Myers-Collins,C,NET45
CUST-02262,"Miller, Church and Torres",B,NET30
CUST-02263,Carter-Chen,A,NET30
CUST-02264,"Clark, Patrick and Martinez",B,NET45
CUST-02265,Holmes-Taylor,C,NET30
CUST-02266,Barnes Group,C,NET30
CUST-02267,Neal-Valenzuela,A,NET45
CUST-02268,Howard Ltd,C,NET45
CUST-02269,Patterson-Nguyen,C,NET30
CUST-02270,Baker-Moore,A,NET30
CUST-02271,"Perez, Howard and Scott",A,NET30
CUST-02272,Gray Inc,A,NET60
CUST-02273,Weber-Campbell,C,NET30
CUST-02274,Young Inc,B,NET30
CUST-02275,Keith-Vega,B,NET30
CUST-02276,Booker LLC,C,NET30
CUST-02277,Morgan-Martinez,A,NET30
CUST-02278,"Gonzales, Brandt and Terry",C,NET45
CUST-02279,Lynch PLC,B,NET30
CUST-02280,"Anderson, Robinson and Cox",B,NET30
CUST-02281,Brown-Blackburn,C,NET45
CUST-02282,Gregory-Edwards,C,NET30
CUST-02283,Schmitt-Miller,B,NET30
CUST-02284,Peterson Group,A,NET30
CUST-02285,"Arias, Hunt and Anderson",C,NET30
CUST-02286,Taylor Inc,C,NET30
CUST-02287,Knapp Group,B,NET30
CUST-02288,Chavez-Mcgee,B,NET30
CUST-02289,Wolf-Coleman,A,NET30
CUST-02290,Valencia Inc,C,NET60
CUST-02291,Bishop-Garcia,C,NET30
CUST-02292,Bell-Clark,C,NET30
CUST-02293,May-Moore,B,NET45
CUST-02294,Martinez-Watkins,C,NET45
CUST-02295,Davidson Ltd,B,NET45
CUST-02296,"Johnson, Montgomery and Santiago",C,NET30
CUST-02297,Edwards-Mcbride,B,NET30
CUST-02298,Perkins Group,C,NET30
CUST-02299,"Henderson, Lowe and Pierce",C,NET30
CUST-02300,Weber Inc,C,NET60
CUST-02301,Wong LLC,A,NET45
CUST-02302,"Farmer, White and Humphrey",B,NET30
CUST-02303,Lamb-Brown,C,NET30
CUST-02304,"Williams, Mitchell and Jackson",A,NET30
CUST-02305,Young-Maddox,C,NET30
CUST-02306,"Thomas, Phillips and Taylor",C,NET60
CUST-02307,Walters Inc,C,NET30
CUST-02308,"Dominguez, Carter and Martinez",C,NET45
CUST-02309,Cunningham PLC,B,NET60
CUST-02310,Welch PLC,A,NET60
CUST-02311,"Cantu, Walker and Young",C,NET30
CUST-02312,"Mcbride, Carter and Snyder",A,NET30
CUST-02313,Deleon-Vasquez,B,NET30
CUST-02314,Torres LLC,C,NET45
CUST-02315,Flowers LLC,C,NET30
CUST-02316,Russell Ltd,A,NET45
CUST-02317,Jensen-Heath,C,NET45
CUST-02318,"Hall, Macias and Hawkins",C,NET30
CUST-02319,"Vargas, Williams and Hicks",B,NET30
CUST-02320,Thompson-Stewart,A,NET60
CUST-02321,Padilla-Williams,B,NET30
CUST-02322,Lynch Group,C,NET45
CUST-02323,Powell-Martinez,B,NET30
CUST-02324,"Nguyen, Moon and Baker",C,NET30
CUST-02325,Campbell Ltd,B,NET30
CUST-02326,Stein-Li,C,NET30
CUST-02327,Cole Inc,B,NET45
CUST-02328,Chandler PLC,C,NET30
CUST-02329,"Beck, Matthews and Norman",C,NET30
CUST-02330,Mejia-Olsen,B,NET30
CUST-02331,"Jones, Moore and Williams",A,NET30
CUST-02332,"Everett, Lee and Erickson",C,NET45
CUST-02333,"Schultz, Hayes and Williams",C,NET60
CUST-02334,Valencia and Sons,C,NET60
CUST-02335,"Mckenzie, Thompson and Gibbs",C,NET30
CUST-02336,Perez-Perez,A,NET45
CUST-02337,Hernandez PLC,B,NET30
CUST-02338,"Nichols, Smith and Rose",A,NET30
CUST-02339,"Peters, Wells and Gill",A,NET30
CUST-02340,Cline-Brown,C,NET30
CUST-02341,"Middleton, Martinez and Maxwell",C,NET30
CUST-02342,"Martin, Smith and Smith",C,NET30
CUST-02343,Lewis-Collins,B,NET30
CUST-02344,"Ramsey, French and Anderson",A,NET60
CUST-02345,"Mullen, George and Stephens",C,NET30
CUST-02346,Mitchell-Wong,C,NET30
CUST-02347,"Villa, Munoz and Johnson",B,NET30
CUST-02348,Jones-Lewis,A,NET30
CUST-02349,Stewart-Joyce,B,NET45
CUST-02350,Wilson Ltd,C,NET30
CUST-02351,"Morris, Stone and Hunter",A,NET45
CUST-02352,Hernandez-Wright,A,NET30
CUST-02353,Buchanan LLC,A,NET30
CUST-02354,"Olson, Chapman and Sullivan",C,NET30
CUST-02355,Jackson Ltd,A,NET30
CUST-02356,"Harris, Andrade and Singh",B,NET30
CUST-02357,Pierce-Walker,C,NET45
CUST-02358,"Chapman, Baker and Villa",B,NET45
CUST-02359,Woodard and Sons,C,NET60
CUST-02360,Brown LLC,B,NET30
CUST-02361,"Diaz, Bell and Waters",C,NET30
CUST-02362,Barrett-Rocha,C,NET30
CUST-02363,Bennett-Oliver,B,NET30
CUST-02364,"Garcia, Lucas and Miller",A,NET30
CUST-02365,"Salazar, Hill and Hernandez",A,NET30
CUST-02366,Kelley-Walls,C,NET30
CUST-02367,"Johnson, Gonzalez and Ward",A,NET30
CUST-02368,"Miller, Sanchez and Alexander",B,NET30
CUST-02369,"Daniels, Powell and Stanley",C,NET45
CUST-02370,Perez PLC,C,NET30
CUST-02371,Gray-Johnson,B,NET60
CUST-02372,"Hill, Rangel and Ingram",B,NET60
CUST-02373,Herrera PLC,C,NET45
CUST-02374,"Mitchell, Mills and Marshall",B,NET60
CUST-02375,Williams PLC,C,NET30
CUST-02376,"Davis, Adkins and Kaufman",B,NET30
CUST-02377,Hernandez Group,C,NET30
CUST-02378,Riley Ltd,C,NET45
CUST-02379,Jordan Inc,A,NET45
CUST-02380,Bond-Hale,A,NET30
CUST-02381,Williams Inc,B,NET60
CUST-02382,Anderson Ltd,B,NET60
CUST-02383,Franco-Evans,C,NET30
CUST-02384,"Guerrero, Medina and Meza",C,NET45
CUST-02385,Jackson-Beard,C,NET30
CUST-02386,Lawrence-Wagner,B,NET45
CUST-02387,Hamilton-Kennedy,C,NET30
CUST-02388,Williams and Sons,B,NET30
CUST-02389,Wells-Palmer,A,NET60
CUST-02390,Lopez LLC,C,NET30
CUST-02391,"Brown, Morris and Holland",A,NET45
CUST-02392,Tucker Inc,C,NET30
CUST-02393,Franklin-Harmon,B,NET45
CUST-02394,Tucker-Hull,C,NET30
CUST-02395,"Bradley, Hood and Newman",C,NET30
CUST-02396,Michael and Sons,C,NET45
CUST-02397,"Juarez, Mills and Odom",A,NET45
CUST-02398,"Carlson, Scott and Hunter",C,NET30
CUST-02399,"Levine, Hull and Lopez",C,NET30
CUST-02400,Leblanc LLC,C,NET30
CUST-02401,Mendoza-Nguyen,B,NET45
CUST-02402,Bruce-Jones,C,NET60
CUST-02403,Brown Inc,C,NET45
CUST-02404,Maxwell LLC,B,NET30
CUST-02405,Holmes PLC,B,NET30
CUST-02406,Hill Group,A,NET30
CUST-02407,Peterson-Smith,C,NET45
CUST-02408,Mcdaniel LLC,B,NET45
CUST-02409,Garcia-Buchanan,C,NET30
CUST-02410,Robinson-Wood,C,NET30
CUST-02411,Avery-Bolton,C,NET30
CUST-02412,Butler-Moore,C,NET30
CUST-02413,Huffman PLC,A,NET30
CUST-02414,Holmes-Dunn,B,NET45
CUST-02415,"Johnson, Wilson and Glover",C,NET45
CUST-02416,Taylor-Waters,A,NET30
CUST-02417,Chan-Harrell,C,NET60
CUST-02418,Roberts-Good,C,NET30
CUST-02419,"Nguyen, Saunders and Wilson",C,NET60
CUST-02420,"White, Snyder and Morgan",A,NET45
CUST-02421,"Anderson, Summers and Thompson",A,NET30
CUST-02422,"Johnson, Santos and Jordan",A,NET45
CUST-02423,Taylor-Taylor,B,NET30
CUST-02424,"Lewis, Farmer and Flores",B,NET45
CUST-02425,"Nguyen, Richard and Miller",B,NET30
CUST-02426,"Harris, Walker and Woods",A,NET30
CUST-02427,Todd-Ortiz,A,NET30
CUST-02428,Roach-Frank,A,NET30
CUST-02429,"Flores, Meadows and Kent",C,NET30
CUST-02430,"Leon, Mcclure and Sawyer",C,NET60
CUST-02431,"Bridges, Reynolds and Washington",C,NET30
CUST-02432,"Barrett, Wang and Mcbride",C,NET30
CUST-02433,Butler Ltd,C,NET30
CUST-02434,Ruiz Inc,C,NET45
CUST-02435,"Elliott, Johnson and Lee",A,NET45
CUST-02436,"Anderson, Freeman and Anderson",C,NET30
CUST-02437,Aguilar-Dixon,A,NET30
CUST-02438,"Poole, Graves and Jackson",C,NET45
