material_id,plant_id,storage_location,unrestricted_stock,quality_insp,blocked_stock,safety_stock,last_count_date
MAT-00306,2,B001,1284,46,0,171,
MAT-00306,3,A001,602.5,8,0,30,
MAT-00306,3,WH02,699,39,0,98,
MAT-00306,4,B001,682,13,0,96,
MAT-00306,4,C001,480,3,0,68,
MAT-00306,5,WH02,848,44,0,59,
MAT-00306,5,B001,483.5,12,0,71,
MAT-00307,1,A001,709.5,43,0,95,
MAT-00307,1,B001,1294.5,4,0,173,
MAT-00307,2,C001,650,47,0,89,
MAT-00307,2,WH02,1292,1,0,181,
MAT-00307,3,WH01,369,24,0,49,
MAT-00307,3,A001,528,1,0,71,
MAT-00307,4,WH01,1325.5,50,0,184,
MAT-00307,4,B001,798,0,0,106,
MAT-00307,5,WH01,985,45,0,78,
MAT-00307,5,WH02,268,20,0,42,
MAT-00308,1,A001,557.5,32,0,83,
MAT-00308,1,C001,882,27,0,118,
MAT-00308,2,B001,757,18,0,106,
MAT-00308,2,A001,951.5,15,0,135,
MAT-00308,3,C001,1006,44,0,113,
MAT-00308,3,B001,1498.5,37,0,200,
MAT-00308,4,WH01,190.5,11,0,31,
MAT-00308,4,B001,1028.5,18,0,139,
MAT-00308,5,A001,1006,20,0,136,
MAT-00308,5,WH01,1416,30,0,189,
MAT-00309,1,B001,406.5,42,0,54,
MAT-00309,1,C001,201,10,0,27,
MAT-00309,2,B001,925.5,39,0,124,
MAT-00309,2,C001,452.5,29,0,62,
MAT-00309,3,WH01,464,23,0,53,
MAT-00309,3,A001,949.5,11,0,132,
MAT-00309,4,WH02,909.5,49,0,129,
MAT-00309,4,C001,1008,38,0,134,
MAT-00309,5,A001,1318,38,0,190,
MAT-00309,5,C001,690,5,0,93,
MAT-00310,1,WH01,1059.5,37,0,148,
MAT-00310,1,C001,252,47,0,34,
MAT-00310,2,WH02,631.5,25,0,84,
MAT-00310,2,C001,1158,18,0,154,
MAT-00310,3,C001,493.5,49,0,71,
MAT-00310,3,WH01,643.5,9,0,86,
MAT-00310,4,B001,655,16,0,26,
MAT-00310,4,A001,261,23,0,35,
MAT-00310,5,B001,1445.5,9,0,199,
MAT-00310,5,C001,1462.5,47,0,199,
MAT-00311,1,WH02,872.5,34,0,121,
MAT-00311,1,WH01,659,21,0,95,
MAT-00311,2,C001,163.5,50,0,22,
MAT-00311,2,WH01,227,32,0,34,
MAT-00311,3,WH02,1693,31,0,176,
MAT-00311,3,WH01,1180.5,43,0,143,
MAT-00311,4,C001,261.5,43,0,45,
MAT-00311,4,A001,591,24,0,82,
MAT-00311,5,WH01,1260,39,0,173,
MAT-00311,5,A001,1132.5,48,0,159,
MAT-00312,1,B001,888.5,9,0,120,
MAT-00312,1,WH01,1314,41,0,175,
MAT-00312,2,C001,1269,8,0,172,
MAT-00312,2,A001,874.5,44,0,123,
MAT-00312,3,A001,1374,44,0,183,
MAT-00312,3,WH02,546.5,42,0,83,
MAT-00312,4,A001,885.5,45,0,119,
MAT-00312,4,WH01,160.5,40,0,27,
MAT-00312,5,WH01,531,44,0,75,
MAT-00312,5,B001,1599.5,27,0,194,
MAT-00313,1,A001,312,26,0,42,
MAT-00313,1,B001,259,14,0,40,
MAT-00313,2,C001,1296,31,0,173,
MAT-00313,2,A001,1024.5,39,0,140,
MAT-00313,3,B001,741,17,0,99,
MAT-00313,3,A001,681,30,0,92,
MAT-00313,4,C001,869.5,22,0,120,
MAT-00313,4,B001,558.5,41,0,79,
MAT-00313,5,B001,1717,8,0,198,
MAT-00313,5,WH02,1862,35,0,176,
MAT-00314,1,WH01,1204.5,32,0,161,
MAT-00314,1,WH02,669,5,0,89,
MAT-00314,2,C001,799.5,25,0,107,
MAT-00314,2,A001,835.5,32,0,127,
MAT-00314,3,A001,700.5,47,0,93,
MAT-00314,3,C001,868.5,7,0,116,
MAT-00314,4,C001,1432.5,26,0,191,
MAT-00314,4,WH02,1164.5,26,0,159,
MAT-00314,5,A001,774,35,0,105,
MAT-00314,5,WH01,1044,19,0,139,
MAT-00315,1,A001,795,47,0,106,
MAT-00315,1,B001,516,24,0,69,
MAT-00315,2,C001,1319,0,0,151,
MAT-00315,2,WH01,626.5,36,0,90,
MAT-00315,3,C001,333,44,0,44,
MAT-00315,3,WH02,751.5,7,0,105,
MAT-00315,4,A001,447,37,0,62,
MAT-00315,4,B001,663,26,0,88,
MAT-00315,5,B001,310,16,0,47,
MAT-00315,5,WH02,703,4,0,96,
MAT-00316,1,WH02,723,25,0,96,
MAT-00316,1,B001,1075.5,25,0,144,
MAT-00316,2,A001,246.5,9,0,37,
MAT-00316,2,B001,1125,45,0,151,
MAT-00316,3,WH01,1397.5,47,0,193,
MAT-00316,3,WH02,628.5,35,0,84,
MAT-00316,4,WH01,999,19,0,133,
MAT-00316,4,WH02,911,30,0,128,
MAT-00316,5,WH02,1285.5,12,0,171,
MAT-00316,5,WH01,551.5,36,0,37,
MAT-00317,1,WH01,198.5,22,0,32,
MAT-00317,1,B001,397.5,31,0,53,
MAT-00317,2,A001,1237.5,13,0,165,
MAT-00317,2,C001,729,36,0,100,
MAT-00317,3,B001,1312,22,0,176,
MAT-00317,3,WH02,1388.5,36,0,187,
MAT-00317,4,A001,534,8,0,71,
MAT-00317,4,WH01,510,0,0,68,
MAT-00317,5,A001,891,18,0,119,
MAT-00317,5,B001,772.5,37,0,103,
MAT-00318,1,A001,888.5,24,0,120,
MAT-00318,1,WH02,462,6,0,62,
MAT-00318,2,WH02,1008,32,0,137,
MAT-00318,2,A001,1473,27,0,196,
MAT-00318,3,B001,1197,41,0,160,
MAT-00318,3,WH01,313.5,33,0,23,
MAT-00318,4,C001,496.5,24,0,66,
MAT-00318,4,WH02,143,26,0,21,
MAT-00318,5,B001,398.5,0,0,59,
MAT-00318,5,WH02,762.5,12,0,105,
MAT-00319,1,C001,871.5,13,0,116,
MAT-00319,1,WH01,1610,47,0,151,
MAT-00319,2,C001,818.5,23,0,113,
MAT-00319,2,WH01,704,39,0,100,
MAT-00319,3,C001,1271,38,0,177,
MAT-00319,3,B001,921.5,19,0,127,
MAT-00319,4,A001,1334,19,0,184,
MAT-00319,4,WH02,1452,0,0,200,
MAT-00319,5,A001,1462.5,47,0,195,
MAT-00319,5,B001,246.5,30,0,53,
MAT-00320,1,B001,525.5,48,0,65,
MAT-00320,1,A001,698,19,0,46,
MAT-00320,2,WH02,1482,28,0,165,
MAT-00320,2,B001,534.5,44,0,82,
MAT-00320,3,WH01,1260,50,0,173,
MAT-00320,3,B001,1006,8,0,86,
MAT-00320,4,B001,1438.5,26,0,192,
MAT-00320,4,C001,273,7,0,36,
MAT-00320,5,WH02,126.5,15,0,23,
MAT-00320,5,B001,1431,34,0,191,
MAT-00321,1,A001,1465.5,43,0,195,
MAT-00321,1,WH01,1439,46,0,164,
MAT-00321,2,WH02,925.5,42,0,123,
MAT-00321,2,C001,783,8,0,104,
MAT-00321,3,A001,456,41,0,61,
MAT-00321,3,C001,1415,4,0,156,
MAT-00321,4,A001,1156.5,10,0,154,
MAT-00321,4,WH02,878,48,0,123,
MAT-00321,5,A001,869,50,0,119,
MAT-00321,5,WH01,1063.5,1,0,143,
MAT-00322,1,B001,709,24,0,107,
MAT-00322,1,WH01,753,14,0,100,
MAT-00322,2,WH01,886.5,11,0,118,
MAT-00322,2,C001,927.5,4,0,124,
MAT-00322,3,B001,714,20,0,105,
MAT-00322,3,WH02,1334.5,32,0,139,
MAT-00322,4,C001,93,12,0,22,
MAT-00322,4,WH02,755.5,43,0,61,
MAT-00322,5,WH01,1238,11,0,167,
MAT-00322,5,A001,1174.5,42,0,157,
MAT-00323,1,WH02,113.5,14,0,26,
MAT-00323,1,C001,888,23,0,120,
MAT-00323,2,B001,1347,44,0,150,
MAT-00323,2,C001,414,42,0,60,
MAT-00323,3,A001,352.5,45,0,52,
MAT-00323,3,B001,534,47,0,71,
MAT-00323,4,C001,1390.5,44,0,193,
MAT-00323,4,B001,825,44,0,112,
MAT-00323,5,C001,1126,6,0,112,
MAT-00323,5,WH01,1021,40,0,139,
MAT-00324,1,C001,1512,50,0,186,
MAT-00324,1,A001,1273.5,15,0,170,
MAT-00324,2,A001,689,32,0,102,
MAT-00324,2,C001,1033.5,35,0,113,
MAT-00324,3,A001,1310,4,0,182,
MAT-00324,3,WH01,812,44,0,46,
MAT-00324,4,WH01,382.5,18,0,51,
MAT-00324,4,C001,1453.5,39,0,194,
MAT-00324,5,C001,918,22,0,122,
MAT-00324,5,A001,394.5,46,0,53,
MAT-00325,1,WH02,928.5,32,0,124,
MAT-00325,1,B001,588.5,0,0,55,
MAT-00325,2,A001,289.5,17,0,45,
MAT-00325,2,C001,1033.5,29,0,140,
MAT-00325,3,WH01,784.5,17,0,105,
MAT-00325,3,WH02,1017,5,0,138,
MAT-00325,4,B001,1389.5,5,0,169,
MAT-00325,4,WH01,753,22,0,104,
MAT-00325,5,WH01,1438.5,22,0,192,
MAT-00325,5,WH02,318,32,0,48,
MAT-00326,1,B001,1222,48,0,164,
MAT-00326,1,WH02,744,6,0,99,
MAT-00326,2,WH02,1158,17,0,154,
MAT-00326,2,C001,1188.5,36,0,165,
MAT-00326,3,A001,1007,19,0,135,
MAT-00326,3,B001,1159.5,16,0,135,
MAT-00326,4,WH02,441,42,0,59,
MAT-00326,4,C001,1458,47,0,194,
MAT-00326,5,C001,779.5,30,0,114,
MAT-00326,5,WH02,1422.5,26,0,191,
MAT-00327,1,WH01,1258.5,15,0,168,
MAT-00327,1,A001,951.5,34,0,131,
MAT-00327,2,WH01,1088,21,0,148,
MAT-00327,2,C001,403,49,0,23,
MAT-00327,3,A001,1209,23,0,163,
MAT-00327,3,WH02,1055,22,0,142,
MAT-00327,4,WH01,1290.5,12,0,125,
MAT-00327,4,WH02,367.5,13,0,49,
MAT-00327,5,WH02,1311,37,0,175,
MAT-00327,5,C001,1289,12,0,175,
MAT-00328,1,WH01,328.5,37,0,44,
MAT-00328,1,A001,1624,18,0,180,
MAT-00328,2,A001,1416,29,0,150,
MAT-00328,2,B001,196.5,26,0,26,
MAT-00328,3,WH01,981.5,49,0,135,
MAT-00328,3,A001,643.5,42,0,87,
MAT-00328,4,B001,167.5,45,0,27,
MAT-00328,4,WH01,928.5,31,0,129,
MAT-00328,5,WH02,777,8,0,110,
MAT-00328,5,A001,150,42,0,20,
MAT-00329,1,B001,1461,14,0,196,
MAT-00329,1,A001,1123.5,45,0,150,
MAT-00329,2,B001,468,10,0,34,
MAT-00329,2,A001,143.5,48,0,22,
MAT-00329,3,WH02,709.5,30,0,101,
MAT-00329,3,WH01,802,14,0,108,
MAT-00329,4,WH01,317.5,12,0,23,
MAT-00329,4,B001,1125,28,0,152,
MAT-00329,5,B001,1290,16,0,178,
MAT-00329,5,C001,922.5,14,0,123,
MAT-00330,1,WH01,960,30,0,106,
MAT-00330,1,C001,61,29,0,20,
MAT-00330,2,A001,671.5,25,0,91,
MAT-00330,2,WH02,1121.5,20,0,155,
MAT-00330,3,WH01,1404.5,12,0,192,
MAT-00330,3,C001,1054.5,26,0,141,
MAT-00330,4,WH01,161,20,0,27,
MAT-00330,4,WH02,549,25,0,73,
MAT-00330,5,WH01,1061.5,15,0,143,
MAT-00330,5,B001,265.5,25,0,35,
MAT-00331,1,C001,998,47,0,141,
MAT-00331,1,A001,673.5,17,0,90,
MAT-00331,2,WH01,1296,15,0,173,
MAT-00331,2,WH02,1189.5,42,0,167,
MAT-00331,3,A001,911.5,32,0,126,
MAT-00331,3,C001,808.5,34,0,108,
MAT-00331,4,A001,1719,10,0,194,
MAT-00331,4,WH02,619,13,0,88,
MAT-00331,5,A001,1054.5,11,0,141,
MAT-00331,5,B001,780,26,0,106,
MAT-00332,1,B001,523,31,0,76,
MAT-00332,1,C001,1344,32,0,179,
MAT-00332,2,A001,983.5,20,0,135,
MAT-00332,2,WH02,1258,3,0,126,
MAT-00332,3,C001,1813.5,5,0,194,
MAT-00332,3,A001,1269,18,0,180,
MAT-00332,4,WH01,1426.5,20,0,190,
MAT-00332,4,A001,1042,50,0,144,
MAT-00332,5,WH01,174.5,1,0,28,
MAT-00332,5,A001,211,37,0,34,
MAT-00333,1,A001,841.5,13,0,112,
MAT-00333,1,WH02,946.5,32,0,126,
MAT-00333,2,C001,1183.5,28,0,100,
MAT-00333,2,WH02,1314,45,0,175,
MAT-00333,3,B001,1259.5,31,0,169,
MAT-00333,3,C001,536.5,15,0,78,
MAT-00333,4,WH01,1361.5,36,0,188,
MAT-00333,4,B001,1196.5,2,0,150,
MAT-00333,5,WH02,310.5,13,0,41,
MAT-00333,5,C001,311.5,36,0,42,
MAT-00334,1,WH02,1002.5,24,0,138,
MAT-00334,1,C001,913.5,4,0,122,
MAT-00334,2,WH02,328,6,0,49,
MAT-00334,2,B001,416.5,0,0,61,
MAT-00334,3,C001,335,42,0,46,
MAT-00334,3,WH02,981,40,0,131,
MAT-00334,4,C001,700.5,40,0,93,
MAT-00334,4,B001,143.5,6,0,34,
MAT-00334,5,A001,451.5,48,0,60,
MAT-00334,5,WH02,909.5,38,0,92,
MAT-00335,1,C001,1006.5,18,0,138,
MAT-00335,1,A001,512,42,0,54,
MAT-00335,2,WH02,246,11,0,33,
MAT-00335,2,C001,631.5,36,0,84,
MAT-00335,3,WH01,1269,43,0,169,
MAT-00335,3,A001,397.5,48,0,67,
MAT-00335,4,B001,1075.5,34,0,134,
MAT-00335,4,WH02,1239,28,0,165,
MAT-00335,5,WH01,742,27,0,100,
MAT-00335,5,WH02,205.5,40,0,27,
MAT-00336,1,WH01,1417.5,46,0,192,
MAT-00336,1,B001,954,36,0,127,
MAT-00336,2,C001,446,49,0,61,
MAT-00336,2,A001,1344.5,19,0,190,
MAT-00336,3,A001,1424.5,39,0,135,
MAT-00336,3,B001,1405.5,30,0,187,
MAT-00336,4,WH02,965,29,0,129,
MAT-00336,4,B001,589.5,18,0,79,
MAT-00336,5,B001,1453,6,0,128,
MAT-00336,5,A001,933,12,0,124,
MAT-00337,1,WH01,396,44,0,53,
MAT-00337,1,B001,1237,36,0,175,
MAT-00337,2,B001,1205,0,0,164,
MAT-00337,2,WH01,426,24,0,57,
MAT-00337,3,WH01,933,10,0,124,
MAT-00337,3,B001,1497,0,0,200,
MAT-00337,4,WH01,684,19,0,91,
MAT-00337,4,A001,966,5,0,134,
MAT-00337,5,WH02,280,14,0,44,
MAT-00337,5,C001,445,6,0,66,
MAT-00338,1,A001,931.5,26,0,124,
MAT-00338,1,WH01,235.5,21,0,31,
MAT-00338,2,WH01,706.5,28,0,103,
MAT-00338,2,WH02,847.5,4,0,121,
MAT-00338,3,WH02,1161.5,50,0,164,
MAT-00338,3,B001,1468,42,0,199,
MAT-00338,4,WH02,1321.5,2,0,176,
MAT-00338,4,B001,1462.5,14,0,199,
MAT-00338,5,A001,956.5,28,0,129,
MAT-00338,5,B001,577.5,28,0,85,
MAT-00339,1,C001,684,32,0,93,
MAT-00339,1,A001,1108.5,48,0,148,
MAT-00339,2,B001,1176.5,0,0,159,
MAT-00339,2,WH02,471,26,0,63,
MAT-00339,3,A001,818,31,0,110,
MAT-00339,3,WH01,963,30,0,128,
MAT-00339,4,A001,939,48,0,74,
MAT-00339,4,B001,1114.5,30,0,142,
MAT-00339,5,B001,623.5,21,0,86,
MAT-00339,5,WH01,1299,29,0,174,
MAT-00340,1,A001,761,18,0,103,
MAT-00340,1,B001,1019,26,0,138,
MAT-00340,2,WH01,1166,23,0,163,
MAT-00340,2,C001,258.5,44,0,39,
MAT-00340,3,C001,501,28,0,67,
MAT-00340,3,WH02,947,48,0,93,
MAT-00340,4,B001,828,46,0,111,
MAT-00340,4,C001,622.5,19,0,81,
MAT-00340,5,WH02,1392,20,0,195,
MAT-00340,5,B001,577,46,0,48,
MAT-00341,1,WH01,1236,7,0,165,
MAT-00341,1,A001,1402.5,33,0,187,
MAT-00341,2,C001,1256,6,0,176,
MAT-00341,2,A001,1358,7,0,188,
MAT-00341,3,C001,876.5,15,0,117,
MAT-00341,3,WH01,1351,14,0,181,
MAT-00341,4,WH02,264,20,0,35,
MAT-00341,4,C001,855,27,0,114,
MAT-00341,5,C001,839,2,0,121,
MAT-00341,5,WH01,1119,23,0,153,
MAT-00342,1,A001,1553,34,0,174,
MAT-00342,1,WH01,124.5,38,0,22,
MAT-00342,2,WH02,924,47,0,123,
MAT-00342,2,B001,460,4,0,63,
MAT-00342,3,WH02,933.5,27,0,73,
MAT-00342,3,B001,646.5,44,0,86,
MAT-00342,4,A001,1304.5,31,0,175,
MAT-00342,4,B001,865.5,32,0,85,
MAT-00342,5,WH01,531,40,0,71,
MAT-00342,5,A001,496,47,0,81,
MAT-00343,1,C001,460.5,44,0,61,
MAT-00343,1,WH01,498,13,0,69,
MAT-00343,2,WH02,462,19,0,70,
MAT-00343,2,B001,1107,23,0,148,
MAT-00343,3,B001,1537.5,20,0,177,
MAT-00343,3,C001,843,3,0,112,
MAT-00343,4,C001,636,21,0,85,
MAT-00343,4,A001,1218.5,30,0,168,
MAT-00343,5,WH02,1123,12,0,102,
MAT-00343,5,B001,1329,34,0,130,
MAT-00344,1,A001,1384.5,10,0,185,
MAT-00344,1,B001,502.5,43,0,75,
MAT-00344,2,B001,253,24,0,38,
MAT-00344,2,WH01,814,42,0,42,
MAT-00344,3,WH02,1336.5,10,0,178,
MAT-00344,3,WH01,1248,44,0,166,
MAT-00344,4,WH02,990.5,29,0,139,
MAT-00344,4,WH01,1279.5,16,0,171,
MAT-00344,5,WH01,1260,11,0,168,
MAT-00344,5,WH02,695,40,0,64,
MAT-00345,1,WH01,471,43,0,63,
MAT-00345,1,A001,945.5,22,0,134,
MAT-00345,2,C001,1009.5,48,0,135,
MAT-00345,2,WH01,812,48,0,111,
MAT-00345,3,B001,958.5,6,0,128,
MAT-00345,3,WH01,1008,12,0,137,
MAT-00345,4,A001,424.5,46,0,57,
MAT-00345,4,B001,998.5,17,0,137,
MAT-00345,5,A001,1187,14,0,164,
MAT-00345,5,B001,329,32,0,48,
MAT-00346,1,A001,433.5,22,0,58,
MAT-00346,1,WH01,905,43,0,69,
MAT-00346,2,WH02,1750,46,0,198,
MAT-00346,2,C001,286.5,32,0,39,
MAT-00346,3,C001,607.5,23,0,90,
MAT-00346,3,WH02,509,4,0,77,
MAT-00346,4,WH02,581.5,34,0,85,
MAT-00346,4,B001,878,15,0,128,
MAT-00346,5,A001,1326,0,0,177,
MAT-00346,5,C001,202,14,0,30,
MAT-00347,1,C001,495,1,0,66,
MAT-00347,1,WH01,429.5,10,0,61,
MAT-00347,2,WH02,765.5,30,0,108,
MAT-00347,2,B001,592.5,20,0,59,
MAT-00347,3,C001,622.5,28,0,83,
MAT-00347,3,A001,1026.5,48,0,139,
MAT-00347,4,WH02,672,28,0,94,
MAT-00347,4,WH01,262,27,0,40,
MAT-00347,5,WH02,1099.5,8,0,154,
MAT-00347,5,WH01,196,12,0,39,
MAT-00348,1,B001,241.5,33,0,32,
MAT-00348,1,C001,790.5,11,0,105,
MAT-00348,2,WH02,923.5,20,0,130,
MAT-00348,2,WH01,724.5,18,0,99,
MAT-00348,3,B001,805,24,0,110,
MAT-00348,3,C001,226.5,43,0,30,
MAT-00348,4,WH02,397.5,1,0,63,
MAT-00348,4,B001,970,10,0,138,
MAT-00348,5,C001,377.5,33,0,56,
MAT-00348,5,WH01,1031,50,0,142,
MAT-00349,1,C001,1378,42,0,116,
MAT-00349,1,WH01,394,25,0,64,
MAT-00349,2,B001,759,12,0,101,
MAT-00349,2,A001,469.5,1,0,70,
MAT-00349,3,WH02,724,2,0,99,
MAT-00349,3,C001,192.5,30,0,41,
MAT-00349,4,B001,382.5,32,0,51,
MAT-00349,4,WH01,1307.5,0,0,177,
MAT-00349,5,B001,1225.5,25,0,163,
MAT-00349,5,WH02,614.5,38,0,84,
MAT-00350,1,A001,1351.5,42,0,180,
MAT-00350,1,C001,898.5,18,0,122,
MAT-00350,2,WH02,1086,5,0,149,
MAT-00350,2,A001,814.5,15,0,109,
MAT-00350,3,C001,1444.5,43,0,196,
MAT-00350,3,B001,236.5,14,0,27,
MAT-00350,4,A001,1245,44,0,166,
MAT-00350,4,WH02,300,24,0,40,
MAT-00350,5,WH01,1423.5,24,0,177,
MAT-00350,5,B001,992.5,11,0,108,
MAT-00351,1,B001,706.5,20,0,94,
MAT-00351,1,C001,614.5,4,0,83,
MAT-00351,2,C001,919,40,0,129,
MAT-00351,2,A001,634.5,29,0,88,
MAT-00351,3,WH02,356.5,10,0,51,
MAT-00351,3,WH01,1032,22,0,138,
MAT-00351,4,A001,1123.5,0,0,150,
MAT-00351,4,WH02,934.5,19,0,125,
MAT-00351,5,WH02,254.5,2,0,36,
MAT-00351,5,WH01,683.5,46,0,98,
MAT-00352,1,WH01,1279.5,42,0,171,
MAT-00352,1,A001,1341.5,3,0,182,
MAT-00352,2,B001,159,18,0,21,
MAT-00352,2,WH01,751,37,0,106,
MAT-00352,3,A001,808,16,0,110,
MAT-00352,3,WH02,1496.5,42,0,145,
MAT-00352,4,C001,1373.5,40,0,125,
MAT-00352,4,B001,1051.5,6,0,148,
MAT-00352,5,WH01,579.5,17,0,84,
MAT-00352,5,B001,261,1,0,35,
MAT-00353,1,WH01,1060.5,31,0,148,
MAT-00353,1,WH02,956,34,0,132,
MAT-00353,2,C001,817.5,14,0,116,
MAT-00353,2,WH02,1451,9,0,194,
MAT-00353,3,A001,1031.5,3,0,91,
MAT-00353,3,WH01,1462.5,11,0,199,
MAT-00353,4,C001,474,49,0,63,
MAT-00353,4,B001,955.5,36,0,127,
MAT-00353,5,B001,558,47,0,74,
MAT-00353,5,C001,540,0,0,72,
MAT-00354,1,WH01,1338.5,4,0,184,
MAT-00354,1,A001,1135.5,0,0,151,
MAT-00354,2,WH01,1070.5,33,0,146,
MAT-00354,2,B001,1012.5,1,0,97,
MAT-00354,3,B001,1161.5,42,0,155,
MAT-00354,3,WH02,181,22,0,25,
MAT-00354,4,A001,1221,28,0,109,
MAT-00354,4,WH01,190,16,0,39,
MAT-00354,5,WH02,487.5,14,0,68,
MAT-00354,5,C001,1107,12,0,154,
MAT-00355,1,A001,1291,5,0,176,
MAT-00355,1,WH01,500,29,0,72,
MAT-00355,2,WH02,697.5,16,0,93,
MAT-00355,2,C001,1225.5,4,0,171,
MAT-00355,3,B001,598.5,48,0,80,
MAT-00355,3,WH02,1314,37,0,175,
MAT-00355,4,B001,27.5,50,0,21,
MAT-00355,4,WH02,548,32,0,57,
MAT-00355,5,WH02,947.5,50,0,93,
MAT-00355,5,A001,1153.5,11,0,154,
MAT-00356,1,A001,355,7,0,48,
MAT-00356,1,C001,1752.5,28,0,193,
MAT-00356,2,WH01,302.5,10,0,45,
MAT-00356,2,A001,778.5,38,0,105,
MAT-00356,3,WH01,663,2,0,88,
MAT-00356,3,B001,1456.5,20,0,194,
MAT-00356,4,A001,1265,14,0,171,
MAT-00356,4,WH01,1188.5,8,0,166,
MAT-00356,5,C001,497.5,38,0,67,
MAT-00356,5,A001,1483,15,0,80,
MAT-00357,1,A001,1493.5,44,0,187,
MAT-00357,1,B001,1203,10,0,174,
MAT-00357,2,C001,1288.5,48,0,172,
MAT-00357,2,A001,290,31,0,54,
MAT-00357,3,C001,1358.5,9,0,187,
MAT-00357,3,WH01,1360.5,15,0,181,
MAT-00357,4,WH02,883.5,18,0,123,
MAT-00357,4,B001,603,3,0,80,
MAT-00357,5,B001,1308.5,25,0,151,
MAT-00357,5,WH01,694.5,16,0,93,
MAT-00358,1,B001,328,46,0,52,
MAT-00358,1,C001,1012.5,48,0,135,
MAT-00358,2,C001,440.5,14,0,59,
MAT-00358,2,A001,189,33,0,25,
MAT-00358,3,WH01,1381,6,0,188,
MAT-00358,3,C001,591,35,0,79,
MAT-00358,4,WH01,1764.5,8,0,190,
MAT-00358,4,B001,1056,41,0,141,
MAT-00358,5,A001,1378.5,1,0,186,
MAT-00358,5,C001,639,3,0,88,
MAT-00359,1,C001,1163,6,0,155,
MAT-00359,1,WH01,746,37,0,88,
MAT-00359,2,A001,315,35,0,44,
MAT-00359,2,C001,342,13,0,46,
MAT-00359,3,WH01,411,6,0,55,
MAT-00359,3,WH02,240,39,0,32,
MAT-00359,4,A001,538.5,18,0,72,
MAT-00359,4,WH01,516.5,30,0,73,
MAT-00359,5,WH02,959.5,6,0,136,
MAT-00359,5,B001,1362,4,0,162,
MAT-00360,1,WH01,894,16,0,119,
MAT-00360,1,A001,1840,45,0,195,
MAT-00360,2,A001,779.5,45,0,61,
MAT-00360,2,WH02,543,22,0,72,
MAT-00360,3,WH01,963,25,0,128,
MAT-00360,3,C001,596.5,43,0,87,
MAT-00360,4,WH01,963,18,0,118,
MAT-00360,4,B001,1431.5,17,0,180,
MAT-00360,5,WH02,760,24,0,103,
MAT-00360,5,WH01,157.5,28,0,21,
MAT-00361,1,B001,754.5,24,0,101,
MAT-00361,1,WH02,1488.5,3,0,169,
MAT-00361,2,C001,939.5,6,0,74,
MAT-00361,2,WH01,376.5,0,0,50,
MAT-00361,3,WH02,975,0,0,131,
MAT-00361,3,A001,537.5,27,0,59,
MAT-00361,4,WH02,900.5,40,0,123,
MAT-00361,4,B001,319.5,22,0,51,
MAT-00361,5,B001,383,19,0,21,
MAT-00361,5,C001,936.5,37,0,64,
MAT-00362,1,B001,529.5,25,0,44,
MAT-00362,1,C001,494,8,0,24,
MAT-00362,2,WH01,883,28,0,119,
MAT-00362,2,C001,723,8,0,96,
MAT-00362,3,WH01,1011,18,0,135,
MAT-00362,3,WH02,950,3,0,134,
MAT-00362,4,B001,805.5,12,0,107,
MAT-00362,4,A001,998.5,30,0,102,
MAT-00362,5,WH02,1054,20,0,114,
MAT-00362,5,A001,379.5,16,0,51,
MAT-00363,1,WH02,493,21,0,71,
MAT-00363,1,A001,477.5,31,0,70,
MAT-00363,2,WH01,386,39,0,52,
MAT-00363,2,C001,1752.5,32,0,190,
MAT-00363,3,B001,166.5,13,0,22,
MAT-00363,3,WH02,1108.5,48,0,148,
MAT-00363,4,C001,1069.5,23,0,143,
MAT-00363,4,B001,671,47,0,48,
MAT-00363,5,WH01,994,41,0,127,
MAT-00363,5,A001,975,22,0,130,
MAT-00364,1,B001,986,35,0,143,
MAT-00364,1,WH02,1426,29,0,191,
MAT-00364,2,B001,1231.5,1,0,164,
MAT-00364,2,C001,292.5,5,0,39,
MAT-00364,3,C001,1414.5,46,0,191,
MAT-00364,3,WH01,598.5,29,0,82,
MAT-00364,4,C001,1266,31,0,169,
MAT-00364,4,WH02,434,43,0,61,
MAT-00364,5,WH01,185.5,17,0,27,
MAT-00364,5,WH02,1318.5,37,0,176,
MAT-00365,1,WH02,1033.5,26,0,138,
MAT-00365,1,A001,853.5,34,0,114,
MAT-00365,2,A001,709.5,50,0,95,
MAT-00365,2,C001,1022,21,0,100,
MAT-00365,3,WH02,803.5,14,0,112,
MAT-00365,3,WH01,1275,24,0,145,
MAT-00365,4,A001,1145.5,12,0,156,
MAT-00365,4,WH02,1620.5,43,0,178,
MAT-00365,5,C001,676.5,30,0,90,
MAT-00365,5,A001,465,25,0,62,
MAT-00366,1,WH02,228,33,0,30,
MAT-00366,1,A001,1463,47,0,197,
MAT-00366,2,A001,1786.5,7,0,186,
MAT-00366,2,C001,1211,43,0,164,
MAT-00366,3,WH01,795.5,39,0,108,
MAT-00366,3,C001,1311,17,0,151,
MAT-00366,4,B001,1234.5,45,0,117,
MAT-00366,4,A001,397.5,6,0,53,
MAT-00366,5,WH02,1298.5,29,0,155,
MAT-00366,5,WH01,1359.5,4,0,184,
MAT-00367,1,WH01,744,20,0,99,
MAT-00367,1,A001,927,29,0,124,
MAT-00367,2,B001,740,15,0,104,
MAT-00367,2,WH02,622.5,48,0,83,
MAT-00367,3,A001,164,16,0,26,
