plant_id,material_id,movement_type,quantity,amount,document_date,batch_number,storage_location,fiscal_period
3,MAT-00682,261,-24,-11755.68,28-09-2023,,WH02,9
3,MAT-00993,261,-24,-9132.24,27-09-2023,,A001,9
5,MAT-01414,261,-7,-1368.50,26-09-2023,,A001,9
1,MAT-00707,261,-3,-1384.74,28-09-2023,,B001,9
3,MAT-00479,261,-42,-4296.60,28-09-2023,,A001,9
2,MAT-00406,261,-4,-1302.48,26-09-2023,,C001,9
1,MAT-01046,261,-43,-11795.76,27-09-2023,,A001,9
5,MAT-01480,261,-24,-7477.92,27-09-2023,,B001,9
1,MAT-00057,261,-40,-11760.80,26-09-2023,,WH02,9
2,MAT-00951,261,-16,-4080.80,28-09-2023,,WH01,9
1,MAT-01360,261,-37,-562.03,28-09-2023,,WH01,9
3,MAT-00853,261,-12,-3885.00,27-09-2023,,B001,9
4,MAT-00640,261,-20,-4004.40,27-09-2023,,A001,9
5,MAT-00420,261,-44,-17866.64,27-09-2023,,A001,9
3,MAT-01291,261,-31,-14353.62,26-09-2023,,C001,9
1,MAT-00716,261,-20,-8844.80,27-09-2023,,A001,9
3,MAT-00436,261,-9,-3156.84,28-09-2023,,WH02,9
1,MAT-00588,261,-18,-7331.94,28-09-2023,,A001,9
1,MAT-00099,261,-10,-3325.80,28-09-2023,,WH02,9
5,MAT-00102,261,-18,-6676.38,26-09-2023,,C001,9
2,MAT-01079,261,-36,-11664.00,26-09-2023,,C001,9
4,MAT-00742,261,-19,-9272.95,28-09-2023,,A001,9
2,MAT-00638,261,-7,-1840.44,26-09-2023,,B001,9
1,MAT-01296,261,-9,-1373.67,28-09-2023,,WH01,9
5,MAT-00185,261,-14,-3610.18,26-09-2023,,B001,9
4,MAT-00137,261,-1,-493.38,27-09-2023,,,9
2,MAT-01144,101,284,49413.16,26-09-2023,BATCH-20230926,A001,9
4,MAT-00429,101,350,84049.00,26-09-2023,BATCH-20230926,,9
2,MAT-00227,101,268,40604.68,26-09-2023,BATCH-20230926,A001,9
3,MAT-01412,101,103,4329.09,26-09-2023,BATCH-20230926,,9
3,MAT-00359,101,59,15043.82,26-09-2023,BATCH-20230926,A001,9
1,MAT-01024,101,414,68968.26,26-09-2023,BATCH-20230926,WH01,9
1,MAT-01364,101,174,64776.719999999994,26-09-2023,BATCH-20230926,WH01,9
1,MAT-00002,101,189,70814.52,26-09-2023,,WH01,9
1,MAT-00077,101,168,60217.92,26-09-2023,BATCH-20230926,C001,9
3,MAT-01054,101,272,52860.48,26-09-2023,BATCH-20230926,,9
5,MAT-01198,101,157,68662.37999999999,26-09-2023,BATCH-20230926,A001,9
1,MAT-01097,101,454,180383.28,26-09-2023,BATCH-20230926,WH01,9
3,MAT-00551,101,222,85418.94,26-09-2023,,WH01,9
3,MAT-01289,261,-9,-4161.60,29-09-2023,,A001,9
4,MAT-01050,261,-45,-20732.85,29-09-2023,,B001,9
4,MAT-00980,261,-6,-1534.44,27-09-2023,,A001,9
5,MAT-00889,261,-27,-11818.71,27-09-2023,,WH02,9
1,MAT-00871,261,-38,-8101.98,27-09-2023,,WH01,9
5,MAT-00214,261,-24,-11954.16,28-09-2023,,WH02,9
4,MAT-01350,261,-44,-7717.60,29-09-2023,,C001,9
5,MAT-00859,261,-45,-13469.85,29-09-2023,,WH02,9
3,MAT-00775,261,-10,-660.70,27-09-2023,,WH01,9
4,MAT-00364,261,-25,-10862.75,28-09-2023,,WH02,9
1,MAT-00095,261,-8,-1231.12,28-09-2023,,A001,9
3,MAT-01329,261,-5,-458.45,28-09-2023,,B001,9
2,MAT-00220,261,-18,-1693.62,27-09-2023,,WH02,9
1,MAT-00316,261,-13,-3831.23,28-09-2023,,WH01,9
5,MAT-01279,261,-14,-1361.78,27-09-2023,,C001,9
5,MAT-01425,261,-17,-7977.08,27-09-2023,,WH01,9
2,MAT-00792,261,-16,-4457.60,27-09-2023,,A001,9
5,MAT-01154,261,-12,-5475.36,29-09-2023,,B001,9
2,MAT-00924,261,-44,-19429.96,28-09-2023,,WH02,9
3,MAT-00845,261,-17,-1726.35,29-09-2023,,B001,9
4,MAT-00776,261,-10,-4808.60,28-09-2023,,WH02,9
4,MAT-00588,261,-8,-2130.48,29-09-2023,,WH02,9
3,MAT-00655,261,-45,-7061.40,29-09-2023,,WH01,9
5,MAT-00638,261,-24,-9628.32,27-09-2023,,A001,9
2,MAT-01207,261,-11,-4324.87,27-09-2023,,A001,9
2,MAT-01217,261,-22,-10775.82,29-09-2023,,WH01,9
3,MAT-01487,261,-2,-958.16,28-09-2023,,C001,9
3,MAT-01281,261,-33,-3530.67,27-09-2023,,WH01,9
3,MAT-00587,261,-13,-221.65,27-09-2023,,B001,9
4,MAT-00140,261,-17,-4783.80,28-09-2023,,C001,9
3,MAT-00366,261,-22,-430.76,28-09-2023,,C001,9
2,MAT-00715,261,-28,-13448.96,29-09-2023,,C001,9
3,MAT-00405,261,-14,-4030.18,27-09-2023,,C001,9
1,MAT-01064,261,-26,-12853.62,29-09-2023,,C001,9
3,MAT-01402,261,-6,-1836.60,28-09-2023,,C001,9
4,MAT-00403,261,-15,-3298.80,29-09-2023,,WH01,9
4,MAT-01298,261,-38,-9708.62,29-09-2023,,C001,9
2,MAT-00316,261,-30,-9981.90,28-09-2023,,C001,9
1,MAT-01434,261,-17,-7776.99,28-09-2023,,WH01,9
2,MAT-00943,261,-50,-8698.00,27-09-2023,,C001,9
5,MAT-00816,261,-27,-2018.25,29-09-2023,,C001,9
5,MAT-00086,261,-47,-10126.15,27-09-2023,,WH02,9
5,MAT-01023,261,-24,-7264.08,28-09-2023,,B001,9
2,MAT-00745,261,-17,-1313.08,27-09-2023,,WH01,9
3,MAT-00532,261,-35,-13657.35,28-09-2023,,B001,9
4,MAT-00668,261,-49,-21433.58,28-09-2023,,WH01,9
5,MAT-00534,261,-37,-2414.62,28-09-2023,,C001,9
2,MAT-00578,261,-6,-1368.78,27-09-2023,,A001,9
5,MAT-00051,261,-44,-10710.48,28-09-2023,,B001,9
5,MAT-01163,261,-46,-9741.88,29-09-2023,,C001,9
3,MAT-00655,261,-10,-1569.20,27-09-2023,,B001,9
4,MAT-00736,261,-18,-4124.52,29-09-2023,,WH02,9
1,MAT-00031,261,-31,-3334.67,27-09-2023,,B001,9
5,MAT-01089,261,-24,-8440.08,28-09-2023,,WH01,9
2,MAT-00046,261,-10,-4545.40,27-09-2023,,WH02,9
1,MAT-01380,261,-3,-905.94,28-09-2023,,C001,9
4,MAT-00466,261,-26,-11191.70,27-09-2023,,A001,9
1,MAT-00235,261,-10,-2337.50,27-09-2023,,,9
2,MAT-00353,101,397,189845.40,27-09-2023,,WH01,9
2,MAT-00625,101,267,102044.73,27-09-2023,,C001,9
1,MAT-01491,101,449,141569.70,27-09-2023,,B001,9
2,MAT-01321,101,325,68506.75,27-09-2023,BATCH-20230927,,9
1,MAT-00684,101,72,1080.72,27-09-2023,BATCH-20230927,C001,9
2,MAT-00473,101,404,188805.36,27-09-2023,BATCH-20230927,B001,9
3,MAT-00483,101,173,36207.17,27-09-2023,BATCH-20230927,WH02,9
4,MAT-00564,101,175,33839.75,27-09-2023,BATCH-20230927,C001,9
3,MAT-01396,101,332,33326.159999999996,27-09-2023,BATCH-20230927,B001,9
3,MAT-00722,101,294,74452.56,27-09-2023,BATCH-20230927,WH01,9
1,MAT-00526,101,445,99497.55,27-09-2023,BATCH-20230927,A001,9
3,MAT-01385,261,-24,-4210.56,28-09-2023,,B001,9
2,MAT-00800,261,-2,-412.66,28-09-2023,,A001,9
3,MAT-01333,261,-34,-8404.12,29-09-2023,,B001,9
4,MAT-00744,261,-19,-305.71,29-09-2023,,B001,9
1,MAT-01094,261,-3,-642.24,29-09-2023,,WH02,9
4,MAT-01146,261,-31,-1859.38,28-09-2023,,A001,9
1,MAT-00281,261,-23,-1814.70,30-09-2023,,WH01,9
3,MAT-00906,261,-24,-11000.16,30-09-2023,,WH02,9
4,MAT-00931,261,-4,-192.12,30-09-2023,,A001,9
3,MAT-00216,261,-3,-687.81,28-09-2023,,B001,9
2,MAT-00012,261,-36,-3447.36,29-09-2023,,WH02,9
1,MAT-00461,261,-10,-1210.50,29-09-2023,,B001,9
3,MAT-00858,261,-14,-4182.50,30-09-2023,,WH01,9
2,MAT-01488,261,-7,-1811.95,30-09-2023,,A001,9
3,MAT-00137,261,-48,-15655.68,29-09-2023,,WH02,9
4,MAT-00030,261,-39,-6723.21,29-09-2023,,A001,9
4,MAT-00347,261,-49,-16868.74,28-09-2023,,C001,9
1,MAT-00227,261,-25,-5517.00,30-09-2023,,WH02,9
2,MAT-00720,261,-8,-108.40,30-09-2023,,A001,9
4,MAT-01368,261,-2,-508.68,29-09-2023,,WH02,9
2,MAT-01390,261,-42,-1609.44,29-09-2023,,WH02,9
1,MAT-00561,261,-3,-850.20,29-09-2023,,WH02,9
1,MAT-00121,261,-26,-5509.14,28-09-2023,,C001,9
3,MAT-00758,261,-49,-9735.32,30-09-2023,,WH01,9
2,MAT-00735,261,-35,-1724.80,29-09-2023,,C001,9
5,MAT-00872,261,-24,-9360.24,28-09-2023,,WH01,9
5,MAT-00006,261,-46,-13910.40,30-09-2023,,B001,9
5,MAT-00544,261,-8,-1949.36,28-09-2023,,A001,9
1,MAT-00292,261,-5,-1314.90,30-09-2023,,B001,9
4,MAT-00199,261,-23,-6517.74,28-09-2023,,WH02,9
4,MAT-00491,261,-26,-3434.60,28-09-2023,,C001,9
4,MAT-01146,261,-4,-239.92,29-09-2023,,B001,9
1,MAT-00617,261,-49,-4750.55,28-09-2023,,C001,9
5,MAT-00636,261,-30,-13569.00,30-09-2023,,WH01,9
3,MAT-01007,261,-9,-4052.43,28-09-2023,,A001,9
4,MAT-01095,261,-18,-5916.96,28-09-2023,,C001,9
2,MAT-01477,261,-37,-16394.33,29-09-2023,,WH02,9
1,MAT-00601,261,-7,-1516.83,30-09-2023,,A001,9
4,MAT-00398,261,-50,-19950.00,30-09-2023,,WH01,9
2,MAT-00088,261,-14,-6571.88,29-09-2023,,B001,9
3,MAT-00629,261,-25,-704.00,29-09-2023,,A001,9
5,MAT-01233,261,-44,-783.64,28-09-2023,,WH01,9
1,MAT-00982,261,-35,-6488.30,29-09-2023,,B001,9
4,MAT-00581,261,-5,-1543.50,28-09-2023,,,9
1,MAT-00545,261,-20,-7689.60,28-09-2023,,WH01,9
1,MAT-00758,261,-7,-1217.44,29-09-2023,,A001,9
1,MAT-00667,261,-6,-974.34,28-09-2023,,,9
3,MAT-00758,261,-31,-6159.08,29-09-2023,,WH01,9
4,MAT-00947,261,-8,-3039.52,30-09-2023,,C001,9
3,MAT-00189,261,-28,-654.08,28-09-2023,,WH02,9
4,MAT-00702,261,-38,-2303.18,29-09-2023,,C001,9
4,MAT-00508,261,-27,-10848.06,29-09-2023,,WH01,9
2,MAT-01261,261,-20,-6632.40,28-09-2023,,WH02,9
2,MAT-00657,261,-4,-371.40,29-09-2023,,A001,9
4,MAT-00646,261,-25,-8902.75,28-09-2023,,WH02,9
3,MAT-00982,261,-20,-2874.60,29-09-2023,,C001,9
1,MAT-00751,261,-5,-385.20,29-09-2023,,WH02,9
1,MAT-00005,261,-19,-696.16,30-09-2023,,WH01,9
3,MAT-01266,261,-14,-6299.58,28-09-2023,,WH01,9
4,MAT-00866,261,-31,-12413.02,28-09-2023,,A001,9
5,MAT-01344,261,-42,-7426.86,30-09-2023,,WH01,9
5,MAT-01496,261,-40,-7646.40,29-09-2023,,A001,9
2,MAT-00944,261,-29,-2531.12,30-09-2023,,WH01,9
1,MAT-00084,261,-23,-9644.59,30-09-2023,,A001,9
2,MAT-00054,261,-20,-5792.00,30-09-2023,,B001,9
4,MAT-00354,261,-42,-15971.34,30-09-2023,,WH01,9
5,MAT-01032,261,-33,-6886.44,29-09-2023,,B001,9
5,MAT-00276,261,-1,-346.53,28-09-2023,,WH02,9
5,MAT-00687,261,-35,-4582.20,30-09-2023,,,9
3,MAT-01419,261,-8,-994.48,29-09-2023,,B001,9
2,MAT-00947,261,-15,-5647.35,29-09-2023,,B001,9
5,MAT-01370,261,-20,-5265.40,29-09-2023,,WH02,9
4,MAT-01430,261,-5,-1004.10,28-09-2023,,B001,9
2,MAT-00573,261,-17,-2729.52,30-09-2023,,WH02,9
4,MAT-00408,261,-31,-352.16,29-09-2023,,WH02,9
4,MAT-00890,261,-13,-3830.45,29-09-2023,,WH02,9
2,MAT-01193,261,-5,-1514.50,29-09-2023,,C001,9
5,MAT-01384,261,-33,-15591.51,30-09-2023,,WH02,9
3,MAT-01498,261,-26,-5482.62,28-09-2023,,C001,9
5,MAT-00566,261,-3,-763.38,29-09-2023,,B001,9
2,MAT-01042,261,-30,-8697.90,28-09-2023,,A001,9
3,MAT-00201,261,-16,-4238.40,29-09-2023,,B001,9
3,MAT-00443,261,-37,-11151.06,29-09-2023,,A001,9
4,MAT-00770,261,-25,-4909.75,29-09-2023,,A001,9
5,MAT-00848,261,-8,-577.20,29-09-2023,,A001,9
1,MAT-00789,261,-24,-1761.12,29-09-2023,,WH01,9
4,MAT-00934,261,-1,-471.77,28-09-2023,,WH02,9
5,MAT-00491,101,346,4812.86,28-09-2023,BATCH-20230928,C001,9
1,MAT-01431,101,167,80098.21,28-09-2023,BATCH-20230928,WH02,9
5,MAT-01278,101,230,6729.80,28-09-2023,BATCH-20230928,WH01,9
3,MAT-00883,101,256,112168.96,28-09-2023,BATCH-20230928,C001,9
5,MAT-00032,101,436,162527.72,28-09-2023,BATCH-20230928,A001,9
4,MAT-01434,101,419,19294.949999999997,28-09-2023,BATCH-20230928,C001,9
3,MAT-00538,101,388,124000.91999999998,28-09-2023,BATCH-20230928,WH01,9
1,MAT-00381,101,430,5366.400000000001,28-09-2023,BATCH-20230928,C001,9
2,MAT-01437,101,199,48862.46,28-09-2023,BATCH-20230928,C001,9
4,MAT-00769,101,212,101598.88,28-09-2023,BATCH-20230928,C001,9
1,MAT-01475,101,458,88952.76,28-09-2023,BATCH-20230928,WH01,9
2,MAT-01034,101,50,22972.00,28-09-2023,BATCH-20230928,C001,9
1,MAT-00311,101,424,172915.68,28-09-2023,BATCH-20230928,A001,9
4,MAT-01343,261,-45,-3861.90,29-09-2023,,WH01,9
3,MAT-00770,261,-23,-4947.07,29-09-2023,,C001,9
5,MAT-00063,261,-35,-1208.55,29-09-2023,,C001,9
4,MAT-01470,261,-15,-5237.25,01-10-2023,,B001,9
3,MAT-00502,261,-40,-4876.40,29-09-2023,,WH02,9
1,MAT-00590,261,-10,-2509.30,30-09-2023,,B001,9
2,MAT-00725,261,-49,-12703.74,29-09-2023,,WH02,9
5,MAT-01262,261,-17,-3463.92,01-10-2023,,WH02,9
1,MAT-00527,261,-33,-6425.76,30-09-2023,,B001,9
1,MAT-01397,261,-50,-23114.00,01-10-2023,,A001,9
3,MAT-00134,261,-29,-13777.32,30-09-2023,,WH01,9
5,MAT-01103,261,-33,-9245.61,01-10-2023,,WH02,9
3,MAT-01404,261,-48,-21374.88,29-09-2023,,C001,9
3,MAT-00367,261,-5,-782.75,30-09-2023,,WH02,9
1,MAT-01458,261,-50,-569.00,01-10-2023,,A001,9
1,MAT-00534,261,-27,-1263.60,01-10-2023,,B001,9
3,MAT-01365,261,-1,-19.65,29-09-2023,,WH02,9
2,MAT-01294,261,-1,-197.18,29-09-2023,,WH01,9
2,MAT-00802,261,-32,-9287.04,29-09-2023,,C001,9
4,MAT-00153,261,-23,-2659.72,01-10-2023,,WH02,9
3,MAT-00866,261,-37,-11674.61,30-09-2023,,A001,9
1,MAT-00613,261,-14,-1937.04,30-09-2023,,WH02,9
2,MAT-01449,261,-46,-1911.30,30-09-2023,,C001,9
2,MAT-00037,261,-3,-1008.90,29-09-2023,,WH01,9
5,MAT-01128,261,-14,-2749.32,30-09-2023,,C001,9
5,MAT-00929,261,-10,-4041.50,01-10-2023,,WH01,9
2,MAT-00885,261,-5,-2323.80,29-09-2023,,A001,9
3,MAT-01231,261,-24,-11531.52,29-09-2023,,WH02,9
1,MAT-00835,261,-5,-1146.75,29-09-2023,,C001,9
2,MAT-00898,261,-12,-4017.00,01-10-2023,,WH01,9
4,MAT-00235,261,-5,-1878.85,30-09-2023,,WH02,9
4,MAT-01043,261,-11,-1227.82,29-09-2023,,WH01,9
3,MAT-00976,261,-21,-8974.35,29-09-2023,,WH02,9
5,MAT-01497,261,-10,-2740.80,30-09-2023,,A001,9
1,MAT-00665,261,-42,-14356.02,01-10-2023,,C001,9
1,MAT-00994,261,-43,-2394.24,30-09-2023,,B001,9
4,MAT-00857,261,-48,-20204.64,30-09-2023,,,9
5,MAT-00546,261,-48,-15089.76,01-10-2023,,A001,9
1,MAT-01279,261,-11,-4150.96,01-10-2023,,WH02,9
5,MAT-01082,261,-34,-2657.10,01-10-2023,,C001,9
5,MAT-00559,261,-3,-1029.09,29-09-2023,,C001,9
1,MAT-01248,261,-50,-8700.50,01-10-2023,,WH01,9
5,MAT-00074,261,-31,-14706.09,30-09-2023,,A001,9
1,MAT-01490,261,-45,-21662.10,29-09-2023,,C001,9
2,MAT-00709,261,-49,-23993.34,01-10-2023,,WH01,9
4,MAT-00538,261,-46,-4505.24,01-10-2023,,B001,9
1,MAT-00771,261,-22,-4954.40,29-09-2023,,WH02,9
3,MAT-00711,261,-9,-473.67,01-10-2023,,,9
2,MAT-01287,261,-47,-5934.69,01-10-2023,,B001,9
5,MAT-01490,261,-36,-6199.20,29-09-2023,,C001,9
3,MAT-00459,261,-35,-3248.00,29-09-2023,,WH02,9
4,MAT-00313,261,-11,-3722.84,29-09-2023,,WH01,9
4,MAT-00697,261,-20,-9201.60,29-09-2023,,WH01,9
1,MAT-01490,261,-25,-12034.50,01-10-2023,,A001,9
3,MAT-00937,261,-31,-15155.28,30-09-2023,,WH01,9
5,MAT-00938,261,-31,-3706.98,29-09-2023,,WH02,9
5,MAT-01043,261,-44,-8126.80,29-09-2023,,A001,9
2,MAT-01099,261,-41,-6733.02,29-09-2023,,WH01,9
1,MAT-00869,261,-10,-4641.30,01-10-2023,,A001,9
3,MAT-01384,261,-48,-21452.64,29-09-2023,,WH01,9
2,MAT-00146,261,-36,-16911.00,30-09-2023,,A001,9
1,MAT-00501,261,-49,-18575.90,30-09-2023,,B001,9
5,MAT-01080,261,-18,-4554.72,30-09-2023,,C001,9
2,MAT-00723,261,-13,-3922.10,01-10-2023,,C001,9
3,MAT-01212,261,-33,-14458.62,01-10-2023,,A001,9
5,MAT-00003,261,-18,-547.38,01-10-2023,,B001,9
3,MAT-01206,261,-13,-4257.24,29-09-2023,,A001,9
3,MAT-01441,261,-3,-304.17,01-10-2023,,WH01,9
1,MAT-00765,261,-7,-1447.04,30-09-2023,,B001,9
5,MAT-00822,261,-41,-18324.54,01-10-2023,,A001,9
2,MAT-00345,261,-21,-5390.70,01-10-2023,,A001,9
4,MAT-00932,261,-18,-5845.14,30-09-2023,,WH02,9
3,MAT-00100,261,-32,-15283.20,30-09-2023,,A001,9
1,MAT-00872,261,-44,-6823.96,01-10-2023,,C001,9
4,MAT-00285,101,173,15459.28,29-09-2023,BATCH-20230929,A001,9
2,MAT-00205,101,270,124920.90000000001,29-09-2023,,WH01,9
3,MAT-00336,101,428,171833.44,29-09-2023,BATCH-20230929,A001,9
3,MAT-01474,101,72,34739.28,29-09-2023,BATCH-20230929,B001,9
3,MAT-00309,101,71,32997.96,29-09-2023,BATCH-20230929,WH01,9
4,MAT-00326,101,141,8104.679999999999,29-09-2023,BATCH-20230929,A001,9
4,MAT-00541,101,328,134194.63999999998,29-09-2023,BATCH-20230929,WH02,9
4,MAT-00455,101,404,65246.00,29-09-2023,BATCH-20230929,C001,9
2,MAT-00587,101,440,101820.40,29-09-2023,BATCH-20230929,WH02,9
4,MAT-01330,101,274,67140.95999999999,29-09-2023,BATCH-20230929,WH02,9
1,MAT-01160,101,163,74684.97,29-09-2023,BATCH-20230929,A001,9
5,MAT-01417,101,329,74600.75,29-09-2023,BATCH-20230929,C001,9
5,MAT-00064,101,110,29155.50,29-09-2023,BATCH-20230929,A001,9
4,MAT-00386,101,154,62718.04,29-09-2023,BATCH-20230929,WH01,9
2,MAT-01136,101,310,118761.00,29-09-2023,BATCH-20230929,,9
4,MAT-00408,101,184,2090.24,29-09-2023,BATCH-20230929,C001,9
1,MAT-00589,261,-6,-2194.80,01-10-2023,,A001,9
1,MAT-00389,261,-22,-982.30,01-10-2023,,C001,9
5,MAT-00246,261,-49,-1934.03,01-10-2023,,WH01,9
5,MAT-00152,261,-8,-2399.36,01-10-2023,,C001,9
5,MAT-00307,261,-36,-15970.68,30-09-2023,,B001,9
5,MAT-00286,261,-26,-1871.48,01-10-2023,,C001,9
3,MAT-00741,261,-19,-625.48,02-10-2023,,B001,9
4,MAT-00077,261,-33,-6853.11,02-10-2023,,WH01,9
3,MAT-01310,261,-20,-7046.80,02-10-2023,,B001,9
3,MAT-00150,261,-15,-5744.10,01-10-2023,,B001,9
1,MAT-00014,261,-36,-15477.48,02-10-2023,,WH01,9
5,MAT-01189,261,-16,-2910.24,30-09-2023,,WH02,9
2,MAT-00708,261,-46,-19283.66,01-10-2023,,C001,9
1,MAT-00135,261,-1,-418.51,30-09-2023,,C001,9
2,MAT-01420,261,-48,-5861.76,01-10-2023,,WH02,9
1,MAT-00013,261,-26,-2842.32,30-09-2023,,C001,9
2,MAT-00011,261,-44,-926.20,02-10-2023,,A001,9
4,MAT-00340,261,-31,-15187.52,01-10-2023,,A001,9
1,MAT-00371,261,-34,-11704.16,30-09-2023,,WH01,9
5,MAT-00941,261,-22,-4933.72,01-10-2023,,B001,9
1,MAT-01124,261,-1,-362.23,02-10-2023,,A001,9
2,MAT-00015,261,-27,-12201.03,02-10-2023,,,9
4,MAT-00915,261,-48,-17389.92,30-09-2023,,WH02,9
4,MAT-00260,261,-26,-10140.00,02-10-2023,,WH02,9
4,MAT-00853,261,-2,-311.56,02-10-2023,,C001,9
1,MAT-01045,261,-41,-10639.50,30-09-2023,,B001,9
2,MAT-01494,261,-9,-2520.00,30-09-2023,,WH01,9
2,MAT-00638,261,-1,-262.92,02-10-2023,,A001,9
5,MAT-01291,261,-26,-7041.84,30-09-2023,,C001,9
2,MAT-00936,261,-14,-271.04,02-10-2023,,WH02,9
2,MAT-01444,261,-42,-12641.16,30-09-2023,,WH02,9
2,MAT-00186,261,-27,-5803.65,30-09-2023,,WH01,9
3,MAT-00497,261,-42,-8402.52,30-09-2023,,B001,9
1,MAT-00842,261,-1,-375.59,02-10-2023,,WH02,9
5,MAT-01302,261,-3,-712.89,02-10-2023,,C001,9
5,MAT-00993,261,-37,-6141.63,02-10-2023,,WH01,9
1,MAT-00185,261,-6,-2523.90,30-09-2023,,C001,9
4,MAT-00532,261,-25,-8063.00,01-10-2023,,C001,9
1,MAT-00437,261,-45,-21506.85,01-10-2023,,C001,9
4,MAT-01089,261,-49,-15737.82,30-09-2023,,WH01,9
1,MAT-01175,261,-33,-4357.65,02-10-2023,,B001,9
3,MAT-01297,261,-27,-8925.12,01-10-2023,,A001,9
4,MAT-00375,261,-25,-8494.00,02-10-2023,,WH01,9
2,MAT-00215,261,-1,-90.06,01-10-2023,,C001,9
1,MAT-01248,261,-36,-6264.36,01-10-2023,,C001,9
2,MAT-00071,261,-29,-10970.70,02-10-2023,,WH01,9
2,MAT-01257,261,-22,-3949.00,30-09-2023,,WH02,9
4,MAT-00342,261,-46,-4158.86,01-10-2023,,B001,9
3,MAT-00206,261,-42,-17553.48,02-10-2023,,C001,9
3,MAT-01243,261,-29,-7301.62,02-10-2023,,,9
2,MAT-00341,261,-23,-11405.70,02-10-2023,,C001,9
5,MAT-01363,261,-8,-1166.56,30-09-2023,,WH01,9
2,MAT-00235,261,-36,-12232.08,30-09-2023,,WH01,9
5,MAT-01388,261,-22,-8658.10,01-10-2023,,WH02,9
3,MAT-01277,261,-30,-7917.60,01-10-2023,,WH02,9
3,MAT-00349,261,-20,-4852.40,01-10-2023,,C001,9
2,MAT-00068,261,-9,-685.17,02-10-2023,,WH01,9
3,MAT-00358,261,-33,-13777.50,30-09-2023,,WH02,9
2,MAT-01213,261,-5,-2293.65,02-10-2023,,B001,9
3,MAT-01185,101,93,36544.35,02-10-2023,BATCH-20231002,C001,10
3,MAT-00522,101,287,129967.95000000001,02-10-2023,BATCH-20231002,B001,10
5,MAT-00194,101,380,88167.60,02-10-2023,BATCH-20231002,WH01,10
3,MAT-01234,101,341,47211.45,02-10-2023,BATCH-20231002,WH02,10
5,MAT-00395,101,155,7878.65,02-10-2023,BATCH-20231002,WH01,10
1,MAT-00453,101,107,24818.649999999998,02-10-2023,BATCH-20231002,B001,10
4,MAT-00995,101,75,11822.25,02-10-2023,,WH02,10
1,MAT-01215,101,78,16771.56,02-10-2023,BATCH-20231002,WH01,10
3,MAT-00429,101,457,158140.28,02-10-2023,BATCH-20231002,C001,10
3,MAT-00783,101,98,45448.479999999996,02-10-2023,BATCH-20231002,A001,10
2,MAT-01056,101,406,60071.76,02-10-2023,BATCH-20231002,C001,10
3,MAT-00860,101,70,32755.100000000002,02-10-2023,BATCH-20231002,A001,10
2,MAT-00363,101,400,112396.00,02-10-2023,BATCH-20231002,C001,10
5,MAT-00005,261,-19,-1874.35,05-10-2023,,B001,10
2,MAT-00427,261,-17,-2964.46,04-10-2023,,C001,10
3,MAT-00308,261,-7,-3371.41,04-10-2023,,C001,10
1,MAT-00525,261,-32,-1438.40,04-10-2023,,B001,10
2,MAT-00038,261,-47,-11495.26,04-10-2023,,C001,10
1,MAT-01373,261,-26,-12131.34,05-10-2023,,WH02,10
4,MAT-00024,261,-43,-4822.02,05-10-2023,,WH02,10
1,MAT-00856,261,-50,-10386.50,05-10-2023,,C001,10
5,MAT-00493,261,-22,-682.66,04-10-2023,,WH01,10
4,MAT-01211,261,-8,-1252.96,04-10-2023,,C001,10
4,MAT-01404,261,-14,-2947.14,05-10-2023,,WH02,10
4,MAT-00134,261,-29,-3872.37,05-10-2023,,WH01,10
4,MAT-00332,261,-26,-7829.12,05-10-2023,,A001,10
5,MAT-00081,261,-36,-5043.60,04-10-2023,,WH01,10
1,MAT-01042,261,-4,-867.88,05-10-2023,,B001,10
3,MAT-00870,261,-26,-10285.08,05-10-2023,,WH02,10
1,MAT-00624,261,-39,-19476.99,04-10-2023,,B001,10
1,MAT-01247,261,-19,-4867.23,03-10-2023,,WH02,10
1,MAT-01155,261,-32,-14306.24,03-10-2023,,WH02,10
4,MAT-00487,261,-32,-4424.00,05-10-2023,,WH01,10
2,MAT-00329,261,-10,-1380.00,04-10-2023,,WH01,10
3,MAT-00127,261,-43,-3998.57,04-10-2023,,A001,10
4,MAT-01081,261,-41,-18978.90,03-10-2023,,B001,10
3,MAT-00685,261,-2,-559.04,04-10-2023,,C001,10
1,MAT-00341,261,-21,-4285.68,03-10-2023,,WH02,10
3,MAT-00646,261,-1,-363.30,03-10-2023,,WH01,10
5,MAT-00182,261,-4,-595.96,03-10-2023,,A001,10
1,MAT-01383,261,-33,-8956.20,04-10-2023,,WH02,10
5,MAT-00494,261,-20,-7425.60,04-10-2023,,WH02,10
1,MAT-00392,261,-39,-18180.24,03-10-2023,,WH01,10
1,MAT-00651,261,-6,-2683.20,05-10-2023,,C001,10
2,MAT-00289,261,-30,-1253.70,03-10-2023,,WH02,10
1,MAT-01179,261,-32,-5654.72,04-10-2023,,B001,10
2,MAT-01173,261,-5,-518.70,03-10-2023,,A001,10
5,MAT-00264,261,-21,-6153.63,04-10-2023,,B001,10
2,MAT-00680,261,-14,-5633.88,05-10-2023,,B001,10
2,MAT-01368,261,-34,-12146.84,05-10-2023,,WH01,10
4,MAT-00903,261,-22,-7207.42,05-10-2023,,B001,10
